#Mucinous_230_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Mucinous_230_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Mucinous_230_IP.nodup.bam
#Using cutoff of 22849.917 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Mucinous_230_IP.nodup.bam	Mucinous_230_Input.nodup.bam	enhancerRank	isSuper
10_Peak_36566_lociStitched	chr10	71183462	71239998	10	32081	78924.256	6597.7512	100	1
18_Peak_1266_lociStitched	chr17	72375705	72451251	18	31821	81060.858	8748.2268	101	1
15_Peak_31078_lociStitched	chr2	161053900	161138256	15	37922	82727.9292	10721.6476	102	1
Peak_20	chr2	219146046	219163912	1	17867	74226.0836	2258.2624	103	1
9_Peak_47543_lociStitched	chr15	93344545	93399820	9	25807	78501.555	6583.2525	104	1
4_Peak_517_lociStitched	chr11	1845895	1871558	4	17082	75118.1673	3451.6735	105	1
9_Peak_47287_lociStitched	chr3	168825166	168870821	9	25415	76549.7385	5149.884	106	1
6_Peak_3269_lociStitched	chr1	156066122	156100765	6	25198	75483.6327	4160.6243	107	1
11_Peak_84045_lociStitched	chr5	32274393	32333457	11	31967	77822.7264	6898.6752	108	1
16_Peak_33922_lociStitched	chr12	13023104	13063716	16	29496	75400.2392	4536.3604	109	1
10_Peak_26041_lociStitched	chr11	75012032	75064079	10	35481	77263.7715	6438.2139	110	1
Peak_244	chr1	1062100	1074601	1	12502	72338.2866	1707.6366	111	1
12_Peak_8949_lociStitched	chr19	45221317	45281695	12	35003	77646.108	7070.2638	112	1
1_Peak_299_lociStitched	chr17	73628504	73644284	1	15781	72182.454	2038.776	113	1
14_Peak_16242_lociStitched	chr14	77461788	77519296	14	33451	74311.8376	4261.3428	114	1
8_Peak_31091_lociStitched	chr20	30281803	30312208	8	23891	72892.947	3645.5595	115	1
6_Peak_27922_lociStitched	chr17	72957842	72991614	6	23749	73194.0556	4015.4908	116	1
10_Peak_53402_lociStitched	chr11	57528640	57569235	10	25844	73960.0305	4842.9835	117	1
Peak_33	chr12	52536917	52548240	1	11324	69742.8862	1399.5228	118	1
13_Peak_73348_lociStitched	chr2	20377738	20435939	13	33206	75835.903	7537.0295	119	1
3_Peak_30885_lociStitched	chr12	12857055	12888719	3	15246	71953.2736	3885.1728	120	1
17_Peak_40128_lociStitched	chr10	73787261	73867909	17	31817	77010.7752	9347.1032	121	1
5_Peak_6154_lociStitched	chr1	200859524	200885438	5	21591	70499.037	2899.7766	122	1
14_Peak_7210_lociStitched	chr10	98328264	98406968	14	35952	76563.2512	9192.6272	123	1
7_Peak_6841_lociStitched	chr1	41933213	41982786	7	27106	74161.208	6806.3729	124	1
4_Peak_3347_lociStitched	chr1	150532468	150553320	4	19791	69631.0836	2571.0516	125	1
3_Peak_54759_lociStitched	chr19	53424672	53450952	3	17392	69936.336	3053.736	126	1
8_Peak_351_lociStitched	chr3	38002732	38047917	8	22728	71993.2605	5648.125	127	1
8_Peak_21767_lociStitched	chr7	73223136	73270469	8	19108	71070.4995	5235.0298	128	1
3_Peak_9838_lociStitched	chr15	77322615	77340489	3	14542	73201.1796	7430.2218	129	1
13_Peak_8030_lociStitched	chr11	16967460	17037513	13	33851	73513.6182	7796.8989	130	1
10_Peak_10502_lociStitched	chr19	4038710	4096916	10	30316	69381.552	3818.3136	131	1
8_Peak_51946_lociStitched	chr3	46965485	47003015	8	27128	69599.385	4214.619	132	1
3_Peak_2876_lociStitched	chr15	45726664	45751269	3	21951	68146.008	2782.8255	133	1
20_Peak_36228_lociStitched	chr8	101426819	101515844	20	41120	76223.205	11199.345	134	1
2_Peak_13374_lociStitched	chr19	1244366	1267552	2	22988	66708.4406	1929.0752	135	1
17_Peak_40986_lociStitched	chr7	493032	583170	17	31404	74958.7608	10230.663	136	1
9_Peak_2779_lociStitched	chr10	116258819	116311873	9	31877	70715.6766	6923.547	137	1
Peak_25	chr12	122229332	122245000	1	15669	65532.9768	2003.9372	138	1
26_Peak_11782_lociStitched	chr10	14567650	14655176	26	63328	69583.17	6126.82	139	1
9_Peak_593_lociStitched	chr15	60652943	60716980	9	32334	70434.2963	7050.4737	140	1
10_Peak_16873_lociStitched	chr1	33202595	33241996	10	28823	66000.6151	2781.7106	141	1
5_Peak_19472_lociStitched	chr11	62305317	62344818	5	23191	68103.6741	5000.8266	142	1
17_Peak_38974_lociStitched	chr10	43832068	43917054	17	28884	72994.4754	10002.8522	143	1
14_Peak_6618_lociStitched	chr8	30239264	30306863	14	31110	70532.7966	7564.3281	144	1
8_Peak_587_lociStitched	chr9	33128800	33187440	8	23627	70491.144	7541.104	145	1
11_Peak_19844_lociStitched	chr4	79429644	79491337	11	32848	70570.6227	7637.5934	146	1
11_Peak_25462_lociStitched	chr1	957980	1016094	11	24127	68586.1428	6026.4218	147	1
18_Peak_3354_lociStitched	chr3	193774819	193879880	18	35477	75024.0601	12638.8383	148	1
13_Peak_26838_lociStitched	chr19	10838826	10891623	13	34576	65272.9311	3505.7208	149	1
11_Peak_3968_lociStitched	chr5	68772909	68829726	11	28822	68100.8562	6391.9125	150	1
8_Peak_12104_lociStitched	chr1	226051680	226099166	8	24518	67273.4162	5779.0462	151	1
8_Peak_1109_lociStitched	chr21	44724345	44768893	8	25530	66652.7176	5229.9352	152	1
1_Peak_22_lociStitched	chr2	157186472	157201030	1	14559	63127.8554	1933.3024	153	1
9_Peak_67796_lociStitched	chr14	69229577	69286779	9	21996	65227.4406	4255.8288	154	1
7_Peak_14741_lociStitched	chr20	60924819	60956049	7	23283	65139.534	4181.697	155	1
8_Peak_45315_lociStitched	chr12	123344703	123384041	8	20988	65938.3556	5066.7344	156	1
10_Peak_43064_lociStitched	chr18	3583610	3626288	10	23441	66035.6694	5257.9296	157	1
7_Peak_44670_lociStitched	chr20	45976041	46013483	7	17316	64707.2644	3983.8288	158	1
13_Peak_561_lociStitched	chr10	104387077	104438855	13	25077	66213.7064	5555.7794	159	1
13_Peak_3933_lociStitched	chr2	54772508	54847008	13	28192	69419.1	8880.4	160	1
9_Peak_30718_lociStitched	chr2	234310772	234352261	9	24691	65843.043	5406.0167	161	1
5_Peak_4386_lociStitched	chr17	75242777	75286325	5	16450	65356.8384	4925.2788	162	1
4_Peak_42656_lociStitched	chr12	18393670	18424360	4	27585	63534.438	3161.07	163	1
7_Peak_1224_lociStitched	chr17	76309256	76362525	7	23278	66778.0184	6717.2209	164	1
4_Peak_478_lociStitched	chr1	226288095	226324095	4	17312	64479.6	4442.4	165	1
20_Peak_51771_lociStitched	chr9	97609495	97689130	20	44579	65475.897	5454.9975	166	1
11_Peak_68289_lociStitched	chr19	42942601	43003618	11	25974	66691.581	6717.9717	167	1
15_Peak_7267_lociStitched	chr14	55537454	55598937	15	35215	64391.1459	4451.3692	168	1
Peak_1881	chr17	46643902	46664265	1	20364	62190.6383	2437.4511	169	1
6_Peak_314_lociStitched	chr20	62150814	62177838	6	16975	62828.0976	3272.6064	170	1
10_Peak_14468_lociStitched	chr2	122009470	122051942	10	21928	64616.9008	5270.7752	171	1
Peak_278	chr17	39675294	39687761	1	12468	60843.9468	1552.1415	172	1
7_Peak_36146_lociStitched	chr15	86077459	86133824	7	24313	66138.691	6859.6205	173	1
8_Peak_51521_lociStitched	chr6	1285866	1337194	8	20028	64093.2736	5620.416	174	1
12_Peak_31253_lociStitched	chr4	106463401	106521155	12	28454	65377.528	7074.865	175	1
26_Peak_19536_lociStitched	chr14	50412323	50535347	26	45069	67552.4784	9251.4048	176	1
9_Peak_7089_lociStitched	chr20	34652095	34696508	9	24333	63457.2944	5249.6166	177	1
4_Peak_37693_lociStitched	chr3	5014733	5037240	4	16174	60759.8972	2790.868	178	1
9_Peak_36940_lociStitched	chr19	13253742	13319603	9	25167	62337.4365	4432.4453	179	1
11_Peak_14949_lociStitched	chr2	42267247	42330603	11	28852	65174.3172	7469.6724	180	1
11_Peak_31086_lociStitched	chr2	9304043	9354895	11	23668	63931.1344	6290.3924	181	1
8_Peak_2659_lociStitched	chrX	23791049	23842549	8	27228	63314.1	5860.7	182	1
4_Peak_6193_lociStitched	chr2	219251320	219272706	4	13960	59572.8416	2335.3512	183	1
2_Peak_7908_lociStitched	chr19	12887966	12907942	2	18692	58403.8312	1404.3128	184	1
4_Peak_69593_lociStitched	chr17	74117399	74143842	4	16267	60049.4087	3297.4421	185	1
4_Peak_15218_lociStitched	chr1	3369930	3400713	4	22019	60346.9932	3657.0204	186	1
Peak_199	chr12	6476678	6488346	1	11669	57979.4588	1305.6492	187	1
18_Peak_1986_lociStitched	chr2	232207744	232279174	18	37296	64337.001	8543.028	188	1
11_Peak_50128_lociStitched	chr18	55436013	55488096	11	29110	61822.521	6296.8347	189	1
7_Peak_355_lociStitched	chr11	130013677	130061811	7	20912	61476.7448	5978.2428	190	1
4_Peak_31928_lociStitched	chr5	90652968	90680881	4	16417	58514.0219	3064.8474	191	1
10_Peak_41085_lociStitched	chr1	205533240	205602148	10	28257	63416.0324	8330.9772	192	1
38_Peak_80556_lociStitched	chr4	40445910	40589354	38	52318	64578.4888	9625.0924	193	1
4_Peak_1979_lociStitched	chr20	61272951	61300577	4	20941	58138.917	3392.4728	194	1
8_Peak_41829_lociStitched	chr20	52195169	52241375	8	20798	59037.4062	4472.7408	195	1
1_Peak_31_lociStitched	chr6	31700709	31709876	1	9168	55647.3568	1160.5422	196	1
Peak_570	chr10	74086578	74098677	1	12100	55823.5761	1555.9314	197	1
17_Peak_5796_lociStitched	chr5	167715004	167793400	17	33330	63908.4192	9721.104	198	1
27_Peak_19902_lociStitched	chr16	88515386	88601018	27	56039	60036.5952	6071.3088	199	1
18_Peak_45772_lociStitched	chr14	75690443	75778460	18	34140	60150.8178	6786.1107	200	1
12_Peak_38980_lociStitched	chr21	33778657	33858113	12	31526	62372.96	9034.1472	201	1
3_Peak_3512_lociStitched	chr7	356861	384095	3	19656	56731.1454	3398.8032	202	1
4_Peak_50389_lociStitched	chr13	110414618	110440332	4	12942	56110.5194	2885.1108	203	1
3_Peak_44361_lociStitched	chr7	104643362	104668118	3	14303	56285.2416	3096.9756	204	1
7_Peak_7800_lociStitched	chr11	102138432	102194265	7	24250	59612.8941	6437.5449	205	1
8_Peak_667_lociStitched	chr4	184319361	184369609	8	19796	59016.276	5974.4872	206	1
42_Peak_38919_lociStitched	chr20	48832566	49047903	42	47740	79179.4149	26141.9118	207	1
10_Peak_2968_lociStitched	chr3	71168209	71218797	10	25970	59071.6076	6116.0892	208	1
8_Peak_68919_lociStitched	chr6	26152034	26178679	8	17426	56066.409	3178.7485	209	1
4_Peak_4467_lociStitched	chr1	43995748	44024183	4	24487	56278.552	3574.2795	210	1
5_Peak_132_lociStitched	chr2	232466071	232487166	5	14659	55475.631	2816.1825	211	1
2_Peak_34_lociStitched	chr17	79475873	79487508	2	10728	54398.279	1806.9155	212	1
Peak_83	chr19	41219078	41228690	1	9613	53730.1188	1150.5564	213	1
24_Peak_39008_lociStitched	chr17	76874964	77002767	24	31534	66879.3099	14480.0799	214	1
5_Peak_48434_lociStitched	chr1	37936566	37963855	5	15136	55524.9283	3351.0892	215	1
9_Peak_25701_lociStitched	chr18	45633457	45695473	9	22936	59609.7792	7646.5728	216	1
4_Peak_27778_lociStitched	chr1	154971367	154999149	4	19969	55125.0444	3233.8248	217	1
3_Peak_29809_lociStitched	chr12	54519342	54553474	3	14580	55519.1112	4106.0796	218	1
1_Peak_4008_lociStitched	chr17	38217921	38233300	1	15380	52882.2294	1648.6288	219	1
22_Peak_59492_lociStitched	chr2	43175190	43279772	22	40958	63397.6084	12173.3448	220	1
19_Peak_7906_lociStitched	chr19	1150640	1228440	19	29287	55829.28	4644.66	221	1
13_Peak_34996_lociStitched	chr5	72900511	72975703	13	30197	60319.0224	9301.2504	222	1
9_Peak_66897_lociStitched	chr1	223892534	223937167	9	25420	55884.9793	5039.0657	223	1
13_Peak_20457_lociStitched	chr5	1103955	1165597	13	27285	58510.5864	7723.7426	224	1
Peak_347	chr11	558843	570347	1	11505	52111.9696	1412.6912	225	1
10_Peak_6784_lociStitched	chr1	203236506	203298081	10	22757	57757.35	7136.5425	226	1
8_Peak_13672_lociStitched	chr11	111153676	111206773	8	25818	56542.9953	6238.8975	227	1
15_Peak_8261_lociStitched	chr6	128800023	128842793	15	25688	55677.986	5453.175	228	1
20_Peak_36931_lociStitched	chr17	75093819	75161776	20	33533	58273.1275	8161.6357	229	1
5_Peak_40972_lociStitched	chr6	159255661	159292170	5	16762	54551.7478	4651.2466	230	1
8_Peak_1638_lociStitched	chr19	16177619	16225696	8	24035	53307.7776	3418.2747	231	1
15_Peak_25811_lociStitched	chr10	112578190	112646845	15	32134	57924.2235	8066.9625	232	1
12_Peak_42919_lociStitched	chr17	10674666	10719193	12	24467	54986.3923	5151.7739	233	1
9_Peak_3446_lociStitched	chr17	75912236	75959884	9	27587	55257.3856	5517.6384	234	1
13_Peak_12055_lociStitched	chr11	67845047	67918409	13	27882	58594.2294	8884.1382	235	1
7_Peak_31515_lociStitched	chr17	77881314	77907956	7	17594	52807.1082	3578.0206	236	1
10_Peak_68514_lociStitched	chr22	29179552	29226398	10	30155	52233.29	3049.6746	237	1
9_Peak_27662_lociStitched	chrX	7026128	7088358	9	20723	56442.61	7318.248	238	1
4_Peak_7731_lociStitched	chr15	89157269	89193649	4	15324	53274.872	4198.252	239	1
28_Peak_10075_lociStitched	chr6	11180065	11300041	28	31517	63359.3256	14361.1272	240	1
6_Peak_27426_lociStitched	chr6	150161317	150186390	6	16425	51840.9348	3006.2527	241	1
2_Peak_45_lociStitched	chr6	32934539	32952515	2	8843	51037.4592	2241.6072	242	1
5_Peak_8099_lociStitched	chr12	98883156	98916093	5	18363	52593.8016	3807.5172	243	1
7_Peak_7105_lociStitched	chr11	2461602	2505078	7	24499	53384.1804	4864.9644	244	1
16_Peak_31503_lociStitched	chr15	90540975	90619519	16	23744	57242.8672	9056.1232	245	1
9_Peak_23956_lociStitched	chr21	44905322	44942844	9	24289	52827.2238	4746.533	246	1
15_Peak_4976_lociStitched	chr14	74184245	74264734	15	32836	54088.608	6020.5772	247	1
4_Peak_24531_lociStitched	chr1	201349706	201377509	4	13909	51493.9363	3453.1326	248	1
Peak_631	chr17	27067791	27078382	1	10592	49459.97	1479.5627	249	1
5_Peak_268_lociStitched	chr20	45923814	45963504	5	14395	52843.266	4893.777	250	1
Peak_2253	chr1	207173336	207185773	1	12438	49476.8734	1613.0789	251	1
5_Peak_9469_lociStitched	chr5	59025587	59065993	5	26447	52184.349	4416.3758	252	1
5_Peak_9911_lociStitched	chrX	39941369	39969595	5	21203	51058.0114	3370.1844	253	1
1_Peak_333_lociStitched	chr1	151801011	151814277	1	13267	49081.5468	1464.5664	254	1
14_Peak_14264_lociStitched	chr8	28205094	28274299	14	28100	55855.3555	8269.9975	255	1
Peak_232	chr7	73148949	73158870	1	9922	48815.2884	1406.7978	256	1
13_Peak_11982_lociStitched	chr15	90298861	90356230	13	24197	54471.8655	7205.5464	257	1
2_Peak_2150_lociStitched	chr17	57859850	57886202	2	15764	49960.7568	2761.6896	258	1
15_Peak_37773_lociStitched	chr1	151906566	151974432	15	28072	55521.1746	8354.3046	259	1
8_Peak_64886_lociStitched	chr10	73719406	73770142	8	25254	53140.8864	6250.6752	260	1
14_Peak_88406_lociStitched	chr17	74627516	74697678	14	25625	54487.8092	7619.5932	261	1
8_Peak_44117_lociStitched	chr1	43810540	43839357	8	13308	50349.0624	3521.4374	262	1
4_Peak_65113_lociStitched	chr6	134481535	134505439	4	16416	49294.8288	2543.3856	263	1
4_Peak_4137_lociStitched	chr17	77804402	77827562	4	18357	49437.336	3033.96	264	1
6_Peak_1303_lociStitched	chr4	38663186	38697536	6	19088	48618.99	2236.185	265	1
10_Peak_19605_lociStitched	chr13	114516356	114567870	10	18866	52163.0764	5815.9306	266	1
Peak_1993	chr17	46627724	46642834	1	15111	48164.636	1861.552	267	1
8_Peak_4229_lociStitched	chr21	44581529	44632675	8	18602	52168.92	5963.6236	268	1
Peak_274	chr16	31137986	31148127	1	10142	47557.2336	1425.8246	269	1
11_Peak_23697_lociStitched	chr17	16912232	16959971	11	25934	51338.5206	5251.29	270	1
5_Peak_3715_lociStitched	chr5	157338058	157360658	5	18751	48761.76	2739.12	271	1
10_Peak_8812_lociStitched	chr1	206668649	206718283	10	22537	51688.8476	6025.5676	272	1
5_Peak_49224_lociStitched	chr1	151996234	152024512	5	13342	48895.4898	3430.1214	273	1
9_Peak_549_lociStitched	chr6	30892953	30924142	9	21125	48919.9465	3564.9027	274	1
5_Peak_35_lociStitched	chr2	201980123	201997854	5	14990	47591.7771	2345.8113	275	1
21_Peak_31484_lociStitched	chr12	125137552	125232864	21	31713	57063.2944	11828.2192	276	1
7_Peak_11263_lociStitched	chr19	45593704	45629492	7	24045	49247.8668	4026.15	277	1
11_Peak_10670_lociStitched	chr9	127019716	127073756	11	28361	48835.948	3934.112	278	1
7_Peak_4904_lociStitched	chr12	122580617	122615667	7	22808	49154.12	4293.625	279	1
1_Peak_977_lociStitched	chr3	49935240	49945043	1	9804	46162.327	1335.1686	280	1
Peak_158	chr12	6441222	6452796	1	11575	46395.5364	1612.2582	281	1
5_Peak_614_lociStitched	chr2	223288187	223307907	5	14252	46882.328	2386.12	282	1
7_Peak_61926_lociStitched	chr8	120973256	121003920	7	20880	47912.5	3468.0984	283	1
13_Peak_21516_lociStitched	chr3	53167956	53222995	13	26602	51175.2622	6769.797	284	1
9_Peak_43086_lociStitched	chr2	121951981	121992809	9	26666	49160.9948	4801.3728	285	1
10_Peak_29044_lociStitched	chr17	70556482	70615219	10	22094	51101.19	6760.6287	286	1
10_Peak_18684_lociStitched	chr12	52403673	52459037	10	24107	50353.558	6123.2584	287	1
10_Peak_25611_lociStitched	chr12	11857142	11921971	10	26284	52193.8279	8006.3815	288	1
