REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_381_IP.nodup.bam	Endometrioid_381_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
136_Peak_14918_lociStitched	chr16	81465221	81808461	136	134426	144263.772	31955.644	13	CMIP	PLCG2	CMIP	13	1	ENSG00000153815	CMIP	64.1241008588561	1
Peak_678	chr14	105930844	105958221	1	27378	112426.3882	2480.3562	14	C14orf80,MTA1,CRIP2,CRIP1	TMEM121	CRIP2	14	1	ENSG00000182809	CRIP2	50.3602675006035	1
9_Peak_44612_lociStitched	chr22	50315053	50364897	9	43759	111326.574	4605.5856	15	CRELD2,PIM3	CRELD2,ALG12	PIM3	15	1	ENSG00000198355	PIM3	31.4552921734244	1
Peak_405	chr8	145005576	145033022	1	27447	106597.5194	2730.877	16	PLEC,MIR661	GRINA,PARP10	MIR661	16	1	ENSG00000178209	PLEC	392.892195636502	2
51_Peak_91680_lociStitched	chr7	5367451	5547064	51	56807	115527.0816	15787.9827	17	FBXL18,MIR589,TNRC18	SLC29A4,ACTB	TNRC18	17	1	ENSG00000182095	TNRC18	116.868664254118	1
29_Peak_123726_lociStitched	chr12	52509737	52611456	29	69397	104150.0841	9419.1794	18	KRT80,LOC283404	C12orf44,KRT7	KRT80	18	1	ENSG00000167767	KRT80	4.93008590400794	1
65_Peak_19369_lociStitched	chr2	28496111	28677374	65	64801	109754.7465	17364.9954	19	BRE,FOSL2	PLB1	FOSL2	19	1	ENSG00000075426	FOSL2	164.758793831088	1
106_Peak_84085_lociStitched	chr16	89300278	89576458	106	90485	115885.128	24193.368	20	SPG7,ANKRD11	ZNF778	ANKRD11	20	1	ENSG00000167522	ANKRD11	199.158024192965	1
14_Peak_29582_lociStitched	chr11	118740214	118812328	14	33722	97779.3726	6418.146	21	CXCR5,BCL9L	UPK2,FOXR1	BCL9L	21	1	ENSG00000186174	BCL9L	51.5099097810062	1
95_Peak_39439_lociStitched	chr7	448635	714769	95	99591	111456.9192	21956.055	22	FLJ44511,PRKAR1B,PDGFA	LOC442497	FLJ44511	22	1	ENSG00000197461	PDGFA	34.6575544115253	1
26_Peak_81455_lociStitched	chr17	2249385	2325460	26	38823	96219.66	7006.5075	23	SGSM2,METT10D,LOC284009,MNT	SNORD91A,TSR1,SNORD91B,SMG6,SRR	MNT	23	1	ENSG00000070444	MNT	29.0657033828155	1
32_Peak_79048_lociStitched	chr1	205395851	205515554	32	48157	104321.1645	16770.3903	24	MIR135B,CDK18	LEMD1,CDK18,MFSD4,LOC284578	CDK18	24	1	ENSG00000117266	CDK18	26.0369539904166	1
49_Peak_58502_lociStitched	chr5	139013048	139168895	49	71563	100116.1128	13714.536	25	CXXC5	PSD2	CXXC5	25	1	ENSG00000171604	CXXC5	44.7229510821834	1
103_Peak_73261_lociStitched	chr2	218653476	218897897	103	111126	107080.8401	22340.0794	26	TNS1	RUFY4,DIRC3,CXCR2P1	TNS1	26	1	ENSG00000079308	TNS1	87.6988310502487	1
88_Peak_108581_lociStitched	chr9	137208157	137449365	88	123097	103840.044	20888.6128	27	RXRA		RXRA	27	1	ENSG00000186350	RXRA	39.5523194205565	1
102_Peak_36924_lociStitched	chr19	4913367	5155429	102	101987	101666.04	20817.332	28	UHRF1,KDM4B	PLIN3,ARRDC5	KDM4B	28	1	ENSG00000127663	KDM4B	41.9373839082283	1
65_Peak_142364_lociStitched	chr3	14364600	14535482	65	86031	95830.6256	16609.7304	29	SLC6A6,GRIP2		SLC6A6	29	1	ENSG00000131389	SLC6A6	40.2334745792865	1
54_Peak_14658_lociStitched	chr1	22140583	22299292	54	67592	92035.3491	13268.0724	30	HSPG2,LDLRAD2	CELA3A,USP48,CELA3B	HSPG2	30	1	ENSG00000142798	HSPG2	182.954321741821	1
21_Peak_116090_lociStitched	chr9	132308917	132378018	21	51821	83245.9747	6260.5506	31	C9orf50	ASB6,METTL11A,PRRX2	C9orf50	31	1	ENSG00000179058	C9orf50	0.889035543360276	1
84_Peak_124431_lociStitched	chr14	93398522	93644131	84	87080	98808.5007	22055.6882	32	ITPK1,CHGA,ITPK1-AS1	MOAP1,C14orf142,ITPK1,UBR7,C14orf109	ITPK1-AS1	32	1	ENSG00000100605	ITPK1	36.4521186942306	1
83_Peak_66505_lociStitched	chr13	114739884	114951152	83	87525	91626.9316	16922.5668	33	RASA3	CDC16	RASA3	33	1	ENSG00000185989	RASA3	9.14775000939799	1
34_Peak_14177_lociStitched	chr16	70680401	70825661	34	66047	88114.716	13959.486	34	LOC100130894,VAC14,MTSS1L,IL34		MTSS1L	34	1	ENSG00000132613	MTSS1L	24.900983328439	1
56_Peak_18965_lociStitched	chr21	45533025	45671936	56	68640	86110.9289	12515.8811	35	DNMT3L,C21orf33,ICOSLG,PWP2	AIRE,DNMT3L,PFKL	C21orf33	35	1	ENSG00000160223	ICOSLG	0.84239589861024	1
36_Peak_147102_lociStitched	chr20	45923841	46013565	36	44761	81738.564	8505.8352	36	ZMYND8,LOC100131496	ZMYND8	ZMYND8	36	1	ENSG00000101040	ZMYND8	90.8370429689026	1
11_Peak_169718_lociStitched	chr1	226270474	226325512	11	24762	79975.7178	7716.3276	37		H3F3A,LOC440926,ACBD3	LOC440926	37	1	ENSG00000143799	PARP1	82.9557956187709	3
63_Peak_245037_lociStitched	chr17	16884326	17131669	63	69519	94559.2289	22384.5415	38	MPRIP,FLCN,PLD6	TNFRSF13B	MPRIP	38	1	ENSG00000133030	MPRIP	96.4782298584931	1
19_Peak_113886_lociStitched	chr1	235089901	235159568	19	33695	82757.4293	10735.6847	39			SNORA14B	39	1	ENSG00000238005		0.488103006042658	1
73_Peak_117286_lociStitched	chr1	15235926	15429870	73	75915	88031.1816	17435.5656	40	KAZ	C1orf126,TMEM51	KAZ	40	1	ENSG00000189337	KAZN	33.7267266423255	2
84_Peak_21266_lociStitched	chr9	136639420	136880070	84	85207	90388.14	20046.145	41	VAV2	NCRNA00094,SARDH,VAV2	VAV2	41	1	ENSG00000160293	VAV2	35.6005155748534	1
50_Peak_22642_lociStitched	chr2	28805477	28942058	50	60581	83027.5899	13384.938	42	PLB1	PPP1CB	PPP1CB	42	1	ENSG00000213639	PPP1CB	240.855257443272	1
52_Peak_29674_lociStitched	chr1	21543773	21683051	52	57318	82396.8648	12841.4316	43	ECE1	EIF4G3	ECE1	43	1	ENSG00000117298	ECE1	89.539295974677	1
40_Peak_3069_lociStitched	chr2	113953470	114049199	40	49110	78622.2277	9582.4729	44	LOC654433,LOC440839,PSD4,PAX8		LOC654433	44	1	ENSG00000125618	PAX8	255.079159125164	1
51_Peak_123129_lociStitched	chr11	69910115	70059069	51	62697	81537.4196	13003.6842	45	FADD,ANO1		ANO1	45	1	ENSG00000168040	FADD	10.7494498836857	1
58_Peak_31859_lociStitched	chr22	23520421	23656646	58	64326	80277.3925	12287.495	46	FBXW4P1,BCR	RAB36,RTDR1,BCR	FBXW4P1	46	1	ENSG00000230701	FBXW4P1	2.94435685933808	1
66_Peak_169101_lociStitched	chr9	37911352	38070693	66	74881	83606.2227	15631.3521	47	SHB	MCART1	SHB	47	1	ENSG00000107338	SHB	10.6334125075366	1
25_Peak_118143_lociStitched	chr14	74184018	74271752	25	43673	76425.0874	8711.9862	48	C14orf43	PNMA1,PTGR2	C14orf43	48	1	ENSG00000259065		0.810187987918837	1
16_Peak_51403_lociStitched	chr15	96864019	96904709	16	26663	71284.811	3820.791	49	NR2F2,MIR1469		NR2F2	49	1	ENSG00000185551	NR2F2	109.550421333738	1
39_Peak_48353_lociStitched	chr9	127003547	127120623	39	62759	78417.5048	11251.0036	50	NEK6,PSMB7,LOC100129034		NEK6	50	1	ENSG00000119408	NEK6	23.8387509082617	1
35_Peak_37195_lociStitched	chr7	5565363	5682597	35	43598	77644.0782	10539.3366	51	RNF216,ACTB,FSCN1	MIR589,FBXL18	FSCN1	51	1	ENSG00000075624	ACTB	1933.15464981693	1
Peak_834	chr1	156081992	156101121	1	19130	69354.1024	2637.8891	52	LMNA	SEMA4A,MEX3A	LMNA	52	1	ENSG00000160789	LMNA	177.908779312497	1
38_Peak_10557_lociStitched	chr7	769782	880234	38	55877	76123.5184	9730.8212	53	SUN1,HEATR2	PRKAR1B,GET4	SUN1	53	1	ENSG00000164828	SUN1	140.885046487333	1
43_Peak_27846_lociStitched	chr1	10673796	10800016	43	65789	76363.1	10968.518	54	CASZ1,PEX14		CASZ1	54	1	ENSG00000130940	CASZ1	22.4240263364303	1
17_Peak_68737_lociStitched	chr1	43382563	43440840	17	41905	70637.5517	5250.7577	55	FLJ32224,SLC2A1		FLJ32224	55	1	ENSG00000117394	SLC2A1	46.5211395741482	1
72_Peak_42821_lociStitched	chr18	74058490	74237619	72	60270	82524.7303	17644.2065	56	ZNF516	LOC284276	ZNF516	56	1	ENSG00000101493	ZNF516	22.5185518288658	1
70_Peak_52695_lociStitched	chr9	124359866	124555190	70	72753	83129.8944	18399.5208	57	DAB2IP		DAB2IP	57	1	ENSG00000136848	DAB2IP	35.2881531017714	1
35_Peak_55448_lociStitched	chr14	75686818	75782303	35	35838	73618.935	9004.2355	58	FOS	TMED10	FOS	58	1	ENSG00000170345	FOS	208.009800545971	1
27_Peak_133966_lociStitched	chrX	39941419	40036704	27	40515	71911.5895	8137.339	59	BCOR		BCOR	59	1	ENSG00000183337	BCOR	25.3349873951656	1
26_Peak_58278_lociStitched	chr14	69197837	69291795	26	30143	73005.366	9254.863	60	C14orf181,ZFP36L1		ZFP36L1	60	1	ENSG00000185650	ZFP36L1	374.570349120322	1
Peak_1035	chr10	134206469	134228487	1	22019	65827.2146	2168.773	61	PWWP2B	C10orf91	PWWP2B	61	1	ENSG00000171813	PWWP2B	11.7718960280876	1
44_Peak_142139_lociStitched	chr1	205198755	205350934	44	47172	84504.9987	21061.5736	62	NUAK2,TMCC2,KLHDC8A,LEMD1	LEMD1,DSTYK	NUAK2	62	1	ENSG00000162873	KLHDC8A	24.6647980697411	1
63_Peak_75839_lociStitched	chr1	17835975	18028325	63	61981	78748.09	16465.16	63	ARHGEF10L		ARHGEF10L	63	1	ENSG00000074964	ARHGEF10L	19.6531995297485	1
3_Peak_19744_lociStitched	chr1	155095843	155109888	3	13626	63678.6255	1957.873	64	SLC50A1,EFNA1	EFNA3,DPM3,TRIM46,EFNA1,KRTCAP2,SLC50A1	EFNA1	64	1	ENSG00000169242	EFNA1	31.6789533496512	1
68_Peak_57867_lociStitched	chr7	57063	232454	68	69223	76382.7805	14890.6959	65	FAM20C		FAM20C	65	1	ENSG00000177706	FAM20C	22.6224619781243	1
34_Peak_4616_lociStitched	chr17	48961130	49034900	34	47235	68119.218	6757.332	66		WFIKKN2,TOB1	TOB1	66	1	ENSG00000141232	TOB1	56.6212575687088	1
26_Peak_6080_lociStitched	chr22	39823738	39895010	26	51856	67658.5096	6464.3704	67	MGAT3,TAB1	ATF4,SMCR7L,RPS19BP1	MGAT3	67	1	ENSG00000128268	MGAT3	8.26957388498338	1
33_Peak_111249_lociStitched	chr1	156425691	156526564	33	35882	75150.385	13980.9978	68	IQGAP3,MEF2D	C1orf61,APOA1BP,GPATCH4,MIR9-1,TTC24	MEF2D	68	1	ENSG00000116604	MEF2D	33.8224326184765	1
48_Peak_158374_lociStitched	chr2	20290841	20436311	48	59697	74597.016	13586.898	69	SDC1	LAPTM4A	SDC1	69	1	ENSG00000115884	SDC1	36.6268585849158	1
11_Peak_16959_lociStitched	chr9	140160439	140215821	11	39614	65965.5002	4995.4564	70	NRARP,C9orf167,EXD3,COBRA1	SLC34A3,LOC643596,FAM166A,C9orf173,RNF208,C9orf169,TUBB2C	NRARP	70	1	ENSG00000198113	TOR4A	5.84516899984995	1
52_Peak_33773_lociStitched	chr11	976018	1162329	52	59156	76331.6167	15743.2795	71	AP2A2,MUC6,MUC2		MUC2	71	1	ENSG00000184956	MUC6	26.3471644528539	1
42_Peak_40641_lociStitched	chr3	195474319	195659783	42	53587	75168.5592	14633.1096	72	TNK2,MUC4	MUC20,MUC4,MIR570	MUC4	72	1	ENSG00000061938	TNK2	35.3429763741807	1
35_Peak_47882_lociStitched	chr21	46698342	46810730	35	58586	69860.3808	10283.502	73	LOC642852,POFUT2	COL18A1,NCRNA00175,POFUT2	LOC642852	73	1	ENSG00000223768	LINC00205	3.55806237776003	1
44_Peak_26918_lociStitched	chr1	12509930	12682953	44	53785	75662.9579	16298.7666	74	VPS13D,SNORA59A,DHRS3	AADACL4	SNORA59A	74	1	ENSG00000162496	DHRS3	49.3693560933508	1
59_Peak_44257_lociStitched	chr17	76851615	77003213	59	67464	72539.643	13249.6652	75	CANT1,TIMP2,LGALS3BP	C1QTNF1,USP36	TIMP2	75	1	ENSG00000108679	LGALS3BP	211.87120738607	1
54_Peak_136355_lociStitched	chr2	47181654	47316579	54	62948	70903.0875	12952.8	76	TTC7A,C2orf61	MCFD2	MCFD2	76	1	ENSG00000180398	MCFD2	35.2330437432678	1
11_Peak_36157_lociStitched	chr1	234720642	234757876	11	12410	62966.4174	5514.3554	77	IRF2BP2	NCRNA00184	IRF2BP2	77	1	ENSG00000168264	IRF2BP2	93.3315632379749	1
70_Peak_72320_lociStitched	chr17	1795	239873	70	58375	75732.6118	18308.1982	78	RPH3AL,DOC2B	C17orf97,RPH3AL	RPH3AL	78	1	ENSG00000181031	RPH3AL	9.34647062041977	1
26_Peak_63204_lociStitched	chr17	1315468	1418085	26	27820	66034.0395	8742.9684	79	MYO1C,CRK,INPP5K	LOC100306951,INPP5K,YWHAE,PITPNA	CRK	79	1	ENSG00000197879	MYO1C	99.6086319139889	1
48_Peak_56768_lociStitched	chr17	80787945	80900343	48	51976	66944.2488	9913.5036	80	ZNF750,TBCD		ZNF750	80	1	ENSG00000141579	ZNF750	2.58912244930984	1
49_Peak_124360_lociStitched	chr14	74966971	75115056	49	63358	70473.6515	13609.0115	81	LTBP2	NPC2,ISCA2	LTBP2	81	1	ENSG00000119681	LTBP2	36.5216965310468	1
66_Peak_102669_lociStitched	chr16	88442728	88621049	66	73164	71649.3778	15228.6134	82	ZNF469,ZFPM1	ZC3H18	ZFPM1	82	1	ENSG00000225614	ZNF469	5.94137857807147	1
42_Peak_124076_lociStitched	chr14	99977927	100097278	42	57642	67409.4448	11171.2536	83	CCDC85C	CCNK,SETD3,HHIPL1	CCDC85C	83	1	ENSG00000205476	CCDC85C	36.5105921133758	1
38_Peak_205122_lociStitched	chr5	131751190	131838625	38	35503	64780.5915	8918.37	84	C5orf56,IRF1	SLC22A5,IL5,MIR3936	IRF1	84	1	ENSG00000125347	IRF1	37.9680887497992	1
54_Peak_60985_lociStitched	chr6	7112984	7283735	54	53821	72671.6256	16853.1237	85	RREB1,SSR1	RREB1	RREB1	85	1	ENSG00000124782	RREB1	80.6283453785879	1
31_Peak_101425_lociStitched	chr12	6251184	6359197	31	43099	65088.6338	9353.9258	86	CD9	VWF	CD9	86	1	ENSG00000010278	CD9	57.4919348287287	1
18_Peak_172350_lociStitched	chr4	2788182	2839941	18	36010	60175.0134	4570.3197	87	SH3BP2	TNIP2,ADD1	SH3BP2	87	1	ENSG00000087266	SH3BP2	90.3343174705676	1
48_Peak_40307_lociStitched	chr11	72985816	73105357	48	55863	66703.878	11177.0835	88	P2RY6,RELT,ARHGEF17	P2RY6	ARHGEF17	88	1	ENSG00000110237	ARHGEF17	29.4157953479516	1
43_Peak_36817_lociStitched	chr17	29774399	29926506	43	54249	68676.3105	13978.6333	89	RAB11FIP4,MIR193A,MIR365-2		MIR193A	89	1	ENSG00000266459	NA	0.37474140713695	1
33_Peak_145532_lociStitched	chr13	113585064	113720834	33	41802	66825.994	12219.3	90	MCF2L,LOC100289410	F7	MCF2L	90	1	ENSG00000126217	MCF2L	20.4716143122597	1
23_Peak_40284_lociStitched	chr1	33177505	33241180	23	30920	59625.27	5132.205	91	YARS,KIAA1522	KIAA1522,SYNC,S100PBP	KIAA1522	91	1	ENSG00000162522	KIAA1522	76.3843674173869	1
78_Peak_17509_lociStitched	chr1	7401130	7648887	78	67494	76408.2588	22149.4758	92	CAMTA1		VAMP3	92	1	ENSG00000049245	VAMP3	21.1608295507257	1
10_Peak_44915_lociStitched	chr8	55349803	55391255	10	12876	58045.2356	3954.5208	93	SOX17		SOX17	93	1	ENSG00000164736	SOX17	42.9704456391019	1
28_Peak_156410_lociStitched	chr17	73670813	73753933	28	39321	61458.928	7530.672	94	SAP30BP,ITGB4	GALK1,RECQL5,LOC643008,H3F3B,LOC100130933,UNK	ITGB4	94	1	ENSG00000132470	ITGB4	67.877673663752	1
28_Peak_132637_lociStitched	chr7	75864226	75980125	28	38674	63964.6581	10071.6231	95	HSPB1,YWHAG,SRRM3	ZP3	HSPB1	95	1	ENSG00000106211	HSPB1	204.112526233261	1
Peak_36	chr1	156712555	156722502	1	9948	55408.7688	1521.891	96	HDGF	C1orf66,PRCC,ISG20L2,MRPL24,CRABP2	HDGF	96	1	ENSG00000143321	HDGF	206.41789514421	1
36_Peak_58353_lociStitched	chr1	17213304	17332018	36	40611	67334.5808	13604.6244	97	MFAP2,ATP13A2,CROCC	MFAP2,SDHB	CROCC	97	1	ENSG00000058453	CROCC	20.3904343956248	1
37_Peak_34804_lociStitched	chr10	5572096	5703455	37	51057	65955.3539	12321.4742	98	ASB13	C10orf18,CALML5,ASB13,CALML3	ASB13	98	1	ENSG00000196372	ASB13	11.9081863943761	1
11_Peak_7186_lociStitched	chr1	150504185	150547574	11	26054	59442.93	5961.6486	99	ADAMTSL4,MCL1,MIR4257	ECM1,MCL1,TARS2	MIR4257	99	1	ENSG00000143382	ADAMTSL4	10.7173963441263	1
Peak_87	chr11	65182605	65193088	1	10484	54328.1475	875.3305	100	NEAT1	FRMD8,SLC25A45,MIR612	NEAT1	100	1	ENSG00000245532	NEAT1	2115.87873530667	1
33_Peak_7171_lociStitched	chr19	56591078	56684172	33	43885	61004.4982	7912.99	101	ZNF444,ZNF787	GALP,ZSCAN5B	ZNF787	101	1	ENSG00000167685	ZNF444	25.1467951950076	1
31_Peak_16813_lociStitched	chr17	80988386	81070654	31	45415	60072.0936	7132.6356	102	B3GNTL1,METRNL		METRNL	102	1	ENSG00000176845	METRNL	10.7958511598243	1
63_Peak_49653_lociStitched	chr11	126182726	126361410	63	66022	69490.2076	16617.612	103	KIRREL3,DCPS,ST3GAL4,FLJ39051	FOXRED1,TIRAP,SRPR	ST3GAL4	103	1	ENSG00000110080	ST3GAL4	12.4711521095288	1
38_Peak_94758_lociStitched	chr10	82170613	82290791	38	45557	64066.8918	11248.6608	104	C10orf58,TSPAN14	SH2D4B	TSPAN14	104	1	ENSG00000108219	TSPAN14	118.962602892749	1
62_Peak_59294_lociStitched	chr3	127371427	127539367	62	49812	68637.078	16038.27	105	MGLL,PODXL2,ABTB1		ABTB1	105	1	ENSG00000114626	ABTB1	23.4659435527848	1
28_Peak_24866_lociStitched	chr1	207978144	208082135	28	29107	68332.4861	15858.6275	106	LOC148696,CD34	MIR29C,MIR29B2	LOC148696	106	1	ENSG00000203709	MIR29B2CHG	25.9795159730217	2
14_Peak_6363_lociStitched	chr19	45922202	45989382	14	24629	58500.344	6046.2	107	ERCC1,FOSB,RTN2	PPM1N,FOSB,ERCC2,ERCC1,PPP1R13L,CD3EAP,VASP	FOSB	107	1	ENSG00000125740	FOSB	42.0125057681665	1
55_Peak_66057_lociStitched	chr10	126727661	126846389	55	55769	63638.208	11243.5416	108	CTBP2	CTBP2,MIR4296	CTBP2	108	1	ENSG00000175029	CTBP2	116.261976266353	1
27_Peak_131873_lociStitched	chr6	42054100	42113855	27	36311	57561.9915	5276.3665	109	C6orf132	GUCA1B,TAF8,CCND3,GUCA1A	C6orf132	109	1	ENSG00000188112	C6orf132	41.5132609026166	1
31_Peak_6832_lociStitched	chr20	31021310	31128125	31	44378	61653.618	9399.72	110	ASXL1,C20orf112	LOC149950	C20orf112	110	1	ENSG00000236772		2.1605013011169	1
32_Peak_11046_lociStitched	chr14	35799800	35880332	32	35831	59988.2868	7900.1892	111	NFKBIA	PSMA6	NFKBIA	111	1	ENSG00000100906	NFKBIA	91.0282754423195	1
58_Peak_20085_lociStitched	chr13	111024014	111229980	58	52156	72314.6626	20514.2136	112	COL4A2,RAB20	CARKD	RAB20	112	1	ENSG00000139832	RAB20	6.29503343757544	1
57_Peak_122066_lociStitched	chr10	126277246	126430300	57	72345	66853.9872	15060.5136	113	FAM53B,LHPP		FAM53B	113	1	ENSG00000189319	FAM53B	26.527093593062	1
17_Peak_60575_lociStitched	chr8	11695468	11760514	17	31615	57962.4906	6394.0218	114	FDFT1,CTSB		CTSB	114	1	ENSG00000164733	CTSB	509.608778865864	1
27_Peak_107309_lociStitched	chr6	30691392	30762266	27	27981	58031.6312	6484.971	115	FLOT1,IER3,TUBB	NRM,MDC1,KIAA1949	IER3	115	1	ENSG00000137312	FLOT1	104.410640263668	1
27_Peak_34814_lociStitched	chr10	81896550	81968557	27	32699	58815.3176	7416.721	116	PLAC9,ANXA11	ANXA11	ANXA11	116	1	ENSG00000122359	ANXA11	189.687744666363	1
Peak_965	chr19	12896271	12905203	1	8933	52167.346	868.1904	117	JUNB	ASNA1,HOOK2,RNASEH2A,PRDX2,RTBDN,MAST1,BEST2	JUNB	117	1	ENSG00000171223	JUNB	39.8365072396161	1
8_Peak_144852_lociStitched	chr10	119293823	119321185	8	16970	53900.4038	2648.6416	118	EMX2,EMX2OS	EMX2	EMX2OS	118	1	ENSG00000229847	EMX2OS	24.7107481739628	1
24_Peak_101115_lociStitched	chr12	120635812	120731047	24	33054	59693.298	8723.526	119	RPLP0,PXN	GCN1L1,SIRT4,RPLP0,PLA2G1B	PXN	119	1	ENSG00000089159	PXN	75.4276644226191	1
17_Peak_1119_lociStitched	chr17	71256977	71320803	17	32194	56594.5142	5693.2792	120	CDC42EP4,CPSF4L	C17orf80,FAM104A	CDC42EP4	120	1	ENSG00000179604	CDC42EP4	44.1146933366132	1
45_Peak_41747_lociStitched	chr6	158374279	158517326	45	48084	63956.3137	13074.4958	121	SYNJ2		SYNJ2	121	1	ENSG00000078269	SYNJ2	25.0668866062879	1
45_Peak_73848_lociStitched	chr22	39600312	39707060	45	54145	59874.9532	9052.2304	122	PDGFB	SNORD83A,SYNGR1,RNU86,RPL3,SNORD83B,SNORD43	PDGFB	122	1	ENSG00000100311	PDGFB	7.905819640862	1
45_Peak_32166_lociStitched	chr18	74743133	74842389	45	43954	59900.996	9270.5104	123	MBP	MBP	MBP	123	1	ENSG00000197971	MBP	25.2763529362771	1
59_Peak_38759_lociStitched	chr11	2729583	2888266	59	57471	65488.4741	15011.4118	124	KCNQ1	CDKN1C,SLC22A18,SLC22A18AS,KCNQ1OT1,KCNQ1DN	KCNQ1DN	124	1	ENSG00000053918	KCNQ1	5.76133680297839	2
37_Peak_37860_lociStitched	chr3	46965222	47052413	37	47428	57999.4532	7550.7406	125	CCDC12,NBEAL2	PTH1R,NRADDP	CCDC12	125	1	ENSG00000160796	NBEAL2	58.7124892598734	1
Peak_311	chr19	13943243	13956443	1	13201	51648.96	1227.6	126	LOC284454,MIR24-2,MIR23A,MIR27A	MIR181C,ZSWIM4,MIR181D,NANOS3	MIR23A	126	1	ENSG00000267519		24.6839812950757	1
24_Peak_97603_lociStitched	chr16	75258868	75354652	24	30806	58878.4248	8821.7064	127	BCAR1,CFDP1	CTRB2,CTRB1	BCAR1	127	1	ENSG00000050820	BCAR1	28.0539533631079	1
50_Peak_152643_lociStitched	chr11	75150953	75316101	50	42129	65002.2528	15375.2788	128	MAP6,SERPINH1,GDPD5	RPS3,SNORD15B,SNORD15A,KLHL35	GDPD5	128	1	ENSG00000149257	SERPINH1	75.3493558443953	1
53_Peak_55815_lociStitched	chr10	105362983	105565187	53	53572	68061.8664	18441.0048	129	SH3PXD2A		SH3PXD2A	129	1	ENSG00000107957	SH3PXD2A	88.9806150024211	1
Peak_782	chr19	4056151	4068914	1	12764	50481.4939	1115.4862	130	ZBTB7A	PIAS4	ZBTB7A	130	1	ENSG00000178951	ZBTB7A	62.7471928234805	1
31_Peak_33709_lociStitched	chr6	43957586	44061311	31	50371	58303.8225	9355.995	131	C6orf223	TMEM63B,MRPL14	C6orf223	131	1	ENSG00000181577	C6orf223	1.83756425804295	1
72_Peak_172768_lociStitched	chr8	128810197	129012927	72	57547	67874.004	19157.985	132	MIR1205,PVT1	MIR1207,MIR1204,MIR1206	MIR1205	132	1	ENSG00000207110	RNU1-106P	0.544289607356009	1
47_Peak_158651_lociStitched	chr2	240120735	240271509	47	48501	62495.823	13916.4402	133	HDAC4,MIR4269	MGC16025	MIR4269	133	1	ENSG00000068024	HDAC4	21.4624624087526	2
