#Mucinous_380_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Mucinous_380_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Mucinous_380_IP.nodup.bam
#Using cutoff of 18019.456 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Mucinous_380_IP.nodup.bam	Mucinous_380_INPUT.nodup.bam	enhancerRank	isSuper
29_Peak_7901_lociStitched	chr14	69013334	69105677	29	38779	70900.9554	9631.3749	122	1
12_Peak_51268_lociStitched	chr15	75063590	75111917	12	28092	65652.2295	4784.373	123	1
31_Peak_51252_lociStitched	chr14	93472758	93583286	31	42160	71754.7776	10887.008	124	1
17_Peak_14301_lociStitched	chr19	18570815	18634357	17	40848	67303.6864	6481.284	125	1
34_Peak_13700_lociStitched	chr18	74716482	74842753	34	40602	72555.3166	12601.8458	126	1
13_Peak_26987_lociStitched	chr9	131643267	131682518	13	33196	63947.7292	4074.2538	127	1
Peak_370	chr22	50962285	50974179	1	11895	60564.248	1204.8622	128	1
6_Peak_42250_lociStitched	chr17	39919447	39958411	6	26488	62985.306	3674.3052	129	1
30_Peak_29874_lociStitched	chr20	23061788	23144237	30	44061	67632.9147	8442.7776	130	1
24_Peak_26412_lociStitched	chr21	45556968	45641036	24	44209	67203.9592	8070.528	131	1
20_Peak_9944_lociStitched	chr10	80980887	81059432	20	41981	66394.0885	7571.738	132	1
5_Peak_464_lociStitched	chr17	42268418	42313126	5	15656	63217.112	4435.0336	133	1
28_Peak_29270_lociStitched	chr20	30249255	30318721	28	35795	65770.4088	7516.2212	134	1
25_Peak_35202_lociStitched	chr3	13257786	13325371	25	43403	64509.8825	6298.922	135	1
15_Peak_9913_lociStitched	chr16	1714426	1773700	15	31473	64276.7256	6111.1494	136	1
3_Peak_1948_lociStitched	chr1	154971132	154991340	3	18980	59833.8672	1929.864	137	1
19_Peak_20321_lociStitched	chr22	39626137	39707084	19	40834	65445.6495	7714.2491	138	1
20_Peak_12632_lociStitched	chr2	129018014	129083648	20	45413	63868.4454	6392.7516	139	1
10_Peak_37410_lociStitched	chr1	33206673	33241586	10	23954	60490.2638	3313.2437	140	1
Peak_136	chr19	13943602	13955917	1	12316	58006.113	1098.498	141	1
29_Peak_10361_lociStitched	chr8	23335381	23431000	29	34752	66254.4051	9361.1001	142	1
20_Peak_11945_lociStitched	chr4	6876704	6958791	20	34101	65160.6606	8290.787	143	1
23_Peak_14202_lociStitched	chr1	10783461	10876442	23	35256	65179.681	8349.6938	144	1
12_Peak_60831_lociStitched	chr1	25219832	25259342	12	30069	60612.291	3871.98	145	1
Peak_236	chr19	12899173	12906037	1	6865	57041.2128	706.992	146	1
5_Peak_33727_lociStitched	chr19	54958782	54983185	5	14501	58850.2748	2620.8822	147	1
15_Peak_40215_lociStitched	chr19	16675909	16736659	15	27437	62274.825	6287.625	148	1
Peak_334	chr19	2038208	2052808	1	14601	57202.8	1651.26	149	1
21_Peak_25035_lociStitched	chr20	47354621	47449579	21	35754	64561.9442	9106.4722	150	1
21_Peak_90746_lociStitched	chr17	80989473	81068751	21	32470	62558.2698	7238.0814	151	1
16_Peak_21265_lociStitched	chr9	132310506	132376747	16	31581	61498.1444	6180.2853	152	1
17_Peak_38544_lociStitched	chr15	65127555	65197938	17	34704	61571.0484	6524.5041	153	1
21_Peak_12515_lociStitched	chr17	76857625	76948890	21	39437	63666.464	8670.175	154	1
7_Peak_33953_lociStitched	chr1	234734131	234757864	7	10593	57296.2086	2449.2456	155	1
3_Peak_5576_lociStitched	chr10	77154582	77170691	3	14538	56244.5735	1585.1256	156	1
28_Peak_87643_lociStitched	chr8	134498183	134585541	28	33922	64164.451	9574.4368	157	1
Peak_1405	chr16	2084601	2099001	1	14401	55836	1391.04	158	1
8_Peak_1442_lociStitched	chr2	239171326	239210099	8	21762	58252.5552	3834.6497	159	1
18_Peak_55668_lociStitched	chr6	41649791	41710186	18	26077	60352.7235	5960.9865	160	1
20_Peak_19274_lociStitched	chr6	30698100	30762529	20	26178	60885.405	6520.2148	161	1
15_Peak_6519_lociStitched	chr16	11689021	11735894	15	33231	58877.1753	4560.7429	162	1
13_Peak_55009_lociStitched	chr14	100026014	100092526	13	35949	60512.6176	6405.1056	163	1
3_Peak_18063_lociStitched	chr2	232565821	232582904	3	9801	55572.7073	1833.0059	164	1
9_Peak_15623_lociStitched	chr1	150521063	150549915	9	21786	56486.4456	2804.4144	165	1
Peak_2074	chr9	140498520	140514383	1	15864	55150.8921	1560.9192	166	1
13_Peak_101192_lociStitched	chr12	120654462	120703620	13	31662	58493.1042	5058.3582	167	1
14_Peak_14899_lociStitched	chr12	48195391	48229796	14	26597	56916.1915	3495.548	168	1
19_Peak_20493_lociStitched	chr2	20377409	20436350	19	36390	58870.2708	5581.7127	169	1
15_Peak_18985_lociStitched	chr5	141215231	141261184	15	23848	57262.0333	4213.8901	170	1
Peak_15	chr12	122223344	122240034	1	16691	54559.61	1603.909	171	1
25_Peak_53622_lociStitched	chr6	159032110	159111307	25	24675	60617.3838	7674.1893	172	1
Peak_1282	chr19	2079771	2098724	1	18954	54770.3794	1938.8919	173	1
49_Peak_74125_lociStitched	chr4	185230718	185390775	49	44001	69624.795	17126.099	174	1
22_Peak_10755_lociStitched	chr9	33106326	33168614	22	24695	59186.0576	6814.3072	175	1
7_Peak_101334_lociStitched	chr17	43297768	43334821	7	17296	55786.9968	3464.4555	176	1
48_Peak_47479_lociStitched	chr2	102637075	102778532	48	41893	67489.1347	15220.7732	177	1
Peak_57	chr2	219258445	219267540	1	9096	52972.0085	1036.83	178	1
22_Peak_36954_lociStitched	chr15	99943436	100052838	22	37716	62720.1666	10951.1402	179	1
7_Peak_27005_lociStitched	chr1	6639282	6671821	7	14828	55186.144	3432.8645	180	1
12_Peak_8209_lociStitched	chr15	96863987	96904076	12	23658	55415.0247	3884.6241	181	1
8_Peak_6678_lociStitched	chr11	61721883	61750040	8	16945	54165.6209	2719.9662	182	1
38_Peak_54242_lociStitched	chr12	125131030	125258938	38	48644	63890.046	12522.1932	183	1
Peak_1318	chr12	7059507	7075227	1	15721	52875.792	1513.836	184	1
22_Peak_44450_lociStitched	chr1	204041511	204101468	22	31853	57276.9221	5923.7516	185	1
14_Peak_32029_lociStitched	chr17	77763544	77827476	14	24692	57468.4748	6137.472	186	1
16_Peak_54410_lociStitched	chr6	1573502	1642478	16	24061	58415.7744	7111.4256	187	1
26_Peak_45260_lociStitched	chr9	116265347	116384179	26	31786	62862.128	11704.952	188	1
26_Peak_27951_lociStitched	chr3	53175037	53230878	26	36548	56343.569	5209.9653	189	1
15_Peak_32145_lociStitched	chr17	4378663	4445301	15	34818	57341.999	6283.9634	190	1
25_Peak_7786_lociStitched	chr17	25782757	25888172	25	33720	61910.2295	10889.3695	191	1
20_Peak_68384_lociStitched	chr1	15235984	15307730	20	34610	57777.0538	6758.4732	192	1
Peak_5382	chr17	46631665	46652274	1	20610	52612.7161	1893.9671	193	1
8_Peak_4250_lociStitched	chr7	73150890	73188796	8	20625	54262.439	3608.6512	194	1
24_Peak_11839_lociStitched	chr21	33778324	33871946	24	25641	59440.6078	8809.8302	195	1
16_Peak_11361_lociStitched	chr11	67865371	67928449	16	23486	56593.5816	6244.722	196	1
28_Peak_26289_lociStitched	chr19	16359185	16495012	28	33031	62860.7356	12726.9899	197	1
13_Peak_71871_lociStitched	chr17	39773605	39836153	13	20635	55473.8212	5341.5992	198	1
17_Peak_1786_lociStitched	chr17	29851975	29927017	17	28928	57444.651	7436.6622	199	1
Peak_2968	chr22	38609382	38625728	1	16347	51560.1878	1562.6776	200	1
21_Peak_20936_lociStitched	chr11	72487540	72547546	21	30787	55583.5578	5850.585	201	1
29_Peak_21376_lociStitched	chr1	33427553	33521381	29	29029	58745.7108	9054.402	202	1
27_Peak_43272_lociStitched	chr3	193533939	193613341	27	33601	58058.7424	8464.2532	203	1
7_Peak_13972_lociStitched	chr17	74242259	74275803	7	20920	52784.8384	3283.9576	204	1
5_Peak_955_lociStitched	chr8	29195655	29210927	5	12209	50906.1576	1585.2336	205	1
33_Peak_30982_lociStitched	chr19	38452800	38570975	33	40059	60741.95	11451.1575	206	1
8_Peak_19941_lociStitched	chr11	1771562	1807362	8	23780	52203.56	2939.18	207	1
23_Peak_41100_lociStitched	chr10	105470964	105565084	23	43218	58392.048	9223.76	208	1
13_Peak_8615_lociStitched	chr12	52402242	52477237	13	29568	56133.7575	7169.522	209	1
7_Peak_55_lociStitched	chr9	73004436	73037110	7	11024	52317.6088	3522.2572	210	1
9_Peak_13580_lociStitched	chr11	76477189	76510707	9	23733	51919.382	3304.8748	211	1
Peak_259	chr19	1123291	1134090	1	10800	49797.4287	1208.4081	212	1
21_Peak_6002_lociStitched	chr14	55537130	55599599	21	23444	55078.9173	6490.5291	213	1
Peak_2789	chr16	31136712	31147197	1	10486	49509.1215	937.359	214	1
28_Peak_28504_lociStitched	chr21	34733529	34814841	28	29548	56528.1024	8074.2816	215	1
11_Peak_39405_lociStitched	chr22	47124611	47173714	11	23679	52775.9044	4546.9378	216	1
7_Peak_67931_lociStitched	chr11	47376516	47422868	7	21072	51997.6736	3884.2976	217	1
6_Peak_606_lociStitched	chr17	79814277	79844107	6	17154	50886.997	3042.66	218	1
7_Peak_82034_lociStitched	chr17	72955952	72992068	7	20861	51125.8096	3358.788	219	1
33_Peak_85939_lociStitched	chr1	41323405	41433545	33	33588	58462.312	10727.636	220	1
Peak_301	chr20	48802958	48814378	1	11421	48706.3	1135.148	221	1
23_Peak_22693_lociStitched	chr20	48364054	48462806	23	32853	57542.7904	9993.7024	222	1
12_Peak_29258_lociStitched	chr19	2258316	2302953	12	19452	51533.4165	4128.9225	223	1
4_Peak_45852_lociStitched	chr1	205399691	205426614	4	15853	50101.0107	2781.1459	224	1
21_Peak_58179_lociStitched	chr19	9110954	9190526	21	33884	54490.9056	7193.3088	225	1
18_Peak_39885_lociStitched	chr22	43072455	43125064	18	35801	52240.737	4971.5505	226	1
15_Peak_15551_lociStitched	chr21	46823733	46872037	15	30394	51550.0288	4448.7984	227	1
16_Peak_24142_lociStitched	chr16	57624768	57682938	16	27752	52760.19	5671.575	228	1
12_Peak_39236_lociStitched	chr19	16957948	17011319	12	30076	51871.2749	4872.7723	229	1
14_Peak_22383_lociStitched	chr2	238381318	238423529	14	26847	50961.3403	4018.4872	230	1
13_Peak_55347_lociStitched	chr10	3789264	3829263	13	17554	51050.7237	4139.8965	231	1
31_Peak_36794_lociStitched	chr1	28431450	28525177	31	37512	56095.6095	9278.973	232	1
9_Peak_69083_lociStitched	chr9	124011433	124059380	9	18735	51643.7137	4881.0046	233	1
15_Peak_42980_lociStitched	chr11	57037133	57094543	15	25547	52116.798	5511.36	234	1
9_Peak_13906_lociStitched	chr11	69038530	69080956	9	22180	50847.561	4242.6	235	1
8_Peak_21847_lociStitched	chr17	1363550	1416733	8	13876	51635.3747	5063.0216	236	1
10_Peak_48058_lociStitched	chr14	105116365	105165187	10	24239	50618.6496	4125.459	237	1
10_Peak_102721_lociStitched	chr1	36613659	36673737	10	13408	52069.6026	5611.2852	238	1
7_Peak_8298_lociStitched	chr15	40614830	40639124	7	19080	49090.8858	2643.1872	239	1
24_Peak_18193_lociStitched	chr5	171523209	171616070	24	30824	55419.4448	9118.9502	240	1
22_Peak_35755_lociStitched	chr8	134244131	134316049	22	35024	53729.9378	7501.0474	241	1
5_Peak_7657_lociStitched	chr19	47596662	47618420	5	11639	48616.0752	2447.775	242	1
10_Peak_16550_lociStitched	chr19	39327347	39361982	10	17453	49389.51	3238.3725	243	1
3_Peak_324_lociStitched	chr18	3447385	3457729	3	7501	47207.9472	1074.7416	244	1
25_Peak_27834_lociStitched	chr14	69388780	69447283	25	35471	51681.5502	5774.2461	245	1
9_Peak_3246_lociStitched	chr8	55358461	55383302	9	9164	48350.5224	2553.6548	246	1
11_Peak_22663_lociStitched	chr1	28176492	28217636	11	23473	49512.6896	3756.4472	247	1
14_Peak_45576_lociStitched	chr19	3365094	3410086	14	25757	49671.168	4076.2752	248	1
25_Peak_42330_lociStitched	chr22	29172459	29227985	25	23454	51467.0494	5935.7294	249	1
5_Peak_21366_lociStitched	chr9	131925780	131941492	5	12683	46982.0224	1503.6384	250	1
14_Peak_70615_lociStitched	chr9	117124781	117161448	14	20438	49159.4469	3685.0335	251	1
14_Peak_47395_lociStitched	chr16	50698784	50755033	14	25429	51405.9611	5956.7691	252	1
18_Peak_14085_lociStitched	chrX	106915790	106986635	18	27416	52503.2295	7070.331	253	1
Peak_432	chr17	80169398	80178437	1	9040	46269.7371	881.3025	254	1
11_Peak_40058_lociStitched	chr15	70381086	70407054	11	13623	47698.0224	2342.3136	255	1
29_Peak_77884_lociStitched	chr5	150385618	150479626	29	30593	55210.8984	9880.2408	256	1
Peak_6848	chr22	30636462	30655095	1	18634	46841.4987	1727.2791	257	1
18_Peak_26379_lociStitched	chr13	113339733	113406934	18	27667	51630.5283	6605.8583	258	1
5_Peak_3008_lociStitched	chr22	50620591	50648497	5	13501	47984.367	2960.8266	259	1
6_Peak_43199_lociStitched	chr3	187443247	187468376	6	12333	47777.7677	2771.7287	260	1
Peak_2003	chr11	65336354	65346029	1	9676	45932.0625	957.825	261	1
17_Peak_47772_lociStitched	chr1	201417200	201486907	17	23109	51304.352	6406.0733	262	1
33_Peak_46892_lociStitched	chr19	15358044	15445691	33	36360	53675.0228	8939.994	263	1
5_Peak_62892_lociStitched	chr7	97905869	97925922	5	12684	46793.6755	2075.4855	264	1
13_Peak_78078_lociStitched	chr9	132077053	132125204	13	25465	49171.8012	4516.5638	265	1
9_Peak_63_lociStitched	chr19	46008606	46052257	9	17622	48876.0247	4299.6235	266	1
13_Peak_14411_lociStitched	chr4	8165233	8231065	13	29295	51138.2976	6655.6152	267	1
11_Peak_24821_lociStitched	chr17	43485738	43546766	11	21986	48419.6152	3942.4088	268	1
19_Peak_55618_lociStitched	chr2	20768460	20837590	19	30409	51570.98	7106.564	269	1
6_Peak_7435_lociStitched	chr1	161036886	161063119	6	18244	46744.5827	2284.8943	270	1
28_Peak_58797_lociStitched	chr9	100820884	100932133	28	27993	55913.7474	11458.647	271	1
9_Peak_64204_lociStitched	chr19	4360532	4398335	9	23163	47979.5676	3568.6032	272	1
14_Peak_20094_lociStitched	chr11	44585711	44638704	14	30170	49665.0396	5357.5923	273	1
18_Peak_34232_lociStitched	chr21	33703943	33762337	18	27503	50405.7008	6125.5306	274	1
14_Peak_36087_lociStitched	chr2	97527091	97582869	14	22655	49145.9958	5114.8426	275	1
16_Peak_48108_lociStitched	chr15	74242984	74304282	16	23372	50466.6434	6528.237	276	1
23_Peak_34173_lociStitched	chr12	123336239	123411364	23	26211	51618.3875	7685.2875	277	1
7_Peak_27767_lociStitched	chr1	2105534	2146673	7	14921	47466.1782	3673.7127	278	1
24_Peak_63299_lociStitched	chr1	54737566	54850932	24	38215	55152.559	11370.6098	279	1
4_Peak_45541_lociStitched	chr16	54310278	54325961	4	12634	45162.3351	1394.2187	280	1
Peak_2977	chr17	46680997	46692858	1	11862	44769.3445	1018.8599	281	1
20_Peak_16691_lociStitched	chr7	75550382	75642027	20	31972	52530.914	9155.3355	282	1
6_Peak_3895_lociStitched	chr2	241922688	241951653	6	20747	46381.6545	3021.0495	283	1
18_Peak_22792_lociStitched	chr15	40336931	40415795	18	29878	50969.8032	7626.1488	284	1
19_Peak_9766_lociStitched	chr11	12236688	12291847	19	30587	49135.6372	5813.7586	285	1
Peak_5443	chr22	46479465	46491397	1	11933	44345.278	1098.9372	286	1
8_Peak_15778_lociStitched	chr10	81945995	81967918	8	18105	45518.7249	2308.4919	287	1
11_Peak_24165_lociStitched	chr17	79352985	79397644	11	12968	47307.2787	4157.7529	288	1
14_Peak_47364_lociStitched	chr14	77370835	77432296	14	27531	48898.3716	5758.8957	289	1
