REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Mucinous_380_IP.nodup.bam	Mucinous_380_INPUT.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
34_Peak_1321_lociStitched	chr17	55937967	56035057	34	57797	115605.063	9631.328	33	CUEDC1	MRPS23,VEZF1,SRSF1	CUEDC1	33	1	ENSG00000180891	CUEDC1	34.1576814027895	1
28_Peak_13147_lociStitched	chr9	137215515	137380956	28	67294	119415.3138	15088.2192	34	RXRA		RXRA	34	1	ENSG00000186350	RXRA	39.5523194205565	1
15_Peak_30188_lociStitched	chr17	2249093	2323684	15	31657	109656.2291	6675.8945	35	SGSM2,METT10D,LOC284009,MNT	SNORD91A,TSR1,SNORD91B,SMG6,SRR	MNT	35	1	ENSG00000070444	MNT	29.0657033828155	1
34_Peak_15425_lociStitched	chr22	23521025	23649590	34	59358	114512.8455	12612.2265	36	FBXW4P1,BCR	RAB36,RTDR1,BCR	FBXW4P1	36	1	ENSG00000230701	FBXW4P1	2.94435685933808	1
35_Peak_103240_lociStitched	chr10	80826067	80955553	35	72342	115203.6942	13362.9552	37	ZMIZ1,LOC283050	LOC283050	ZMIZ1	37	1	ENSG00000108175	ZMIZ1	48.9931996842572	1
5_Peak_6595_lociStitched	chr1	43389464	43433972	5	39961	105853.3764	4659.9876	38	FLJ32224,SLC2A1		FLJ32224	38	1	ENSG00000117394	SLC2A1	46.5211395741482	1
24_Peak_12067_lociStitched	chr17	80787979	80878326	24	44786	109473.4599	8772.6937	39	ZNF750,TBCD		ZNF750	39	1	ENSG00000141579	ZNF750	2.58912244930984	1
55_Peak_78141_lociStitched	chr10	126276611	126430361	55	83950	116296.5	15621	40	FAM53B,LHPP		FAM53B	40	1	ENSG00000189319	FAM53B	26.527093593062	1
10_Peak_27522_lociStitched	chr3	50250434	50311550	10	41785	106366.2864	5879.3592	41	GNAI2,SLC38A3,SEMA3B	GNAT1,HYAL3,HYAL1,C3orf45,NAT6,HYAL2,IFRD2	GNAI2	41	1	ENSG00000114353	GNAI2	127.917817203965	1
19_Peak_42114_lociStitched	chr1	2159571	2263047	19	55094	108970.5756	10378.6428	42	MORN1,SKI	LOC100128003,C1orf86,LOC100129534	SKI	42	1	ENSG00000157933	SKI	36.5051746693513	1
Peak_170	chr17	80182739	80202077	1	19339	99565.5606	1840.9776	43	SLC16A3	CCDC57,CSNK1D	SLC16A3	43	1	ENSG00000141526	SLC16A3	37.9078154374608	1
25_Peak_49956_lociStitched	chr19	10816069	10896099	25	52920	103982.979	8003	44	QTRT1,DNM2,MIR638	DNM2,MIR199A1	MIR638	44	1	ENSG00000079805	DNM2	107.953034406902	2
9_Peak_917_lociStitched	chr17	72422556	72475668	9	31977	99855.8712	4849.1256	45	GPRC5C,CD300A		CD300A	45	1	ENSG00000167851	CD300A	2.71389797446821	1
64_Peak_120773_lociStitched	chr14	61920773	62083406	64	58019	112411.9296	18345.0024	46	PRKCH		HIF1A	46	1	ENSG00000100644	HIF1A	92.9118427972965	1
14_Peak_293_lociStitched	chr16	66541025	66589287	14	32807	97204.4942	5202.6436	47	CKLF,TK2	CMTM3,CMTM2,CMTM1,CKLF,TK2	TK2	47	1	ENSG00000166548	TK2	23.4661925458363	1
9_Peak_98898_lociStitched	chr17	38465067	38515877	9	38625	96676.187	4674.52	48	RARA	RARA,CDC6,GJD3	RARA	48	1	ENSG00000131759	RARA	12.4457086969	1
38_Peak_76344_lociStitched	chr14	77466510	77591953	38	40982	104381.1203	12770.0974	49	KIAA1737,C14orf4	ZDHHC22	C14orf4	49	1	ENSG00000119669	IRF2BPL	27.3042961944847	1
15_Peak_8593_lociStitched	chr5	139013616	139091624	15	42761	98734.7256	7496.5688	50	CXXC5		CXXC5	50	1	ENSG00000171604	CXXC5	44.7229510821834	1
37_Peak_8054_lociStitched	chr17	80548666	80646767	37	47795	100788.9674	9957.2515	51	WDR45L,FOXK2,RAB40B	FN3KRP,FN3K	WDR45L	51	1	ENSG00000141580	WDR45B	68.9022115495261	1
20_Peak_396_lociStitched	chr14	74184164	74262446	20	42459	98744.9148	8110.0152	52	C14orf43	PNMA1	C14orf43	52	1	ENSG00000156030	ELMSAN1	45.0838907166489	2
7_Peak_56680_lociStitched	chr7	5452360	5498095	7	17511	94076.895	4120.7235	53	TNRC18	MIR589	TNRC18	53	1	ENSG00000182095	TNRC18	116.868664254118	1
16_Peak_4143_lociStitched	chr2	232467759	232547190	16	37333	97652.4714	7704.807	54		C2orf57,PTMA,MIR1244-2	C2orf57	54	1	ENSG00000187514	PTMA	922.382099240683	3
18_Peak_66979_lociStitched	chr20	45923824	45991849	18	39337	96915.2175	6992.97	55	ZMYND8,LOC100131496	ZMYND8	LOC100131496	55	1	ENSG00000267882		1.64218263588924	1
39_Peak_17886_lociStitched	chr2	28806913	28911395	39	56589	99905.6884	10719.8532	56	PLB1		PPP1CB	56	1	ENSG00000213639	PPP1CB	240.855257443272	1
8_Peak_13398_lociStitched	chr3	13028048	13067876	8	32001	93002.3628	4305.4068	57	IQSEC1	IQSEC1	IQSEC1	57	1	ENSG00000144711	IQSEC1	38.3542743316867	1
17_Peak_4282_lociStitched	chr10	73471020	73538255	17	44149	94613.092	6938.652	58	CDH23,C10orf54,C10orf105	CDH23	C10orf105	58	1	ENSG00000107738	VSIR	12.2107982531112	1
20_Peak_9017_lociStitched	chr1	201976286	202056552	20	38361	94858.3588	7223.94	59	ELF3	GPR37L1,RNPEP,ELF3	ELF3	59	1	ENSG00000163435	ELF3	243.043030111608	1
19_Peak_10015_lociStitched	chr17	78991308	79072335	19	54742	94915.0278	7786.6947	60	BAIAP2,FLJ90757	MIR1250,MIR657,CHMP6,MIR3065,MIR338	BAIAP2	60	1	ENSG00000175866	BAIAP2	28.0539533631079	1
51_Peak_69005_lociStitched	chr6	7112817	7282817	51	62501	104329	17408	61	RREB1,SSR1	RREB1	RREB1	61	1	ENSG00000124782	RREB1	80.6283453785879	1
17_Peak_75500_lociStitched	chr8	11699128	11767307	17	36685	92927.977	6933.8043	62	CTSB	FDFT1	CTSB	62	1	ENSG00000164733	CTSB	509.608778865864	1
10_Peak_20715_lociStitched	chr22	50705904	50753536	10	37004	90200.7184	4234.4848	63	MAPK11,PLXNB2,FAM116B	TUBGCP6,MAPK12,HDAC10,PPP6R2	PLXNB2	63	1	ENSG00000196576	PLXNB2	224.035339681892	1
18_Peak_19104_lociStitched	chr14	69223226	69288426	18	29241	91899.4	6709.08	64	C14orf181,ZFP36L1		ZFP36L1	64	1	ENSG00000185650	ZFP36L1	374.570349120322	1
14_Peak_7947_lociStitched	chr16	70714421	70802686	14	45173	93631.512	8976.5505	65	LOC100130894,VAC14,MTSS1L		LOC100130894	65	1	ENSG00000132613	MTSS1L	24.900983328439	2
4_Peak_3870_lociStitched	chr19	39887614	39924006	4	20792	87988.5776	3497.2712	66	RPS16,ZFP36,PLEKHG2,MED29	SUPT5H,TIMM50,PAF1	PLEKHG2	66	1	ENSG00000128016	ZFP36	71.1403336376348	1
Peak_332	chr11	67033053	67060097	1	27045	86784.196	2799.054	67	ANKRD13D,ADRBK1	SSH3,LOC100130987	ANKRD13D	67	1	ENSG00000173020	GRK2	54.55268891065	1
21_Peak_48323_lociStitched	chr19	4037673	4115837	21	34585	90529.5448	7011.3108	68	PIAS4,MAP2K2,ZBTB7A	CREB3L3	ZBTB7A	68	1	ENSG00000178951	ZBTB7A	62.7471928234805	1
Peak_397	chr22	46464835	46478152	1	13318	83485.6047	1298.4075	69		LOC400931,C22orf26,MIRLET7A3,MIR3619,LOC100271722,LOC150381,MIRLET7B	LOC400931	69	1	ENSG00000197182	MIRLET7BHG	25.4538308562833	2
6_Peak_72926_lociStitched	chr4	2787619	2817487	6	25834	84837.0672	3124.1928	70	SH3BP2	TNIP2,SH3BP2,ADD1	SH3BP2	70	1	ENSG00000087266	SH3BP2	90.3343174705676	1
22_Peak_31425_lociStitched	chr10	82203229	82289658	22	44856	88823.0833	8444.1133	71	TSPAN14	C10orf58,SH2D4B	TSPAN14	71	1	ENSG00000108219	TSPAN14	118.962602892749	1
25_Peak_191_lociStitched	chr10	104356480	104439056	25	35504	87464.4992	7770.4016	72	SUFU,ARL3,TRIM8	SFXN2	TRIM8	72	1	ENSG00000171206	TRIM8	51.1955553646589	1
35_Peak_87646_lociStitched	chr8	142064849	142175446	35	49532	90025.958	10683.6702	73	DENND3		DENND3	73	1	ENSG00000105339	DENND3	26.3761200511355	1
25_Peak_16459_lociStitched	chr14	35799985	35876986	25	38916	87380.7348	8262.2073	74	NFKBIA	PSMA6	NFKBIA	74	1	ENSG00000100906	NFKBIA	91.0282754423195	1
14_Peak_7931_lociStitched	chr3	129293744	129364595	14	41474	85623.4335	6659.994	75	PLXND1	H1FOO,RHO,TMCC1	PLXND1	75	1	ENSG00000004399	PLXND1	40.5793802389377	1
20_Peak_92490_lociStitched	chr1	12190449	12271599	20	48158	86327.37	7936.47	76	TNFRSF1B,TNFRSF8	VPS13D	TNFRSF1B	76	1	ENSG00000028137	TNFRSF1B	18.4905899744948	1
15_Peak_5343_lociStitched	chr11	64602377	64656978	15	38267	83610.5113	5290.8369	77	CDC42BPG,EHD1	GPHA2,ATG2A,MEN1,MAP4K2,PPP2R5B,MIR194-2,MIR192	EHD1	77	1	ENSG00000110047	EHD1	18.9037031325027	1
18_Peak_77_lociStitched	chr2	219136758	219198889	18	29251	84156.4395	5945.9367	78	PNKD,TMBIM1	GPBAR1,C2orf62,AAMP,SLC11A1	TMBIM1	78	1	ENSG00000135926	TMBIM1	74.2578635427767	1
32_Peak_24273_lociStitched	chr9	139405902	139520234	32	57048	88904.5632	10735.7748	79	NOTCH1	EGFL7,SEC16A,C9orf163,MIR126	NOTCH1	79	1	ENSG00000148400	NOTCH1	22.730962994806	1
45_Peak_55782_lociStitched	chr11	126180334	126311521	45	63413	89325.2283	12567.7146	80	KIRREL3,DCPS,ST3GAL4,FLJ39051	FOXRED1,TIRAP,SRPR	ST3GAL4	80	1	ENSG00000110080	ST3GAL4	12.4711521095288	1
10_Peak_3582_lociStitched	chr11	1223480	1284848	10	35486	80999.6232	4848.072	81	MUC5B	TOLLIP,LOC255512	MUC5B	81	1	ENSG00000117983	MUC5B	120.76242608326	1
29_Peak_13062_lociStitched	chr1	207978143	208064958	29	36317	83776.475	8994.034	82	LOC148696,CD34	MIR29C,MIR29B2	LOC148696	82	1	ENSG00000203709	MIR29B2CHG	25.9795159730217	2
15_Peak_11231_lociStitched	chr1	203236460	203298834	15	29723	80618.395	6486.896	83	BTG2,LOC730227	CHIT1,LOC730227,FMOD	LOC730227	83	1	ENSG00000159388	BTG2	65.1473953359288	1
49_Peak_34391_lociStitched	chr14	70073121	70194865	49	46187	87339.1456	13233.5728	84	KIAA0247	SRSF5,C14orf162,LOC100289511	KIAA0247	84	1	ENSG00000100647	SUSD6	30.3260341625216	1
17_Peak_11420_lociStitched	chr1	22218561	22284858	17	43852	79907.7741	5993.2488	85	HSPG2	CELA3A,CELA3B	HSPG2	85	1	ENSG00000142798	HSPG2	182.954321741821	1
35_Peak_79560_lociStitched	chr5	131749800	131838675	35	37923	83560.275	9687.375	86	C5orf56,IRF1	SLC22A5,IL5,MIR3936	IRF1	86	1	ENSG00000125347	IRF1	37.9680887497992	1
19_Peak_13236_lociStitched	chr1	235089817	235148900	19	33595	79968.8405	6215.5316	87			SNORA14B	87	1	ENSG00000238005		0.488103006042658	1
35_Peak_47769_lociStitched	chr1	17835939	17962253	35	52852	85602.9978	11898.7788	88	ARHGEF10L		ARHGEF10L	88	1	ENSG00000074964	ARHGEF10L	19.6531995297485	1
14_Peak_204_lociStitched	chr19	16180596	16231509	14	29168	78680.9502	5111.6652	89	TPM4,RAB8A	HSH2D,FLJ25328	RAB8A	89	1	ENSG00000167461	RAB8A	40.7344516148082	1
5_Peak_1332_lociStitched	chr1	37920490	37963661	5	18059	77962.5089	4399.1249	90	ZC3H12A,MEAF6		ZC3H12A	90	1	ENSG00000163874	ZC3H12A	17.9358610406355	1
11_Peak_3591_lociStitched	chr1	10722840	10765912	11	40759	77701.888	4182.2912	91	CASZ1		CASZ1	91	1	ENSG00000130940	CASZ1	22.4240263364303	1
14_Peak_30618_lociStitched	chr1	156423046	156480937	14	36669	77209.2267	5511.2232	92	MEF2D	C1orf61,MIR9-1	MEF2D	92	1	ENSG00000116604	MEF2D	33.8224326184765	1
19_Peak_72372_lociStitched	chr2	235858987	235919175	19	41105	77726.7832	6048.894	93	SH3BP4		SH3BP4	93	1	ENSG00000130147	SH3BP4	27.1795046787537	1
39_Peak_105112_lociStitched	chr2	47181305	47314641	39	56742	83415.0016	13653.6064	94	TTC7A,C2orf61	MCFD2	MCFD2	94	1	ENSG00000180398	MCFD2	35.2330437432678	1
43_Peak_19894_lociStitched	chr16	81465164	81617827	43	53093	85048.5573	15418.963	95	CMIP		CMIP	95	1	ENSG00000153815	CMIP	64.1241008588561	1
11_Peak_3749_lociStitched	chr9	127004639	127063305	11	37777	75215.6786	5766.8678	96	NEK6		NEK6	96	1	ENSG00000119408	NEK6	23.8387509082617	1
12_Peak_7979_lociStitched	chr3	39166486	39196545	12	24946	72225.7652	3044.9767	97	TTC21A,CSRNP1	GORASP1,XIRP1,TTC21A	CSRNP1	97	1	ENSG00000144655	CSRNP1	27.4618209802221	1
59_Peak_77307_lociStitched	chr11	47994889	48132067	59	55935	82924.101	13786.389	98	PTPRJ		PTPRJ	98	1	ENSG00000149177	PTPRJ	30.3068009101809	1
33_Peak_23723_lociStitched	chr9	134454107	134555451	33	48402	79788.1312	10833.6736	99	RAPGEF1	UCK1	RAPGEF1	99	1	ENSG00000107263	RAPGEF1	30.2108168438422	1
30_Peak_26372_lociStitched	chr10	79594857	79683633	30	51784	77536.9584	8691.1704	100	DLG5	LOC100128292	DLG5	100	1	ENSG00000151208	DLG5	66.4654986658354	1
11_Peak_186_lociStitched	chr17	71257094	71309367	11	27489	73333.7917	4563.4329	101	CDC42EP4,CPSF4L	C17orf80,FAM104A	CDC42EP4	101	1	ENSG00000179604	CDC42EP4	44.1146933366132	1
16_Peak_57939_lociStitched	chr17	17394441	17473561	16	39663	76176.736	7603.432	102	MED9,RASD1,PEMT		RASD1	102	1	ENSG00000108551	RASD1	7.61849088928587	1
29_Peak_16559_lociStitched	chr22	46912440	47031210	29	53637	78495.093	10641.792	103	GRAMD4,CELSR1		CELSR1	103	1	ENSG00000075275	CELSR1	66.7390186489717	1
29_Peak_17260_lociStitched	chr12	113630505	113714758	29	42212	76350.0686	8686.4843	104	TPCN1,IQCD	DDX54,CCDC42B,C12orf52	TPCN1	104	1	ENSG00000186815	TPCN1	59.2554234450036	1
7_Peak_78248_lociStitched	chr1	156060451	156101025	7	26556	70935.5242	3761.2098	105	LMNA	ROBLD3,RAB25,SEMA4A,UBQLN4,MEX3A	LMNA	105	1	ENSG00000160789	LMNA	177.908779312497	1
12_Peak_1589_lociStitched	chr3	50609338	50670555	12	33909	72107.5043	6078.8481	106	HEMK1,CISH,MAPKAPK3	C3orf18,CISH,DOCK3	CISH	106	1	ENSG00000114737	CISH	6.84689968180901	1
10_Peak_9741_lociStitched	chr17	17710671	17754189	10	29989	70333.7916	4495.4094	107	MIR33B,SREBF1,TOM1L2,RAI1	SMCR5	SREBF1	107	1	ENSG00000072310	SREBF1	33.3656535297191	1
30_Peak_65348_lociStitched	chr2	238557163	238653849	30	37859	75357.0684	10422.7508	108	LRRFIP1		LRRFIP1	108	1	ENSG00000124831	LRRFIP1	191.429417367712	1
10_Peak_6349_lociStitched	chr17	963435	1027146	10	27813	70317.8307	5402.6928	109	ABR	MIR3183	ABR	109	1	ENSG00000159842	ABR	32.9584852865261	1
14_Peak_7543_lociStitched	chr19	44240403	44289713	14	28652	68826.898	4709.105	110	C19orf61,KCNN4	ZNF283,LYPD5,IRGC	C19orf61	110	1	ENSG00000104783	KCNN4	6.93160834108338	1
5_Peak_87318_lociStitched	chr17	79475268	79504577	5	14807	66654.5278	2576.2611	111	ACTG1,FSCN2	C17orf70	FSCN2	111	1	ENSG00000184009	ACTG1	1197.638504459	1
27_Peak_26772_lociStitched	chr10	5576103	5688641	27	41359	74804.0086	10837.4094	112	ASB13	C10orf18,CALML5,ASB13,CALML3	CALML3	112	1	ENSG00000196372	ASB13	11.9081863943761	2
21_Peak_45109_lociStitched	chr3	5007499	5069376	21	25951	69438.3694	5779.3118	113	BHLHE40		BHLHE40	113	1	ENSG00000134107	BHLHE40	70.0664591312744	1
16_Peak_31064_lociStitched	chr4	2898519	2956756	16	26328	69639.8046	6074.1191	114	MFSD10,ADD1,NOP14,C4orf10	GRK4	MFSD10	114	1	ENSG00000109736	MFSD10	32.7095071162785	1
Peak_778	chr11	65182999	65193082	1	10084	64623.9636	1088.964	115	NEAT1	FRMD8,SLC25A45,MIR612	NEAT1	115	1	ENSG00000245532	NEAT1	2115.87873530667	1
19_Peak_10911_lociStitched	chr3	46967098	47052106	19	38756	71491.728	8143.7664	116	CCDC12,NBEAL2	PTH1R,NRADDP	CCDC12	116	1	ENSG00000160796	NBEAL2	58.7124892598734	1
26_Peak_91280_lociStitched	chr5	149832909	149922843	26	43713	71929.2132	8786.5518	117	NDST1	CD74,RPS14	NDST1	117	1	ENSG00000070614	NDST1	51.3446529605835	1
Peak_189	chr19	13257937	13268704	1	10768	64269.2997	1144.5321	118	STX10,IER2	TRMT1,NACC1,LYL1	IER2	118	1	ENSG00000160888	IER2	73.6196528020863	1
16_Peak_48174_lociStitched	chr16	85643348	85694047	16	31807	67095.0566	4684.5876	119	KIAA0182	GINS2	KIAA0182	119	1	ENSG00000131149	GSE1	61.5772975788765	2
23_Peak_70122_lociStitched	chr6	6653598	6726292	23	37964	69480.9252	7211.2448	120	LY86	LY86-AS1	LY86-AS1	120	1	ENSG00000261211		1.3902355637383	1
32_Peak_67905_lociStitched	chr10	6159535	6261242	32	34040	72059.4095	10058.8223	121	PFKFB3,MIR3155	RBM17	MIR3155	121	1	ENSG00000201581	RN7SKP78	0.783550214922714	1
29_Peak_7901_lociStitched	chr14	69013334	69105677	29	38779	70900.9554	9631.3749	122	RAD51L1		ZFP36L1	122	1	ENSG00000185650	ZFP36L1	374.570349120322	1
12_Peak_51268_lociStitched	chr15	75063590	75111917	12	28092	65652.2295	4784.373	123	CSK,LMAN1L	ULK3,CYP1A1,CPLX3,CYP1A2	CSK	123	1	ENSG00000103653	CSK	30.0559271444326	1
31_Peak_51252_lociStitched	chr14	93472758	93583286	31	42160	71754.7776	10887.008	124	ITPK1,ITPK1-AS1	ITPK1	ITPK1-AS1	124	1	ENSG00000258730	ITPK1-AS1	2.69132465125628	1
17_Peak_14301_lociStitched	chr19	18570815	18634357	17	40848	67303.6864	6481.284	125	ELL	UBA52,ISYNA1,C19orf50,SSBP4,FKBP8	ELL	125	1	ENSG00000105656	ELL	15.2713314033453	1
34_Peak_13700_lociStitched	chr18	74716482	74842753	34	40602	72555.3166	12601.8458	126	MBP	MBP	MBP	126	1	ENSG00000197971	MBP	25.2763529362771	1
13_Peak_26987_lociStitched	chr9	131643267	131682518	13	33196	63947.7292	4074.2538	127	LRRC8A,CCBL1	PHYHD1,CCBL1,NUP188,DOLK	LRRC8A	127	1	ENSG00000136802	LRRC8A	22.6888888321099	1
Peak_370	chr22	50962285	50974179	1	11895	60564.248	1204.8622	128	ODF3B,SCO2,TYMP,NCAPH2	C22orf41,CPT1B,LMF2,SBF1,LOC100144603,ADM2,MIOX,KLHDC7B,CHKB,TYMP	TYMP	128	1	ENSG00000025708	TYMP	28.4131942843118	1
6_Peak_42250_lociStitched	chr17	39919447	39958411	6	26488	62985.306	3674.3052	129	JUP,LEPREL4	FKBP10,HAP1,JUP,NT5C3L,KLHL10	JUP	129	1	ENSG00000173801	JUP	148.354601895436	1
30_Peak_29874_lociStitched	chr20	23061788	23144237	30	44061	67632.9147	8442.7776	130	CD93,LOC200261	SSTR4,THBD	LOC200261	130	1	ENSG00000125810	CD93	11.9560258481494	2
24_Peak_26412_lociStitched	chr21	45556968	45641036	24	44209	67203.9592	8070.528	131	C21orf33	ICOSLG,PWP2,DNMT3L	C21orf33	131	1	ENSG00000160221	GATD3A	0.258407473787289	2
20_Peak_9944_lociStitched	chr10	80980887	81059432	20	41981	66394.0885	7571.738	132	ZMIZ1	PPIF	PPIF	132	1	ENSG00000108179	PPIF	20.6817742192233	1
5_Peak_464_lociStitched	chr17	42268418	42313126	5	15656	63217.112	4435.0336	133	TMUB2,UBTF,ATXN7L3	TMUB2,C17orf65,ASB16,C17orf53,SLC4A1	UBTF	133	1	ENSG00000108312	UBTF	84.59480888139	1
28_Peak_29270_lociStitched	chr20	30249255	30318721	28	35795	65770.4088	7516.2212	134	BCL2L1	COX4I2,TPX2	BCL2L1	134	1	ENSG00000171552	BCL2L1	52.8689294767238	1
