REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	ClearCell_3172_IP.nodup.bam	ClearCell_3172_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
27_Peak_23333_lociStitched	chr8	74185183	74253294	27	26172	63602.0518	12832.1124	46	RDH10,RPL7	LOC100130301	RDH10	46	1	ENSG00000147604	RPL7	614.609975105247	1
36_Peak_76863_lociStitched	chr5	150382406	150479921	36	34907	64028.349	13271.7915	47	GPX3,TNIP1	ANXA6	TNIP1	47	1	ENSG00000145901	TNIP1	75.4549823458885	1
28_Peak_112266_lociStitched	chr2	20763058	20842336	28	36153	60600.1032	9917.6778	48	HS1BP3	GDF7	HS1BP3	48	1	ENSG00000118960	HS1BP3	14.8533866828827	1
Peak_6	chr12	122223339	122240409	1	17071	53075.751	2406.87	49	LOC338799,RHOF	SETD1B	RHOF	49	1	ENSG00000139725	RHOF	29.457134932896	1
55_Peak_56304_lociStitched	chr13	40638372	40765000	55	52800	62187.0108	11776.404	50		FLJ42392	FLJ42392	50	1	ENSG00000150907	FOXO1	44.2747611643948	3
19_Peak_36532_lociStitched	chr8	103733084	103823238	19	29594	66290.2362	15921.1964	51			AZIN1	51	1	ENSG00000155096	AZIN1	66.8908767842382	1
31_Peak_17539_lociStitched	chr10	95168384	95239514	31	37872	60247.11	10114.686	52	MYOF	CEP55,MYOF	MYOF	52	1	ENSG00000138119	MYOF	112.315172230775	1
23_Peak_57150_lociStitched	chr1	40385371	40456378	23	40224	60483.7626	10530.3381	53	MFSD2A	TRIT1,CAP1,MYCL1	MFSD2A	53	1	ENSG00000168389	MFSD2A	4.01995327656001	1
20_Peak_29810_lociStitched	chr19	30295646	30373834	20	32819	57280.5288	7537.3232	54	CCNE1		CCNE1	54	1	ENSG00000105173	CCNE1	6.92511896933267	1
37_Peak_34102_lociStitched	chr6	158131582	158277121	37	32733	68345.1144	18774.531	55	SNX9		SNX9	55	1	ENSG00000130340	SNX9	36.0741003760352	1
41_Peak_35368_lociStitched	chr17	57828727	57935465	41	33713	64843.335	15370.272	56	MIR21,TMEM49	PTRH2,RPS6KB1,TUBD1	MIR21	56	1	ENSG00000199004	NA	0.639508359319616	1
15_Peak_23228_lociStitched	chr17	34198274	34245765	15	28174	57335.8843	8291.9286	57	CCL5,RDM1	RDM1,LYZL6,C17orf66	CCL5	57	1	ENSG00000271503	CCL5	8.94399182876906	1
26_Peak_350_lociStitched	chr10	104356395	104439693	26	28851	57950.4186	9254.4078	58	SUFU,ARL3,TRIM8	SFXN2	TRIM8	58	1	ENSG00000171206	TRIM8	51.1955553646589	1
17_Peak_74958_lociStitched	chr15	31616713	31691547	17	20782	60174.0194	11516.9526	59	KLF13		KLF13	59	1	ENSG00000169926	KLF13	40.9962538071668	1
14_Peak_19998_lociStitched	chr15	96864556	96904721	14	26147	53459.615	4867.998	60	NR2F2,MIR1469		NR2F2	60	1	ENSG00000185551	NR2F2	109.550421333738	1
20_Peak_8747_lociStitched	chr19	2020006	2094378	20	37158	55258.396	6894.2844	61	MKNK2,MOBKL2A	BTBD2,IZUMO4	MKNK2	61	1	ENSG00000099875	MKNK2	64.5326538904264	1
21_Peak_40165_lociStitched	chr22	50705605	50753253	21	32495	53604	5674.8768	62	MAPK11,PLXNB2,FAM116B	TUBGCP6,MAPK12,HDAC10,PPP6R2	PLXNB2	62	1	ENSG00000196576	PLXNB2	224.035339681892	1
17_Peak_51547_lociStitched	chr1	33177351	33254765	17	31478	54793.6292	7400.7784	63	YARS,KIAA1522	KIAA1522,SYNC,S100PBP	KIAA1522	63	1	ENSG00000162522	KIAA1522	76.3843674173869	1
19_Peak_123228_lociStitched	chr8	134413110	134467968	19	28480	57518.613	10379.1336	64	ST3GAL1		NDRG1	64	1	ENSG00000104419	NDRG1	215.319684111787	1
35_Peak_22050_lociStitched	chr17	76857519	77001587	35	45730	56676.3512	10516.964	65	CANT1,TIMP2,LGALS3BP	C1QTNF1,USP36	TIMP2	65	1	ENSG00000108679	LGALS3BP	211.87120738607	1
21_Peak_3970_lociStitched	chr1	201978819	202040792	21	36063	51958.1632	5899.8296	66	ELF3	RNPEP,ELF3	ELF3	66	1	ENSG00000163435	ELF3	243.043030111608	1
13_Peak_14959_lociStitched	chr18	3424531	3468675	13	14430	52438.6576	6396.4656	67	TGIF1		TGIF1	67	1	ENSG00000177426	TGIF1	35.7594897018116	1
24_Peak_18815_lociStitched	chr2	46503124	46580584	24	30049	56499.324	10604.274	68	EPAS1		EPAS1	68	1	ENSG00000116016	EPAS1	53.7080032574175	1
25_Peak_24468_lociStitched	chr2	95651288	95753434	25	33301	58059.7864	12635.4602	69	MRPS5,MAL	MAL,LOC442028	MAL	69	1	ENSG00000172005	MAL	3.10572062035554	1
23_Peak_123003_lociStitched	chr20	34652215	34727224	23	34889	53556.426	8528.5233	70	EPB41L1	EPB41L1,LOC647979	EPB41L1	70	1	ENSG00000088367	EPB41L1	60.9858423847955	1
30_Peak_30038_lociStitched	chr14	74184206	74282741	30	36180	54647.511	9892.914	71	C14orf43	PNMA1,PTGR2	C14orf43	71	1	ENSG00000259065		0.810187987918837	1
3_Peak_1309_lociStitched	chr10	77154411	77169908	3	12613	46494.0994	1929.3765	72	NCRNA00245,ZNF503		ZNF503	72	1	ENSG00000165655	ZNF503	41.4255538298821	1
11_Peak_60954_lociStitched	chr10	134189746	134236262	11	20815	49251.1408	4786.4964	73	PWWP2B,LRRC27	LRRC27,C10orf91	PWWP2B	73	1	ENSG00000171813	PWWP2B	11.7718960280876	1
24_Peak_135311_lociStitched	chr21	45123342	45203953	24	34100	51026.763	7408.1509	74	CSTB,PDXK	LOC284837,RRP1B,RRP1,HSF2BP	PDXK	74	1	ENSG00000160209	PDXK	130.866202849101	1
5_Peak_10965_lociStitched	chr17	80163173	80201193	5	23727	45985.19	2634.786	75	SLC16A3,CCDC57	CSNK1D	SLC16A3	75	1	ENSG00000141526	SLC16A3	37.9078154374608	1
31_Peak_41618_lociStitched	chr15	90562773	90650777	31	35751	54008.0548	10666.0848	76	ZNF710,IDH2		IDH2	76	1	ENSG00000182054	IDH2	38.2285283644919	1
30_Peak_46031_lociStitched	chr12	120105502	120156224	30	31988	51543.6964	8282.9026	77	CIT,PRKAB1,MIR1178		MIR1178	77	1	ENSG00000111725	PRKAB1	39.4045195619458	1
23_Peak_691_lociStitched	chr12	52596029	52678308	23	30666	55727.5667	12481.7243	78	LOC283404,KRT7	KRT86,KRT81,KRT80,KRT83	KRT7	78	1	ENSG00000135480	KRT7	147.319182469908	1
22_Peak_6746_lociStitched	chr2	20366641	20436572	22	30233	51874.8158	8734.3819	79	SDC1		SDC1	79	1	ENSG00000115884	SDC1	36.6268585849158	1
29_Peak_177204_lociStitched	chr3	129268492	129360201	29	38817	54612.7095	11536.9922	80	H1FOO,PLXND1	RHO,TMCC1	PLXND1	80	1	ENSG00000004399	PLXND1	40.5793802389377	1
41_Peak_70499_lociStitched	chr17	75350464	75489723	41	53464	53740.0481	10750.7948	81	SEPT9,MIR4316		SEPT9	81	1	ENSG00000184640	SEPT9	174.507218347983	1
27_Peak_20058_lociStitched	chr14	69010916	69076612	27	37961	50106.3392	7259.408	82	RAD51L1		ZFP36L1	82	1	ENSG00000185650	ZFP36L1	374.570349120322	1
Peak_261	chr2	219256980	219272136	1	15157	44493.4692	1706.5656	83	SLC11A1,CTDSP1,MIR26B	C2orf62,VIL1	CTDSP1	83	1	ENSG00000144579	CTDSP1	74.538611609101	1
46_Peak_64930_lociStitched	chr15	58730202	58845662	46	45483	52268.742	9837.192	84	LIPC		LIPC	84	1	ENSG00000166035	LIPC	0.765177544145568	1
8_Peak_681_lociStitched	chr8	55365736	55389892	8	11346	45292.5	2893.8888	85	SOX17		SOX17	85	1	ENSG00000164736	SOX17	42.9704456391019	1
24_Peak_1682_lociStitched	chr10	74007268	74097237	24	35068	52955.7534	10670.3234	86	DDIT4,DNAJB12	ANAPC16,ASCC1,DNAJB12	DDIT4	86	1	ENSG00000168209	DDIT4	40.8140812876661	1
8_Peak_20005_lociStitched	chr19	12868265	12907852	8	18661	46257.4095	3974.5348	87	HOOK2,PRDX2,JUNB,BEST2	ASNA1,RNASEH2A,RTBDN,TNPO2,C19orf43,MAST1	HOOK2	87	1	ENSG00000095066	HOOK2	74.3572531134399	1
25_Peak_7800_lociStitched	chr3	13852956	13922845	25	35787	49705.0568	7478.123	88	WNT7A		WNT7A	88	1	ENSG00000154764	WNT7A	13.8217038520678	1
33_Peak_34380_lociStitched	chr14	68913578	68996238	33	38649	50695.378	8596.64	89	RAD51L1		ZFP36L1	89	1	ENSG00000185650	ZFP36L1	374.570349120322	1
9_Peak_108498_lociStitched	chr3	50264359	50311428	9	27467	46744.2239	4678.6586	90	GNAI2,SEMA3B	GNAT1,HYAL3,SLC38A3,HYAL1,C3orf45,NAT6,HYAL2,IFRD2	GNAI2	90	1	ENSG00000114353	GNAI2	127.917817203965	1
27_Peak_29796_lociStitched	chr21	44816681	44883627	27	31241	47591.9114	5830.9966	91	C21orf125,C21orf84,SIK1		SIK1	91	1	ENSG00000160209	PDXK	130.866202849101	3
30_Peak_14951_lociStitched	chr12	52349586	52440127	30	30766	54704.8722	12983.5794	92	ACVR1B,GRASP	ACVRL1,NR4A1,C12orf44	GRASP	92	1	ENSG00000161835	GRASP	7.24640814364959	1
33_Peak_100759_lociStitched	chr16	11645159	11735387	33	42594	49075.0092	7597.1976	93	LITAF	SNN	LITAF	93	1	ENSG00000189067	LITAF	76.4848049274565	1
Peak_941	chr20	48892094	48903497	1	11404	43197.9849	1850.7069	94		LOC284751	LOC284751	94	1	ENSG00000224397	SMIM25	0.695934827540669	2
9_Peak_35317_lociStitched	chr19	13259810	13287839	9	24185	44210.1417	2889.7899	95	STX10,IER2	TRMT1,NACC1,LYL1	IER2	95	1	ENSG00000160888	IER2	73.6196528020863	1
Peak_847	chr6	10409554	10420384	1	10831	42345.3	1385.157	96	LOC100130275,TFAP2A	C6orf218	TFAP2A	96	1	ENSG00000137203	TFAP2A	19.384350969175	1
21_Peak_25083_lociStitched	chr1	203236491	203304749	21	27772	48340.3156	7440.122	97	BTG2,LOC730227	CHIT1,LOC730227,FMOD	LOC730227	97	1	ENSG00000159388	BTG2	65.1473953359288	1
6_Peak_57_lociStitched	chr17	27061978	27088663	6	16158	44814.789	4274.937	98	C17orf63,TRAF4,NEK8	RAB34,SNORD42A,RPL23A,PROCA1,SNORD4A,SNORD4B,TLCD1,SNORD42B	TRAF4	98	1	ENSG00000076604	TRAF4	41.3165370400352	1
22_Peak_14140_lociStitched	chr1	205242935	205313592	22	36452	48145.6798	7645.0874	99	NUAK2,KLHDC8A	TMCC2	NUAK2	99	1	ENSG00000163545	NUAK2	22.16122419795	1
19_Peak_31267_lociStitched	chr1	37903927	37953318	19	27719	45657.0404	5205.8114	100	ZC3H12A	MEAF6	ZC3H12A	100	1	ENSG00000163874	ZC3H12A	17.9358610406355	1
22_Peak_51012_lociStitched	chr7	134828418	134893907	22	30471	45482.1105	5841.6188	101	WDR91,TMEM140,C7orf49	C7orf49,STRA8	C7orf49	101	1	ENSG00000146859	TMEM140	18.6621748692441	1
46_Peak_12561_lociStitched	chr12	125137156	125282652	46	40071	60540.8856	20965.9736	102	SCARB1		SCARB1	102	1	ENSG00000073060	SCARB1	24.3638335273864	1
24_Peak_19081_lociStitched	chr8	127538173	127604694	24	25596	51720.0775	12253.1682	103	FAM84B		FAM84B	103	1	ENSG00000168672	FAM84B	41.5439804930966	1
10_Peak_25494_lociStitched	chr22	38094566	38150141	10	21985	46655.2125	7230.3075	104	TRIOBP	PDXP,LGALS1,NOL12	TRIOBP	104	1	ENSG00000100106	TRIOBP	47.4864478877973	1
12_Peak_122264_lociStitched	chr1	16465436	16516819	12	28961	43598.4755	5045.8106	105	EPHA2	ARHGEF19,C1orf89	EPHA2	105	1	ENSG00000142627	EPHA2	30.9695541992627	1
1_Peak_48_lociStitched	chr3	169375709	169387878	1	12170	40225.8464	1708.5276	106	MECOM		MECOM	106	1	ENSG00000085276	MECOM	142.886357263455	1
Peak_222	chr17	46661534	46671136	1	9603	40240.0616	2014.4996	107	LOC404266,HOXB5	HOXB3,MIR196A1,LOC404266,HOXB2,HOXB9,MIR10A,HOXB4,HOXB6,HOXB8,HOXB7	LOC404266	107	1	ENSG00000120093	HOXB3	39.1205771098268	2
11_Peak_146675_lociStitched	chr19	4057936	4109513	11	22910	42396.294	4358.2565	108	MAP2K2,ZBTB7A	CREB3L3	ZBTB7A	108	1	ENSG00000178951	ZBTB7A	62.7471928234805	1
18_Peak_12932_lociStitched	chr5	139015243	139062459	18	26647	43325.4016	5311.8	109	CXXC5		CXXC5	109	1	ENSG00000171604	CXXC5	44.7229510821834	1
7_Peak_7582_lociStitched	chr17	39927877	39959534	7	20947	42632.4819	4754.8814	110	JUP,LEPREL4	FKBP10,HAP1,JUP,NT5C3L,KLHL10	JUP	110	1	ENSG00000173801	JUP	148.354601895436	1
32_Peak_39567_lociStitched	chr14	75665347	75770309	32	27795	48471.4516	11021.01	111	FOS	TMED10	FOS	111	1	ENSG00000170345	FOS	208.009800545971	1
16_Peak_52882_lociStitched	chr12	122458642	122506131	16	22775	43965.3162	6543.9842	112	BCL7A	MLXIP	BCL7A	112	1	ENSG00000110987	BCL7A	18.0146675891424	1
24_Peak_18555_lociStitched	chr1	235088740	235148773	24	32617	43872.1164	6819.7488	113			SNORA14B	113	1	ENSG00000238005		0.488103006042658	1
Peak_572	chr22	50962452	50973462	1	11011	38920.35	1871.7	114	ODF3B,SCO2,TYMP,NCAPH2	C22orf41,CPT1B,LMF2,SBF1,LOC100144603,ADM2,MIOX,KLHDC7B,CHKB,TYMP	TYMP	114	1	ENSG00000025708	TYMP	28.4131942843118	1
52_Peak_21358_lociStitched	chr10	63739249	63859052	52	38719	53252.4335	16281.2277	115	ARID5B		ARID5B	115	1	ENSG00000150347	ARID5B	105.688656779001	1
22_Peak_68939_lociStitched	chr8	134498157	134585553	22	19815	52026.8388	15145.7268	116	ST3GAL1		ST3GAL1	116	1	ENSG00000008513	ST3GAL1	70.7286287960979	1
35_Peak_7482_lociStitched	chr15	99942240	100048211	35	34040	49350.6947	12536.3693	117			MEF2A	117	1	ENSG00000068305	MEF2A	40.16882036304	1
36_Peak_75426_lociStitched	chr6	43958497	44078687	36	34949	51224.978	14446.838	118	C6orf223	TMEM63B,CAPN11,MRPL14	C6orf223	118	1	ENSG00000181577	C6orf223	1.83756425804295	1
23_Peak_37573_lociStitched	chr22	36427819	36530407	23	28021	51037.53	14311.026	119		APOL3,RBFOX2	RBFOX2	119	1	ENSG00000100320	RBFOX2	62.1110543664518	1
Peak_233	chr20	48802881	48814483	1	11603	37596.281	1582.5128	120	CEBPB	TMEM189-UBE2V1	CEBPB	120	1	ENSG00000172216	CEBPB	24.1767622901139	1
13_Peak_96766_lociStitched	chr10	105250738	105288390	13	20106	40905.1328	5158.324	121	NEURL	CALHM1,CALHM3,CALHM2	NEURL	121	1	ENSG00000107954	NEURL1	2.32205343829655	2
11_Peak_24378_lociStitched	chr9	132309770	132376344	11	29577	40729.9732	5139.5128	122	C9orf50	ASB6,METTL11A	C9orf50	122	1	ENSG00000179058	C9orf50	0.889035543360276	1
21_Peak_62388_lociStitched	chr11	126180591	126238489	21	28844	41617.0824	6044.5512	123	DCPS,ST3GAL4,FLJ39051	FOXRED1,TIRAP,SRPR	FLJ39051	123	1	ENSG00000110080	ST3GAL4	12.4711521095288	2
5_Peak_594_lociStitched	chr8	146014573	146034260	5	14644	38677.0802	3114.4834	124	RPL8,ZNF517	COMMD5,ZNF34,ZNF7,ZNF251	ZNF517	124	1	ENSG00000161016	RPL8	984.648467984026	1
16_Peak_10998_lociStitched	chr1	12191409	12246780	16	36316	39961.2507	4418.6058	125	TNFRSF1B,TNFRSF8	VPS13D	TNFRSF1B	125	1	ENSG00000028137	TNFRSF1B	18.4905899744948	1
35_Peak_76030_lociStitched	chr14	69092502	69200478	35	38207	47390.6664	11952.9432	126			ZFP36L1	126	1	ENSG00000185650	ZFP36L1	374.570349120322	1
18_Peak_39173_lociStitched	chr19	38735301	38792037	18	20647	43471.1232	8130.2688	127	PPP1R14A,SPINT2	YIF1B,C19orf33,KCNK6,DPF1,CATSPERG	SPINT2	127	1	ENSG00000167642	SPINT2	141.064502162137	1
20_Peak_3255_lociStitched	chr19	33512919	33585470	20	27554	42529.3962	7218.8245	128	RHPN2,GPATCH1	WDR88,C19orf40	RHPN2	128	1	ENSG00000131941	RHPN2	41.143642633416	1
14_Peak_44600_lociStitched	chr1	234735249	234797233	14	15621	42049.9456	6743.8592	129	IRF2BP2,NCRNA00184		NCRNA00184	129	1	ENSG00000168264	IRF2BP2	93.3315632379749	1
20_Peak_15856_lociStitched	chr8	103054476	103141562	20	17679	51276.2368	16067.367	130	NCALD	NCALD	NCALD	130	1	ENSG00000104490	NCALD	49.9497218416312	1
Peak_371	chr22	37409902	37423424	1	13523	37246.349	2056.6962	131	MPST,TST	MPST,KCTD17,C22orf33	MPST	131	1	ENSG00000128309	MPST	37.2666326198711	1
29_Peak_51168_lociStitched	chr8	143207514	143317582	29	25942	49453.5524	14429.9148	132	NCRNA00051,TSNARE1		NCRNA00051	132	1	ENSG00000171045	TSNARE1	11.0895486198098	2
27_Peak_23063_lociStitched	chr22	46838085	46943865	27	22103	48500.13	13550.418	133	CELSR1		CELSR1	133	1	ENSG00000075275	CELSR1	66.7390186489717	1
11_Peak_31248_lociStitched	chr17	39671628	39705731	11	19843	39508.3255	5043.8337	134	KRT15,KRT19	KRT35,KRT36,KRT32,KRT13,KRT14,KRT9	KRT19	134	1	ENSG00000171345	KRT19	258.288221018354	1
25_Peak_45020_lociStitched	chr17	39786484	39848424	25	22881	42571.362	8132.722	135	EIF1,KRT42P	KRT17,GAST,KRT16,KRT14,HAP1	KRT42P	135	1	ENSG00000214514	KRT42P	0.0725719476474678	1
29_Peak_36814_lociStitched	chr3	193499987	193620550	29	33871	55097.291	20724.7797	136			LOC100128023	136	1	ENSG00000133657	ATP13A3	70.0400677011354	3
19_Peak_26601_lociStitched	chr2	97527130	97578854	19	25174	40696.4432	6398.2588	137	FAM178B,SEMA4C	CNNM3,ANKRD39,ANKRD23	FAM178B	137	1	ENSG00000168758	SEMA4C	39.4529417335702	2
24_Peak_47283_lociStitched	chr15	69814551	69902680	24	39151	41024.0495	7050.32	138	LOC145837		LOC145837	138	1	ENSG00000259457		0.200983590723447	1
