REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HGSerous_270_IP.nodup.bam	HGSerous_270_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
7_Peak_1223_lociStitched	chr19	33513206	33553616	7	26200	74309.949	7714.269	37	RHPN2	GPATCH1	RHPN2	37	1	ENSG00000131941	RHPN2	41.143642633416	1
6_Peak_67290_lociStitched	chr17	72957893	72992552	6	21804	71324.7561	6200.4951	38	CDR2L,C17orf28	OTOP2,USH1G,OTOP3,ICT1	C17orf28	38	1	ENSG00000167861	HID1	53.2250956103103	2
10_Peak_196_lociStitched	chr19	16175491	16231406	10	25950	72186.265	8437.5735	39	TPM4,RAB8A	HSH2D,FLJ25328,LOC126536	TPM4	39	1	ENSG00000167460	TPM4	334.742670341799	1
13_Peak_1276_lociStitched	chr6	151031200	151100306	13	36563	74544.6422	10877.2844	40	PLEKHG1		MTHFD1L	40	1	ENSG00000120254	MTHFD1L	26.2831373217413	1
14_Peak_6925_lociStitched	chr14	35799633	35878623	14	36272	70996.212	8175.465	41	NFKBIA	PSMA6	NFKBIA	41	1	ENSG00000100906	NFKBIA	91.0282754423195	1
13_Peak_6969_lociStitched	chr6	6659367	6727093	13	42271	69554.602	7165.4108	42		LY86-AS1	LY86-AS1	42	1	ENSG00000261211		1.3902355637383	1
20_Peak_12150_lociStitched	chr1	164556807	164630637	20	40767	74907.918	13459.209	43	PBX1		PBX1	43	1	ENSG00000185630	PBX1	80.7436468817915	1
8_Peak_34452_lociStitched	chr3	39166121	39199903	8	28667	65574.2402	4334.2306	44	TTC21A,CSRNP1	GORASP1,XIRP1,TTC21A	CSRNP1	44	1	ENSG00000144655	CSRNP1	27.4618209802221	1
11_Peak_47988_lociStitched	chr7	130667110	130707139	11	24303	69005.9931	7833.6753	45	FLJ43663		LOC646329	45	1	ENSG00000231721	LINC-PINT	15.3126809536157	2
11_Peak_41634_lociStitched	chr1	153666166	153714760	11	20705	68420.352	8022.8694	46	INTS3,NPR1	SNAPIN,SLC27A3,ILF2	INTS3	46	1	ENSG00000143624	INTS3	121.680248273524	1
7_Peak_30958_lociStitched	chr7	135334916	135402086	7	25279	74431.077	14152.719	47	PL-5283,SLC13A4	FAM180A	PL-5283	47	1	ENSG00000243317	STMP1	31.5841574614835	1
7_Peak_1461_lociStitched	chr17	73670750	73720589	7	26076	69022.0311	9270.054	48	SAP30BP,ITGB4	GALK1,RECQL5,LOC643008,LOC100130933,ITGB4	ITGB4	48	1	ENSG00000132470	ITGB4	67.877673663752	1
14_Peak_27817_lociStitched	chr9	130279464	130348151	14	32935	66035.6818	6834.3565	49	FAM129B	STXBP1	FAM129B	49	1	ENSG00000136830	FAM129B	92.1813888476543	1
4_Peak_1809_lociStitched	chr1	43995070	44032376	4	32105	64364.0418	5219.1094	50	PTPRF		PTPRF	50	1	ENSG00000142949	PTPRF	387.65295198285	1
13_Peak_94315_lociStitched	chr11	34607992	34677212	13	43599	64236.16	5627.586	51	EHF		EHF	51	1	ENSG00000135373	EHF	47.2711464147324	1
10_Peak_1512_lociStitched	chr9	124023017	124096930	10	32594	66004.309	7753.4737	52	GSN	STOM,GSN	GSN	52	1	ENSG00000148180	GSN	98.1535919956866	1
10_Peak_12263_lociStitched	chr20	60921574	60967925	10	32378	64441.7953	6373.2625	53	RPS21,LAMA5,CABLES2	C20orf151,ADRM1	LAMA5	53	1	ENSG00000171858	RPS21	182.46987652021	1
10_Peak_75178_lociStitched	chr18	3578698	3626095	10	24327	65151.9162	7374.9732	54	FLJ35776,DLGAP1		FLJ35776	54	1	ENSG00000177337	DLGAP1-AS1	11.4284340034271	1
37_Peak_52348_lociStitched	chr14	69010284	69161864	37	54173	74198.41	16628.326	55	RAD51L1		ZFP36L1	55	1	ENSG00000185650	ZFP36L1	374.570349120322	1
7_Peak_41313_lociStitched	chr3	168836450	168870497	7	22653	62765.6445	5331.7602	56	MECOM	MECOM	MECOM	56	1	ENSG00000085276	MECOM	142.886357263455	1
15_Peak_187_lociStitched	chr2	43426531	43504840	15	34797	65294.0442	8723.6226	57	THADA,LOC100129726,ZFP36L2		LOC100129726	57	1	ENSG00000152518	ZFP36L2	193.662045632807	1
18_Peak_85244_lociStitched	chr3	32441000	32548803	18	38866	69252.6472	13313.6705	58	CMTM6,CMTM7		CMTM6	58	1	ENSG00000091317	CMTM6	125.354011613799	1
8_Peak_29747_lociStitched	chrX	3605610	3633099	8	21829	59307.5175	3466.3629	59	PRKX		PRKX	59	1	ENSG00000183943	PRKX	75.6582414839896	1
4_Peak_12437_lociStitched	chr11	65179107	65199194	4	16949	58157.8911	2757.9451	60	FRMD8,NEAT1	SLC25A45,MIR612	NEAT1	60	1	ENSG00000245532	NEAT1	2115.87873530667	1
5_Peak_7167_lociStitched	chr17	72422755	72459694	5	18813	62279.154	6981.471	61	GPRC5C	CD300A	GPRC5C	61	1	ENSG00000170412	GPRC5C	48.9938118588631	1
12_Peak_5246_lociStitched	chr4	1003016	1052568	12	27070	62103.5216	6892.6832	62	FGFRL1	IDUA,DGKQ,SLC26A1	FGFRL1	62	1	ENSG00000127418	FGFRL1	16.4806544393227	1
12_Peak_9154_lociStitched	chr22	31563642	31652179	12	34461	65862.6743	11014.0028	63	LIMK2,RNF185	INPP5J,PLA2G3,MIR3928,PIK3IP1	LIMK2	63	1	ENSG00000182541	LIMK2	57.1705570670255	1
25_Peak_80467_lociStitched	chr14	75688513	75782437	25	41823	64976.6232	10416.1716	64	FOS	TMED10	FOS	64	1	ENSG00000170345	FOS	208.009800545971	1
4_Peak_14370_lociStitched	chr14	69245946	69283884	4	24102	58496.6022	4120.0668	65	C14orf181,ZFP36L1		C14orf181	65	1	ENSG00000185650	ZFP36L1	374.570349120322	1
17_Peak_21051_lociStitched	chr12	31868411	31951246	17	31443	66740.1595	12466.6675	66	AMN1,H3F3C	AMN1	AMN1	66	1	ENSG00000151743	AMN1	7.90945451169279	1
12_Peak_67612_lociStitched	chr7	47591917	47646382	12	28962	64078.0725	10021.56	67		C7orf65,TNS3	TNS3	67	1	ENSG00000136205	TNS3	70.2544083013694	1
4_Peak_16300_lociStitched	chr7	129586210	129611128	4	13651	58323.0708	5474.4846	68	UBE2H		UBE2H	68	1	ENSG00000186591	UBE2H	130.681658387015	1
8_Peak_56046_lociStitched	chr7	73223335	73270517	8	19580	56906.2102	4661.5816	69	CLDN4,WBSCR27	WBSCR28,CLDN3	CLDN4	69	1	ENSG00000189143	CLDN4	95.3607598614864	1
15_Peak_30402_lociStitched	chr3	14442893	14515451	15	38947	62356.3452	10121.841	70	SLC6A6		SLC6A6	70	1	ENSG00000131389	SLC6A6	40.2334745792865	1
9_Peak_3164_lociStitched	chr22	32022407	32073453	9	25693	57681.98	6487.9466	71	PISD		PISD	71	1	ENSG00000241878	PISD	23.313668289137	1
27_Peak_15813_lociStitched	chr14	103570952	103699486	27	43625	61027.9432	10385.5472	72	LOC100131366,C14orf73,TNFAIP2	CDC42BPB	LOC100131366	72	1	ENSG00000185215	TNFAIP2	235.685495577713	1
22_Peak_60156_lociStitched	chr18	46351261	46480223	22	33931	66841.0046	16313.693	73	SMAD7,KIAA0427		SMAD7	73	1	ENSG00000101665	SMAD7	5.30333445315953	1
13_Peak_5091_lociStitched	chr20	30249222	30319859	13	28837	59737.7109	9352.3388	74	BCL2L1	COX4I2,TPX2	BCL2L1	74	1	ENSG00000171552	BCL2L1	52.8689294767238	1
2_Peak_49830_lociStitched	chr4	69913858	69927217	2	13270	51966.51	1843.542	75		UGT2B7	UGT2B7	75	1	ENSG00000171234	UGT2B7	17.7075552259822	1
4_Peak_59495_lociStitched	chr7	73151907	73186204	4	18990	53510.1794	3391.9733	76	ABHD11,CLDN3	ABHD11,STX1A,WBSCR26,MIR4284	CLDN3	76	1	ENSG00000165215	CLDN3	30.7871435409158	1
5_Peak_57749_lociStitched	chr4	2779999	2810505	5	17575	54715.5616	4737.5818	77	SH3BP2	TNIP2,SH3BP2,ADD1	SH3BP2	77	1	ENSG00000087266	SH3BP2	90.3343174705676	1
24_Peak_20320_lociStitched	chr7	73983284	74079884	24	34499	59235.12	9901.5	78	GTF2I,GTF2IRD1	GTF2I	GTF2I	78	1	ENSG00000263001	GTF2I	35.0467169461498	1
7_Peak_20646_lociStitched	chr11	32433111	32473477	7	29864	52265.8968	3007.267	79	WT1-AS,WT1		WT1	79	1	ENSG00000184937	WT1	5.96266121917938	1
4_Peak_106_lociStitched	chr9	14298320	14324012	4	13460	54775.344	5626.548	80	NFIB	NFIB	NFIB	80	1	ENSG00000147862	NFIB	83.3288619869982	1
7_Peak_48620_lociStitched	chr3	187437527	187501608	7	20813	58461.0963	9535.2528	81	BCL6,LOC100131635	RTP2,SST	BCL6	81	1	ENSG00000113916	BCL6	31.4646162650405	1
4_Peak_71084_lociStitched	chr12	6472161	6489280	4	12199	52137.6264	3271.4409	82	SCNN1A	LTBR,TNFRSF1A	SCNN1A	82	1	ENSG00000111319	SCNN1A	105.093359494062	1
20_Peak_13428_lociStitched	chr11	95921423	96014041	20	40855	60757.408	12253.3614	83	MAML2		MIR1260B	83	1	ENSG00000266192	MIR1260B	0.479313907334105	1
8_Peak_20567_lociStitched	chr1	155936703	155977446	8	19967	55003.05	6905.9385	84	ARHGEF2	ARHGEF2,ROBLD3,SCARNA4,SSR2,RXFP4,KIAA0907,SNORA42,UBQLN4	ARHGEF2	84	1	ENSG00000116584	ARHGEF2	40.3263451487774	1
13_Peak_34789_lociStitched	chr1	10816243	10896784	13	33217	56402.8623	8497.0755	85	CASZ1		CASZ1	85	1	ENSG00000130940	CASZ1	22.4240263364303	1
11_Peak_48060_lociStitched	chr12	58225383	58299219	11	21776	57281.9688	9827.5716	86	CTDSP2	XRCC6BP1,AVIL,TSFM,MIR26A2	CTDSP2	86	1	ENSG00000175215	CTDSP2	96.8835501093696	1
12_Peak_27978_lociStitched	chr7	142441458	142476059	12	31141	53967.1797	6688.3733	87	PRSS1	TRY6,PRSS2	PRSS1	87	1	ENSG00000204983	PRSS1	0.344543298383053	1
5_Peak_22035_lociStitched	chr3	50159314	50206775	5	28925	53526.5158	6706.2393	88	SEMA3F	RBM5,GNAT1,SLC38A3	SEMA3F	88	1	ENSG00000001617	SEMA3F	18.2854944054834	1
7_Peak_15121_lociStitched	chr15	93344666	93389542	7	21580	51441.3588	4734.418	89		LOC100507217,ASB9P1	ASB9P1	89	1	ENSG00000258527	ASB9P1	0.602950772170342	1
2_Peak_2051_lociStitched	chr11	118779964	118801131	2	20062	48150.6916	1953.7141	90	BCL9L	CXCR5,UPK2,FOXR1	BCL9L	90	1	ENSG00000186174	BCL9L	51.5099097810062	1
5_Peak_30999_lociStitched	chr1	156066288	156100714	5	20466	52093.4232	5955.698	91	LMNA	ROBLD3,RAB25,SEMA4A,UBQLN4,MEX3A	LMNA	91	1	ENSG00000160789	LMNA	177.908779312497	1
10_Peak_75809_lociStitched	chr1	59323380	59370749	10	24076	52669.5911	6697.9766	92	LOC100131060		LOC100131060	92	1	ENSG00000232453		0.702913780223587	1
5_Peak_10683_lociStitched	chr9	18345902	18396311	5	17728	63868.203	18026.2584	93			ADAMTSL1	93	1	ENSG00000178031	ADAMTSL1	2.6142707875998	1
6_Peak_13203_lociStitched	chr17	73061618	73095454	6	13068	52280.0036	6655.5412	94	KCTD2,SLC16A5	ARMC7,NT5C,ATP5H	SLC16A5	94	1	ENSG00000170190	SLC16A5	20.9385163487776	1
9_Peak_66759_lociStitched	chr1	1063229	1101693	9	18204	49807.0336	4431.0528	95		MIR429,C1orf159,MIR200B,TTLL10,TNFRSF4,TNFRSF18,MIR200A	MIR200B	95	1	ENSG00000223823	LINC01342	0.410545658972311	1
19_Peak_16855_lociStitched	chr1	94487100	94583945	19	35381	56228.207	10953.1695	96	ABCA4		ABCA4	96	1	ENSG00000198691	ABCA4	1.44717542987209	1
6_Peak_4022_lociStitched	chr1	180532807	180568608	6	26140	50132.1403	4926.2176	97		XPR1	XPR1	97	1	ENSG00000143324	XPR1	26.4149862093674	1
2_Peak_104_lociStitched	chr1	156709577	156723162	2	13488	46794.891	2240.1665	98	MRPL24,HDGF	C1orf66,PRCC,ISG20L2,CRABP2	HDGF	98	1	ENSG00000143321	HDGF	206.41789514421	1
9_Peak_75176_lociStitched	chr9	18719362	18761144	9	18402	59472.4988	14941.2432	99	ADAMTSL1		MIR3152	99	1	ENSG00000178031	ADAMTSL1	2.6142707875998	2
15_Peak_10721_lociStitched	chr3	98448398	98520675	15	34530	52234.5879	7769.7775	100	DCBLD2,ST3GAL6		ST3GAL6	100	1	ENSG00000064225	ST3GAL6	21.7009342132943	1
11_Peak_7960_lociStitched	chr1	43388973	43434003	11	28408	50361.552	6002.499	101	FLJ32224,SLC2A1		FLJ32224	101	1	ENSG00000117394	SLC2A1	46.5211395741482	1
8_Peak_7364_lociStitched	chr9	19126100	19174573	8	15267	60474.9148	16180.2874	102	PLIN2	HAUS6	PLIN2	102	1	ENSG00000147872	PLIN2	19.5140125642404	1
9_Peak_30568_lociStitched	chr12	26416768	26452660	9	25563	48073.7448	3948.12	103			SSPN	103	1	ENSG00000123096	SSPN	25.9248519770314	1
3_Peak_588_lociStitched	chr1	46786226	46808056	3	19064	46639.795	2628.332	104	NSUN4	LRRC41,UQCRH	NSUN4	104	1	ENSG00000117481	NSUN4	31.4113023240487	1
11_Peak_44819_lociStitched	chr14	77377395	77444293	11	31743	51223.7986	7318.6412	105			C14orf4	105	1	ENSG00000100603	SNW1	45.139751436725	3
11_Peak_45765_lociStitched	chr17	76247175	76291494	11	23221	49464.4359	5708.2872	106		BIRC5,LOC283999,EPR1	LOC283999	106	1	ENSG00000204277	LINC01993	1.52273959546165	1
20_Peak_19242_lociStitched	chr14	70109497	70194261	20	39120	53155.5044	9400.3276	107	KIAA0247	SRSF5,LOC100289511	KIAA0247	107	1	ENSG00000100650	SRSF5	111.785935745579	2
2_Peak_1946_lociStitched	chr10	77154446	77171173	2	16550	45137.8095	1428.4858	108	NCRNA00245,ZNF503		NCRNA00245	108	1	ENSG00000165655	ZNF503	41.4255538298821	1
11_Peak_42481_lociStitched	chr4	79548046	79594110	11	24664	50909.9328	7365.6336	109			ANXA3	109	1	ENSG00000138772	ANXA3	21.0450691848298	1
3_Peak_812_lociStitched	chr22	36846948	36866466	3	15564	48228.978	4840.464	110	TXN2	FOXRED2	TXN2	110	1	ENSG00000100348	TXN2	43.5400575220491	1
13_Peak_1893_lociStitched	chr1	39560408	39627410	13	23901	52080.6546	8703.5598	111	MACF1		MACF1	111	1	ENSG00000127603	MACF1	310.770586597675	1
7_Peak_1834_lociStitched	chr17	2289056	2311292	7	15834	47447.1768	4222.6164	112	MNT,LOC284009	TSR1,SGSM2	MNT	112	1	ENSG00000070444	MNT	29.0657033828155	1
8_Peak_53657_lociStitched	chr17	80585161	80622841	8	20495	48249.24	5067.96	113	WDR45L,RAB40B		WDR45L	113	1	ENSG00000141580	WDR45B	68.9022115495261	2
18_Peak_63932_lociStitched	chr15	90543147	90646577	18	34507	54186.977	11253.184	114	ZNF710,IDH2		ZNF710	114	1	ENSG00000182054	IDH2	38.2285283644919	1
12_Peak_44737_lociStitched	chr1	206272618	206311634	12	22241	46694.3488	3819.6664	115	C1orf186	AVPR1B,CTSE	C1orf186	115	1	ENSG00000117280	RAB29	15.0979582221979	3
5_Peak_3115_lociStitched	chr1	154377102	154400688	5	18827	46832.3616	4026.1302	116	IL6R	IL6R	IL6R	116	1	ENSG00000160712	IL6R	33.0059860885691	1
6_Peak_5693_lociStitched	chr6	10382574	10428086	6	21432	47368.8896	4751.4528	117	LOC100130275,TFAP2A,C6orf218		LOC100130275	117	1	ENSG00000137203	TFAP2A	19.384350969175	1
13_Peak_28160_lociStitched	chr1	203236573	203299194	13	28396	49245.1544	6763.068	118	BTG2,LOC730227	CHIT1,LOC730227,FMOD	LOC730227	118	1	ENSG00000159388	BTG2	65.1473953359288	1
8_Peak_3603_lociStitched	chr11	73654498	73696064	8	23842	47430.9626	5474.2422	119	UCP2,DNAJB13	UCP3	DNAJB13	119	1	ENSG00000175567	UCP2	89.4215700369375	1
13_Peak_80126_lociStitched	chr20	52195051	52241729	13	24327	46136.5352	4215.0234	120	ZNF217		ZNF217	120	1	ENSG00000171940	ZNF217	50.7263595660835	1
3_Peak_76080_lociStitched	chr1	160162800	160192873	3	19876	46041.763	4144.0594	121	CASQ1,PEA15,DCAF8	ATP1A4,DCAF8	PEA15	121	1	ENSG00000162734	PEA15	78.9344896359015	1
Peak_900	chr2	177032548	177044340	1	11793	43604.4576	1714.5568	122	LOC401022,HOXD3	HOXD4,HOXD9,MIR10B,HOXD1,HOXD8	HOXD3	122	1	ENSG00000128652	HOXD3	7.75222421361868	1
16_Peak_22751_lociStitched	chr20	35439214	35517094	16	32164	49484.952	7842.516	123	C20orf117,C20orf118	DSN1	C20orf117	123	1	ENSG00000149639	SOGA1	71.0550461952209	2
10_Peak_22034_lociStitched	chr3	4761796	4819444	10	24412	50753.2992	9200.6208	124	ITPR1,EGOT		EGOT	124	1	ENSG00000235947	EGOT	0.806336626968212	1
12_Peak_11572_lociStitched	chr15	90686359	90738857	12	30898	46618.224	5155.3036	125	SEMA4B	IDH2,SEMA4B,C15orf58,CIB1	SEMA4B	125	1	ENSG00000185033	SEMA4B	52.8235414544374	1
32_Peak_23478_lociStitched	chr9	139413187	139520007	32	42023	52640.896	11280.192	126	NOTCH1	EGFL7,SEC16A,C9orf163,MIR126	NOTCH1	126	1	ENSG00000148400	NOTCH1	22.730962994806	1
8_Peak_80545_lociStitched	chr19	39137477	39185049	8	27903	47457.8272	6179.6028	127	ACTN4	EIF3K,MAP4K1	ACTN4	127	1	ENSG00000130402	ACTN4	381.617471962806	1
16_Peak_41791_lociStitched	chr8	98768862	98847980	16	34749	49622.8096	8346.949	128	LAPTM4B	MATN2	LAPTM4B	128	1	ENSG00000104341	LAPTM4B	101.768613371361	1
4_Peak_72587_lociStitched	chr12	12867079	12890150	4	11246	46619.5697	5507.0477	129	APOLD1,CDKN1B	APOLD1,MIR613,GPR19	APOLD1	129	1	ENSG00000178878	APOLD1	38.8976144803721	1
14_Peak_52060_lociStitched	chr22	39633406	39705583	14	23377	54493.635	13388.8335	130	PDGFB	SNORD83A,SYNGR1,RNU86,RPL3,SNORD83B,SNORD43	PDGFB	130	1	ENSG00000100311	PDGFB	7.905819640862	1
19_Peak_78114_lociStitched	chr15	40324050	40408364	19	36333	47578.3902	6677.6688	131	BMF,EIF2AK4,SRP14	BUB1B,BMF	BMF	131	1	ENSG00000140319	SRP14	146.077984640493	1
5_Peak_3775_lociStitched	chr11	57528124	57568787	5	18996	45802.8032	4908.0241	132	CTNND1	C11orf31,MED19,CTNND1,TMX2,BTBD18	CTNND1	132	1	ENSG00000198561	CTNND1	205.828343177359	1
15_Peak_58597_lociStitched	chr2	161051508	161128867	15	27396	51033.7323	10590.4471	133	RBMS1,ITGB6		ITGB6	133	1	ENSG00000115221	ITGB6	11.3426318308637	1
5_Peak_3275_lociStitched	chr7	150062605	150082468	5	10398	44117.7093	3885.2028	134	REPIN1,ZNF775	ACTR3C,LOC728743,C7orf29,LRRC61,RARRES2,LOC285972	ZNF775	134	1	ENSG00000214022	REPIN1	37.0063028782621	1
8_Peak_9463_lociStitched	chr12	26253669	26305127	8	21928	45668.975	5521.4434	135	BHLHE41	SSPN,RASSF8	BHLHE41	135	1	ENSG00000123095	BHLHE41	24.4163417892988	1
5_Peak_2133_lociStitched	chr18	3526402	3549356	5	17299	43511.6024	3420.146	136	DLGAP1	FLJ35776	FLJ35776	136	1	ENSG00000170579	DLGAP1	6.7270630342624	2
6_Peak_9895_lociStitched	chr12	46745163	46781237	6	21321	45669.684	5627.544	137	SLC38A2		SLC38A2	137	1	ENSG00000134294	SLC38A2	127.548348029158	1
5_Peak_753_lociStitched	chr12	51756391	51788047	5	22752	44467.1832	4694.5848	138	GALNT6	SLC4A8,BIN2,CELA1	GALNT6	138	1	ENSG00000139629	GALNT6	29.5259762462889	1
