#Endometrioid_630_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Endometrioid_630_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Endometrioid_630_IP.nodup.bam
#Using cutoff of 13037.82 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Endometrioid_630_IP.nodup.bam	Endometrioid_630_Input.nodup.bam	enhancerRank	isSuper
40_Peak_28143_lociStitched	chr14	70077082	70194124	40	50302	50550.4398	8263.1652	134	1
4_Peak_32571_lociStitched	chr10	81947034	81968568	4	19009	44784.2598	2545.3188	135	1
13_Peak_21336_lociStitched	chr14	105483702	105561110	13	23027	50392.608	8243.952	136	1
13_Peak_11113_lociStitched	chr12	26254041	26307911	13	21198	48229.811	6103.471	137	1
3_Peak_3656_lociStitched	chr10	77154904	77171220	3	14103	43627.3524	1804.5496	138	1
16_Peak_7455_lociStitched	chr7	131192860	131243117	16	28773	47327.0169	5533.2957	139	1
8_Peak_3813_lociStitched	chr7	841125	877524	8	22285	45495.1101	3741.8172	140	1
14_Peak_25879_lociStitched	chr15	93340743	93392746	14	27274	47941.5657	6209.1582	141	1
20_Peak_8470_lociStitched	chr17	38627437	38718860	20	42733	46836.0029	5549.3761	142	1
7_Peak_29893_lociStitched	chr2	239172391	239212030	7	15148	45335.1243	4074.8892	143	1
9_Peak_54944_lociStitched	chr8	142273925	142328738	9	20148	51765.3972	10567.9464	144	1
7_Peak_11966_lociStitched	chr17	72422469	72459369	7	21341	44025.39	2985.21	145	1
Peak_278	chr7	73148919	73163531	1	14613	42510.6916	1532.7988	146	1
6_Peak_14793_lociStitched	chr6	7233889	7279435	6	17294	47363.2854	6513.078	147	1
11_Peak_54558_lociStitched	chr15	75444858	75497497	11	25498	45822.2495	5311.2751	148	1
14_Peak_12243_lociStitched	chr8	121043889	121096916	14	26784	48885.5913	8447.2011	149	1
16_Peak_11706_lociStitched	chr8	67419834	67473641	16	24847	46860.5163	6483.7435	150	1
4_Peak_45197_lociStitched	chr19	11194389	11225045	4	15021	43335.3216	3172.896	151	1
6_Peak_1844_lociStitched	chr9	135987333	136020502	6	25908	43733.3265	3618.7379	152	1
Peak_2735	chr20	43964639	43978024	1	13386	41370.358	1361.2545	153	1
5_Peak_418_lociStitched	chr3	39166468	39196510	5	19374	43173.3582	3277.5822	154	1
12_Peak_16733_lociStitched	chr15	96864555	96904024	12	26213	44090.8199	4231.0768	155	1
14_Peak_99310_lociStitched	chr16	10919269	10981679	14	22850	46458.004	6640.424	156	1
15_Peak_43358_lociStitched	chr15	83544626	83622541	15	32217	47496.984	7838.249	157	1
4_Peak_17231_lociStitched	chr1	205407198	205426567	4	17306	41614.2965	1989.1963	158	1
9_Peak_54091_lociStitched	chr12	26417484	26452807	9	23531	43878.2306	4270.5507	159	1
12_Peak_651_lociStitched	chr20	56255610	56294258	12	23253	43672.24	4212.632	160	1
15_Peak_36266_lociStitched	chr8	103737696	103823301	15	28690	48623.64	9185.4165	161	1
16_Peak_20730_lociStitched	chr3	193806585	193885018	16	30517	47820.6001	8447.2341	162	1
17_Peak_40431_lociStitched	chr2	27975005	28034094	17	28802	45829.4284	6576.6057	163	1
28_Peak_10757_lociStitched	chr17	75091146	75164261	28	35910	45755.367	6521.858	164	1
2_Peak_7501_lociStitched	chr17	59473120	59492199	2	18110	40403.5983	1242.0429	165	1
4_Peak_62561_lociStitched	chr6	30843119	30855048	4	10676	40884.2617	1770.2636	166	1
12_Peak_26126_lociStitched	chr14	69225067	69286568	12	23720	43069.1503	4034.4656	167	1
14_Peak_72989_lociStitched	chr20	30786900	30829624	14	22288	43698.1072	4785.088	168	1
6_Peak_40928_lociStitched	chr17	2285963	2322204	6	20959	41173.4001	2366.5373	169	1
3_Peak_74528_lociStitched	chr6	35687330	35702574	3	12280	41363.0696	2571.6628	170	1
Peak_35	chr8	144097174	144110554	1	13381	40954.842	2370.936	171	1
9_Peak_10366_lociStitched	chr2	28957268	28987024	9	17330	41982.7404	3600.476	172	1
15_Peak_55045_lociStitched	chr1	223886272	223936193	15	25058	43605.9935	5316.5865	173	1
5_Peak_2184_lociStitched	chr11	61721944	61747233	5	18169	40922.6598	2635.1138	174	1
6_Peak_4461_lociStitched	chr1	36808165	36855415	6	18609	44967.825	6690.6	175	1
13_Peak_8138_lociStitched	chr4	40283710	40325746	13	29218	42872.5164	4598.7384	176	1
Peak_2	chr12	52536671	52547778	1	11108	39340.994	1091.8181	177	1
3_Peak_17632_lociStitched	chr8	128746419	128757680	3	10606	40329.0193	2231.9302	178	1
18_Peak_3682_lociStitched	chr10	24740067	24808131	18	28052	45337.4304	7425.7824	179	1
9_Peak_37305_lociStitched	chrX	3606107	3632531	9	19935	40423.4352	2568.4128	180	1
13_Peak_11902_lociStitched	chr1	43389468	43433692	13	31640	42910.5472	5107.872	181	1
18_Peak_51880_lociStitched	chr20	62440428	62504888	18	26815	43787.678	6007.672	182	1
12_Peak_12640_lociStitched	chr19	45919563	45989246	12	19256	44555.3102	6787.1242	183	1
11_Peak_55413_lociStitched	chr15	41055004	41091747	11	26212	41526.9386	3909.4552	184	1
4_Peak_17325_lociStitched	chr10	3818095	3829192	4	10344	38768.4792	1201.8051	185	1
16_Peak_10324_lociStitched	chr20	52195236	52242382	16	25815	42096.6634	4615.5934	186	1
18_Peak_12663_lociStitched	chr11	121193841	121265999	18	31600	48778.808	11343.2376	187	1
17_Peak_4216_lociStitched	chr14	75032901	75088486	17	31493	41371.9155	4091.056	188	1
17_Peak_46776_lociStitched	chr15	67360494	67444009	17	31597	46350.825	9487.304	189	1
12_Peak_58952_lociStitched	chr20	49336095	49391533	12	23490	42803.6798	6064.9172	190	1
15_Peak_33673_lociStitched	chr1	206274640	206329051	15	17950	42843.2214	6115.7964	191	1
15_Peak_12661_lociStitched	chr9	37998874	38071113	15	27605	44636.4781	7960.7378	192	1
16_Peak_7555_lociStitched	chr5	149969236	150036912	16	25601	43799.9072	7153.3532	193	1
15_Peak_75891_lociStitched	chr17	57902107	57947793	15	29929	39915.8582	3298.5292	194	1
2_Peak_45_lociStitched	chr18	3446149	3456598	2	8967	37859.8617	1278.9576	195	1
10_Peak_91190_lociStitched	chr11	75251230	75295912	10	17547	42756.2058	6335.9076	196	1
15_Peak_63658_lociStitched	chr10	126790661	126851138	15	25839	42944.7177	6531.516	197	1
22_Peak_8869_lociStitched	chr10	95172402	95250351	22	30304	41344.1496	4996.5309	198	1
17_Peak_33394_lociStitched	chr10	6150539	6250120	17	22941	47022.1482	10685.0413	199	1
16_Peak_3760_lociStitched	chr14	74173600	74262105	16	31862	41792.061	5496.1605	200	1
15_Peak_48772_lociStitched	chr7	74000268	74078896	15	24014	43701.4424	7501.1112	201	1
11_Peak_65533_lociStitched	chr5	141220842	141261814	11	23849	40046.0328	4027.5476	202	1
6_Peak_12064_lociStitched	chr5	1104207	1140778	6	12100	41837.224	5858.6742	203	1
Peak_25	chr12	6442138	6453444	1	11307	37520.0916	1560.228	204	1
8_Peak_12404_lociStitched	chr8	11702141	11755862	8	31598	39726.6795	3905.5167	205	1
12_Peak_63084_lociStitched	chr14	77379562	77432244	12	31312	38752.8792	3060.8242	206	1
7_Peak_53197_lociStitched	chr22	36828423	36866483	7	21888	39544.34	3954.434	207	1
13_Peak_74291_lociStitched	chr7	47597447	47650871	13	27440	41168.5344	5812.5312	208	1
2_Peak_3960_lociStitched	chr17	72740664	72766983	2	24578	37591.4277	2266.0659	209	1
14_Peak_55870_lociStitched	chr5	139014825	139090870	14	33303	42843.753	7703.3585	210	1
4_Peak_21683_lociStitched	chr19	53425177	53450262	4	19458	37609.9405	2475.8895	211	1
14_Peak_24682_lociStitched	chr1	154376821	154457620	14	23728	43275.9444	8152.6191	212	1
1_Peak_1054_lociStitched	chr8	144901180	144912729	1	11550	37221.2721	2190.8453	213	1
6_Peak_28483_lociStitched	chr1	36590402	36628911	6	17146	39036.5733	4074.2522	214	1
14_Peak_188_lociStitched	chr2	85101399	85196122	14	23248	44927.1189	9993.2765	215	1
16_Peak_55140_lociStitched	chr10	104380820	104437976	16	27763	38403.1164	3509.3784	216	1
9_Peak_89251_lociStitched	chr1	226285119	226323395	9	15036	40270.1796	5435.192	217	1
5_Peak_35652_lociStitched	chr9	131925899	131942013	5	14144	36472.4276	1688.7472	218	1
15_Peak_45119_lociStitched	chr10	72975852	73032377	15	33746	41059.76	6308.19	219	1
3_Peak_42_lociStitched	chr3	187453810	187468792	3	13480	36208.4976	1573.11	220	1
7_Peak_45296_lociStitched	chr1	37920271	37953045	7	16985	38119.4394	3513.3728	221	1
3_Peak_41971_lociStitched	chr6	21586953	21598291	3	7218	36213.572	1672.355	222	1
5_Peak_62490_lociStitched	chr11	32435851	32461543	5	16317	37482.0588	2977.7028	223	1
12_Peak_31046_lociStitched	chr19	38734220	38792928	12	20887	42886.194	8442.2104	224	1
17_Peak_21248_lociStitched	chr22	46799253	46899712	17	31325	44844.8976	10457.7819	225	1
6_Peak_64936_lociStitched	chr16	4417788	4461997	6	18703	38514.8808	4420.9	226	1
9_Peak_4760_lociStitched	chr3	123322971	123386664	9	20641	43744.3524	9655.8588	227	1
Peak_1389	chr15	74273000	74285983	1	12984	35533.1727	1478.7637	228	1
4_Peak_36093_lociStitched	chr9	73017570	73037037	4	13431	36432.4905	2421.6948	229	1
18_Peak_43150_lociStitched	chr21	36207039	36264011	18	22748	37914.866	4096.2868	230	1
20_Peak_41280_lociStitched	chr1	234629140	234702113	20	27332	41791.6371	8078.1111	231	1
19_Peak_68783_lociStitched	chr12	8807211	8863480	19	25859	39579.6146	5936.3795	232	1
23_Peak_44025_lociStitched	chr9	114772658	114838150	23	33899	41063.484	7459.5388	233	1
7_Peak_27298_lociStitched	chr3	58546507	58573056	7	21705	36454.4319	2885.8763	234	1
15_Peak_56346_lociStitched	chr2	47235293	47313593	15	26228	41733.9	8198.01	235	1
Peak_1205	chr2	219145487	219157600	1	12114	34909.666	1419.6436	236	1
6_Peak_10307_lociStitched	chr3	5014491	5037944	6	14389	36209.0867	2727.5839	237	1
4_Peak_2182_lociStitched	chr19	47596539	47618012	4	13230	35786.9018	2308.3475	238	1
12_Peak_39293_lociStitched	chr19	2461337	2526240	12	22433	40226.8794	6749.912	239	1
17_Peak_55562_lociStitched	chr17	48964344	49037987	17	33774	38264.9028	4794.1593	240	1
2_Peak_381_lociStitched	chr3	48465685	48477975	2	12159	35208.392	1755.012	241	1
10_Peak_33316_lociStitched	chr5	150435089	150475836	10	21036	37800.9919	4490.3194	242	1
6_Peak_18658_lociStitched	chr19	10973453	11012949	6	19102	37161.7864	3914.0536	243	1
17_Peak_80489_lociStitched	chr21	44781925	44884790	17	27880	39561.879	6326.1975	244	1
5_Peak_34785_lociStitched	chr9	139775681	139801630	5	11862	35960.1242	2773.9481	245	1
14_Peak_33076_lociStitched	chr8	128863609	128905261	14	21984	41302.1232	8117.9748	246	1
14_Peak_42172_lociStitched	chr10	3494937	3544912	14	20412	38815.5825	5657.17	247	1
10_Peak_35510_lociStitched	chr18	46448032	46482869	10	20744	36505.6923	3400.0912	248	1
10_Peak_11781_lociStitched	chr9	127018700	127073063	10	28249	39043.5066	6050.6019	249	1
8_Peak_7222_lociStitched	chr17	80162516	80205647	8	21868	36035.9505	3157.1892	250	1
16_Peak_58058_lociStitched	chr1	21581102	21669903	16	31028	39010.2793	6162.7894	251	1
6_Peak_1870_lociStitched	chr22	36632659	36660357	6	19233	35691.6428	2894.441	252	1
29_Peak_87330_lociStitched	chr12	125138999	125251380	29	43229	40468.3981	7698.0985	253	1
17_Peak_4981_lociStitched	chr3	149057227	149114542	17	22487	39639.054	6917.9205	254	1
23_Peak_38325_lociStitched	chr2	43232020	43336226	23	32097	43787.3612	11181.3038	255	1
32_Peak_61582_lociStitched	chr1	33404763	33527158	32	30096	40818.7325	8224.944	256	1
8_Peak_48910_lociStitched	chr11	69037805	69079856	8	21227	36786.2148	4238.7408	257	1
23_Peak_47153_lociStitched	chr2	105988180	106050033	23	32729	39270.4697	6729.6064	258	1
24_Peak_7456_lociStitched	chr7	47481759	47546269	24	30756	39770.415	7276.728	259	1
Peak_678	chr6	31701112	31709388	1	8277	33580.6976	1108.1564	260	1
14_Peak_92753_lociStitched	chr1	41939486	41982574	14	25379	37495.1776	5028.3696	261	1
3_Peak_3985_lociStitched	chr22	50966781	50986100	3	17519	34412.9347	1989.857	262	1
19_Peak_57152_lociStitched	chr10	126366033	126434234	19	33134	40190.8493	7768.0939	263	1
Peak_310	chr19	13956586	13966848	1	10263	33134.9718	993.3616	264	1
15_Peak_32307_lociStitched	chr18	74797909	74845578	15	21862	37129.3841	5024.3126	265	1
1_Peak_196_lociStitched	chr6	32934919	32942893	1	7975	33286.6656	1264.6764	266	1
16_Peak_39578_lociStitched	chr16	11675218	11746281	16	23656	39617.6225	7617.9536	267	1
8_Peak_6114_lociStitched	chr11	73661815	73695381	8	22170	35331.5716	3450.5848	268	1
Peak_103	chr19	13946359	13956458	1	10100	32961.1162	1085.6425	269	1
18_Peak_32242_lociStitched	chr10	17238658	17282272	18	16446	36640.1214	5076.6696	270	1
6_Peak_19911_lociStitched	chr10	45457883	45492866	6	17857	35105.4405	3666.2184	271	1
11_Peak_5724_lociStitched	chr11	67865377	67915548	11	21559	36700.0865	5318.126	272	1
5_Peak_822_lociStitched	chr3	138311766	138330733	5	9873	34224.0548	2843.1533	273	1
4_Peak_1415_lociStitched	chr19	54958737	54983191	4	12071	33976.3876	2636.1412	274	1
13_Peak_62622_lociStitched	chr2	27923678	27961061	13	22468	35528.8032	4261.662	275	1
3_Peak_111_lociStitched	chr6	26155513	26173828	3	8769	33990.8085	2763.7335	276	1
12_Peak_91796_lociStitched	chrX	12957631	13007266	12	18443	35757.054	4551.5295	277	1
3_Peak_8408_lociStitched	chr8	48638437	48652449	3	10361	32507.84	1595.9668	278	1
13_Peak_51377_lociStitched	chr1	33206037	33262253	13	22287	34533.4888	3715.8776	279	1
12_Peak_43047_lociStitched	chr17	38465235	38515658	12	25889	33606.9295	2848.8995	280	1
8_Peak_21274_lociStitched	chr12	48128738	48173112	8	20841	35357.2032	4677.0196	281	1
14_Peak_1316_lociStitched	chr17	80224761	80279702	14	19405	34739.1943	4060.1399	282	1
11_Peak_16023_lociStitched	chr2	206546257	206582126	11	20603	34818.0383	4343.7359	283	1
8_Peak_97646_lociStitched	chr2	238382330	238423497	8	21545	35029.0003	4602.4706	284	1
14_Peak_16647_lociStitched	chr11	62078800	62129356	14	17002	36112.1508	5733.0504	285	1
10_Peak_1017_lociStitched	chr17	71260537	71314516	10	22220	33747.6708	3503.2371	286	1
