#Mucinous_3724_IP Enhancers
#Created from /media/abraaodem/Data01/Marcos/MTF/histologies/RoseRes/Mucinous_3724_IP_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by Mucinous_3724_IP.nodup.bam
#Using cutoff of 10599.9215 for Super-Enhancers
#Created on Oct 18 2018 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	Mucinous_3724_IP.nodup.bam	Mucinous_3724_Input.nodup.bam	enhancerRank	isSuper
76_Peak_36332_lociStitched	chr2	43149820	43314523	76	77156	111635.6934	17969.0973	23	1
23_Peak_43672_lociStitched	chr17	38214513	38270880	23	33617	98563.3362	8060.481	24	1
21_Peak_36692_lociStitched	chr2	232504495	232581281	21	33887	98355.1874	7978.0654	25	1
46_Peak_11471_lociStitched	chr2	28548573	28677326	46	46571	105062.448	14922.4727	26	1
89_Peak_12641_lociStitched	chr9	137159749	137395599	89	99620	105613.63	16556.67	27	1
77_Peak_26279_lociStitched	chr7	47477764	47683062	77	60780	116629.7938	28762.2498	28	1
90_Peak_30293_lociStitched	chr22	46883964	47104798	90	80264	109114.0794	21465.0648	29	1
114_Peak_41542_lociStitched	chr2	121469715	121753566	114	87935	114959.655	27902.5533	30	1
58_Peak_63150_lociStitched	chr17	80968242	81152033	58	58510	107058.2575	20694.8666	31	1
24_Peak_5076_lociStitched	chr14	74184046	74269886	24	37183	94552.76	9966.024	32	1
87_Peak_103316_lociStitched	chr2	218650173	218883568	87	77459	108131.9035	24903.2465	33	1
40_Peak_51453_lociStitched	chr17	80548672	80671284	40	42262	99450.5932	16368.702	34	1
14_Peak_39865_lociStitched	chr17	39775506	39836056	14	23286	88639.145	7284.165	35	1
Peak_557	chr8	145005760	145029684	1	23925	82812.926	2693.8424	36	1
74_Peak_43756_lociStitched	chr3	14394941	14590039	74	73759	101568.0188	21538.8192	37	1
36_Peak_57390_lociStitched	chr19	15271509	15376906	36	35987	107273.0666	27930.205	38	1
29_Peak_72127_lociStitched	chr14	100568971	100689435	29	39752	91251.48	12130.7248	39	1
19_Peak_21332_lociStitched	chr17	72390594	72459987	19	26853	86935.5504	9416.6301	40	1
46_Peak_25213_lociStitched	chr7	116146	232463	46	42233	93402.551	17819.7644	41	1
41_Peak_1432_lociStitched	chr19	4009966	4099590	41	46381	81638.5016	6273.68	42	1
63_Peak_25970_lociStitched	chr11	68063723	68231870	63	57065	90748.9359	16545.6648	43	1
26_Peak_82481_lociStitched	chr2	20366065	20442664	26	42014	82535.4225	8441.2098	44	1
32_Peak_6414_lociStitched	chr1	16436053	16514504	32	41183	81071.2634	6997.8292	45	1
11_Peak_36180_lociStitched	chr11	118758400	118811433	11	26591	79422.2208	5372.2429	46	1
40_Peak_55483_lociStitched	chr17	76286322	76439733	40	43567	93028.4304	18992.2818	47	1
87_Peak_27867_lociStitched	chr1	54684673	54874967	87	69527	91265.0024	18667.8414	48	1
65_Peak_35130_lociStitched	chr11	126180586	126357944	65	59475	89299.753	16884.4816	49	1
42_Peak_177083_lociStitched	chr17	71260741	71415468	42	39717	91304.4027	19402.7658	50	1
22_Peak_164796_lociStitched	chr14	69203131	69291819	22	28436	81051.9632	10074.9568	51	1
54_Peak_68213_lociStitched	chr16	84940101	85091673	54	41098	86774.97	16066.632	52	1
30_Peak_17893_lociStitched	chr6	39134163	39197813	30	44254	77767.57	7472.51	53	1
39_Peak_18646_lociStitched	chr14	75662420	75785227	39	36420	83668.4091	13594.7349	54	1
28_Peak_711_lociStitched	chr5	141186006	141263196	28	36856	76796.331	7526.025	55	1
69_Peak_35630_lociStitched	chr18	46351038	46550628	69	54083	85384.602	17543.961	56	1
43_Peak_50018_lociStitched	chr7	2472086	2588450	43	48773	83723.898	16244.4144	57	1
26_Peak_56405_lociStitched	chr19	14443393	14541169	26	23478	93503.1888	26888.4	58	1
28_Peak_37830_lociStitched	chr17	43447564	43546768	28	30756	76793.8164	10674.3504	59	1
32_Peak_14142_lociStitched	chr14	77464023	77534919	32	29233	72562.056	7649.6784	60	1
17_Peak_84652_lociStitched	chr19	47569922	47628638	17	21517	72813.7116	8038.2204	61	1
58_Peak_58585_lociStitched	chr17	80788025	80944226	58	43621	83364.4737	18744.12	62	1
48_Peak_39673_lociStitched	chr1	27813201	27927047	48	50710	75240.8214	11054.4466	63	1
33_Peak_31333_lociStitched	chr3	37947435	38061993	33	33501	77441.208	13575.123	64	1
28_Peak_137517_lociStitched	chr17	27388060	27508569	28	28904	79668.4999	15931.2898	65	1
74_Peak_96433_lociStitched	chr16	85547240	85708128	74	55321	78754.676	15557.8696	66	1
23_Peak_10096_lociStitched	chr19	54929201	54983162	23	25050	69690.6315	7036.5144	67	1
Peak_989	chr11	61519616	61541783	1	22168	64532.5704	2194.533	68	1
65_Peak_120402_lociStitched	chr9	124360115	124549564	65	55279	77977.2084	15743.2119	69	1
34_Peak_15516_lociStitched	chr15	31588940	31698688	34	36071	74244.522	12182.028	70	1
31_Peak_67832_lociStitched	chr10	104353319	104439504	31	36824	70128.7345	8239.286	71	1
82_Peak_48967_lociStitched	chr16	81546806	81804497	82	68506	88877.6259	27547.1679	72	1
27_Peak_9688_lociStitched	chr19	56577552	56673229	27	36373	72216.9996	11318.5891	73	1
37_Peak_23016_lociStitched	chr17	73675607	73768082	37	29183	72666.855	11929.275	74	1
26_Peak_141739_lociStitched	chr17	38467190	38532501	26	31685	69066.3825	8836.5783	75	1
67_Peak_99976_lociStitched	chr10	126276480	126435517	67	58671	75558.4787	15665.1445	76	1
24_Peak_40751_lociStitched	chr17	36057614	36106570	24	22838	66922.852	7030.0816	77	1
32_Peak_39150_lociStitched	chr18	11971138	12093204	32	34622	73923.1696	14135.2428	78	1
33_Peak_94364_lociStitched	chr17	55928813	56043381	33	33001	75248.2624	16050.9768	79	1
Peak_232	chr22	50734021	50746209	1	12189	60431.7604	1345.5552	80	1
21_Peak_28696_lociStitched	chr1	33177354	33244355	21	29919	64555.4635	6123.8914	81	1
27_Peak_3376_lociStitched	chr17	77758263	77844833	27	31242	68987.633	10570.197	82	1
35_Peak_63702_lociStitched	chr11	72394807	72502015	35	37610	68291.496	10399.176	83	1
20_Peak_73547_lociStitched	chr2	42238282	42300239	20	26358	64038.7552	6635.5947	84	1
48_Peak_37824_lociStitched	chr15	67293283	67443573	48	36644	74258.289	16982.77	85	1
37_Peak_133057_lociStitched	chr5	133838808	133923135	37	26304	66036.4737	9360.297	86	1
66_Peak_196327_lociStitched	chr5	1053307	1217304	66	52598	70863.1037	14349.7375	87	1
13_Peak_47645_lociStitched	chr11	62303187	62344823	13	21020	60347.2184	4604.9416	88	1
59_Peak_15658_lociStitched	chr1	22140742	22284870	59	48458	68633.7536	13274.1888	89	1
49_Peak_11550_lociStitched	chr19	13110517	13220347	49	51988	64074.822	8797.383	90	1
44_Peak_88194_lociStitched	chr14	99976125	100095627	44	48823	67004.7714	11866.5486	91	1
63_Peak_9348_lociStitched	chr2	47181841	47336627	63	51025	71696.8752	16995.5028	92	1
43_Peak_119106_lociStitched	chr6	43726223	43824462	43	37864	64680.5576	10580.3403	93	1
29_Peak_21219_lociStitched	chr3	193747004	193879493	29	21177	68231.835	14494.2966	94	1
41_Peak_58003_lociStitched	chr19	16299403	16450452	41	34329	69331.491	15799.7254	95	1
40_Peak_23344_lociStitched	chr1	12572165	12696639	40	36826	65809.4038	12335.3734	96	1
31_Peak_17875_lociStitched	chr8	11529348	11623246	31	27995	62113.527	8685.565	97	1
18_Peak_105497_lociStitched	chr12	6424858	6482055	18	23026	59936.7363	6697.7687	98	1
9_Peak_18517_lociStitched	chr17	39667477	39713552	9	18608	59234.02	6303.06	99	1
30_Peak_56339_lociStitched	chr3	134027442	134102302	30	29453	61624.752	8788.564	100	1
25_Peak_34081_lociStitched	chr22	39824467	39892935	25	31070	59450.7644	6983.736	101	1
33_Peak_64752_lociStitched	chr20	30248897	30311925	33	34608	59908.114	7569.6628	102	1
Peak_56	chr22	46464820	46473716	1	8897	52884.0512	878.0352	103	1
34_Peak_27167_lociStitched	chr20	34652170	34739140	34	28925	61296.456	9357.972	104	1
29_Peak_128910_lociStitched	chr12	53259658	53322374	29	33947	58281.9788	6566.3652	105	1
77_Peak_18705_lociStitched	chr9	136643571	136862231	77	46052	66341.444	14825.148	106	1
45_Peak_47740_lociStitched	chr3	129258329	129380660	45	41336	63685.5186	12306.4986	107	1
22_Peak_7132_lociStitched	chr12	52402946	52484448	22	28921	59798.0174	8435.457	108	1
38_Peak_28139_lociStitched	chr9	130251842	130339130	38	42733	58587.7056	7340.9208	109	1
31_Peak_62867_lociStitched	chr9	140158546	140218725	31	39306	55442.9127	4308.8164	110	1
44_Peak_69697_lociStitched	chr19	3369345	3492665	44	44247	59982.848	8965.364	111	1
52_Peak_8816_lociStitched	chr16	70680118	70820305	52	55062	65102.8428	14102.8122	112	1
10_Peak_136796_lociStitched	chr17	37802982	37837566	10	24734	55151.1048	4755.3	113	1
8_Peak_29041_lociStitched	chr15	53075399	53098848	8	17329	52218.5781	2436.3511	114	1
48_Peak_23849_lociStitched	chr13	111120800	111263955	48	35143	63875.761	14873.8045	115	1
23_Peak_7935_lociStitched	chr19	44231656	44303689	23	22456	59146.2963	10185.4662	116	1
38_Peak_90654_lociStitched	chr20	48830658	48938788	38	39827	60769.06	11894.3	117	1
47_Peak_132444_lociStitched	chr21	47362702	47514233	47	49468	61476.1267	12834.6757	118	1
11_Peak_26653_lociStitched	chr19	13233997	13284317	11	20530	52478.728	3985.344	119	1
24_Peak_61163_lociStitched	chr17	2249438	2323726	24	30764	53725.0816	5579.0288	120	1
15_Peak_113737_lociStitched	chr16	75256275	75297594	15	22320	51822.2898	3747.6333	121	1
27_Peak_109050_lociStitched	chr1	156405228	156478706	27	22407	55622.846	8031.1454	122	1
46_Peak_78047_lociStitched	chr17	70370018	70537129	46	36845	71172.5749	23813.3175	123	1
43_Peak_204403_lociStitched	chr7	2602612	2710951	43	36846	62424.9318	15503.3109	124	1
46_Peak_78082_lociStitched	chr2	127802962	127915780	46	41998	58845.8688	12015.117	125	1
44_Peak_46014_lociStitched	chr1	21568016	21677099	44	38364	57050.409	10275.6186	126	1
18_Peak_2933_lociStitched	chr10	74051464	74102447	18	27173	52996.8285	6546.2172	127	1
Peak_3190	chr17	73628541	73638676	1	10136	47845.308	1441.197	128	1
Peak_1576	chr17	79052568	79072136	1	19569	48765.4128	2528.1856	129	1
37_Peak_71031_lociStitched	chr1	43987326	44088924	37	34494	55350.5904	9184.4592	130	1
38_Peak_29089_lociStitched	chr13	113312089	113446442	38	29584	59504.9437	13730.8766	131	1
77_Peak_91798_lociStitched	chr4	7287626	7566134	77	47170	70211.8668	24453.0024	132	1
16_Peak_50048_lociStitched	chr20	31033374	31068902	16	28459	49447.8704	3758.8624	133	1
9_Peak_158_lociStitched	chr19	46008599	46032837	9	16568	49062.5596	3393.32	134	1
17_Peak_85743_lociStitched	chr20	45932249	45993389	17	19801	52806.618	7183.95	135	1
39_Peak_39776_lociStitched	chr5	149953431	150036877	39	33574	54723.8868	9162.3708	136	1
24_Peak_142753_lociStitched	chr7	155579808	155660971	24	31225	53470.1844	7945.8577	137	1
32_Peak_41339_lociStitched	chr10	81896993	81968563	32	32283	52224.629	7364.553	138	1
Peak_13	chr2	219258851	219268304	1	9454	45852.7218	1115.454	139	1
34_Peak_34485_lociStitched	chr2	238380336	238467762	34	28346	54142.9218	9424.5228	140	1
49_Peak_23457_lociStitched	chr19	2478184	2654031	49	37913	56833.7504	12256.5359	141	1
14_Peak_18571_lociStitched	chr17	40663131	40707463	14	22288	50143.9252	5927.1884	142	1
Peak_21	chr17	79477665	79483217	1	5553	44984.5248	812.2576	143	1
45_Peak_111541_lociStitched	chr11	69183010	69326325	45	40713	58587.172	14431.8205	144	1
72_Peak_128588_lociStitched	chr1	9355334	9563630	72	49252	63009.54	19017.4248	145	1
26_Peak_42972_lociStitched	chr6	42054482	42146239	26	27018	53310.817	9331.6869	146	1
71_Peak_162946_lociStitched	chr1	19632592	19803102	71	44774	61298.345	17323.816	147	1
8_Peak_45875_lociStitched	chr1	234734138	234758836	8	5190	47081.7974	3265.0756	148	1
25_Peak_47526_lociStitched	chr11	75012143	75066429	25	31812	49709.6902	6215.747	149	1
29_Peak_5228_lociStitched	chr10	73437235	73533723	29	31617	54920.9696	11694.3456	150	1
18_Peak_70787_lociStitched	chr1	201322435	201383840	18	18306	49093.2975	5907.161	151	1
Peak_569	chr17	27067452	27077435	1	9984	44430.3398	1439.5486	152	1
67_Peak_62530_lociStitched	chr7	2016942	2198061	67	49227	62141.9289	19234.8378	153	1
45_Peak_161160_lociStitched	chr21	45557629	45670539	45	42447	52017.637	9224.747	154	1
30_Peak_37122_lociStitched	chr13	114496062	114585065	30	30000	50758.4109	7974.6688	155	1
69_Peak_16647_lociStitched	chr16	89306674	89489932	69	45250	60511.7916	17739.3744	156	1
Peak_146	chr11	65183594	65192586	1	8993	43573.4336	1200.432	157	1
Peak_2039	chr19	1243790	1256336	1	12547	43220.97	939.6954	158	1
17_Peak_58009_lociStitched	chr19	33755092	33808385	17	24833	48960.2791	6789.5282	159	1
49_Peak_71730_lociStitched	chr11	72985910	73138373	49	37317	57112.6398	15246.3	160	1
12_Peak_28343_lociStitched	chr19	39327675	39361971	12	15777	46519.0944	4664.256	161	1
32_Peak_17819_lociStitched	chr3	53168642	53238422	32	31768	49236.768	7424.592	162	1
31_Peak_43369_lociStitched	chr5	131755354	131849877	31	22865	52706.0248	10907.9542	163	1
6_Peak_34325_lociStitched	chr14	38052523	38069762	6	8900	43768.0971	2099.7102	164	1
9_Peak_119880_lociStitched	chr8	143735773	143766323	9	17636	44297.5	2987.79	165	1
12_Peak_135622_lociStitched	chr17	74247388	74276518	12	20144	44956.329	3734.466	166	1
16_Peak_10015_lociStitched	chr7	30926815	30978608	16	23556	47944.7801	7007.5929	167	1
4_Peak_34197_lociStitched	chr7	23505045	23514575	4	6890	42564.792	1753.52	168	1
37_Peak_143684_lociStitched	chr1	21890128	22000884	37	29122	51047.4404	10322.4592	169	1
35_Peak_65623_lociStitched	chr10	126681607	126755195	35	39596	48604.874	7918.0688	170	1
Peak_3344	chr11	817893	835680	1	17788	41968.4265	1300.2297	171	1
Peak_3000	chr1	3369682	3386814	1	17133	42399.9868	1742.3244	172	1
32_Peak_101213_lociStitched	chr2	235878266	235961529	32	35585	49824.5792	9183.9089	173	1
Peak_988	chr1	1092813	1107215	1	14403	41541.1288	1114.7148	174	1
44_Peak_91950_lociStitched	chr5	149807642	149937081	44	30340	54377.3239	13966.4681	175	1
24_Peak_70460_lociStitched	chr17	37022852	37082130	24	27957	48436.0538	8115.1582	176	1
38_Peak_41130_lociStitched	chr8	134246453	134310960	38	31970	47896.4475	7753.7414	177	1
51_Peak_74451_lociStitched	chr4	8165332	8318501	51	38578	54558.7978	14535.7381	178	1
20_Peak_31805_lociStitched	chr19	16180602	16215444	20	21990	44001.9618	4045.1562	179	1
10_Peak_37485_lociStitched	chr1	200862401	200886494	10	18848	41977.2339	2240.649	180	1
63_Peak_78970_lociStitched	chr17	55433232	55615720	63	36089	65969.412	26241.7744	181	1
45_Peak_99316_lociStitched	chr3	128722141	128847445	45	32569	52640.2104	13019.0856	182	1
26_Peak_78792_lociStitched	chr19	14066588	14134729	26	17372	52168.7496	12694.6683	183	1
57_Peak_27986_lociStitched	chr16	89025098	89205976	57	35493	53612.2392	14144.6596	184	1
15_Peak_51528_lociStitched	chr7	75880212	75949364	15	17874	45342.9664	6106.1216	185	1
66_Peak_76811_lociStitched	chr19	4971636	5151727	66	48344	51920.2353	12696.4155	186	1
72_Peak_93358_lociStitched	chr9	137509929	137731823	72	33290	53454.2646	14534.057	187	1
7_Peak_51192_lociStitched	chr9	73019297	73036743	7	9742	40396.213	1505.5898	188	1
Peak_1981	chr7	1568978	1579980	1	11003	40314.6286	1432.4604	189	1
33_Peak_102296_lociStitched	chr12	125318149	125456269	33	24018	49737.012	10911.48	190	1
33_Peak_43861_lociStitched	chr19	39600811	39684419	33	28607	49780.2032	11019.5344	191	1
34_Peak_12324_lociStitched	chr15	66997064	67081291	34	31713	47807.2452	9054.4025	192	1
37_Peak_60254_lociStitched	chr10	5586277	5706266	37	34187	49771.4372	11050.9869	193	1
37_Peak_18778_lociStitched	chr5	150402255	150505975	37	25677	50304.2	11720.36	194	1
47_Peak_29311_lociStitched	chr10	105302774	105438633	47	33938	50797.6801	12417.5126	195	1
36_Peak_34835_lociStitched	chr22	23534949	23665988	36	31684	51079.0022	12710.783	196	1
14_Peak_11047_lociStitched	chrX	40000171	40036736	14	21792	40952.8	2614.3975	197	1
Peak_22	chr19	39895847	39902326	1	6480	39164.9071	899.2852	198	1
25_Peak_80070_lociStitched	chr14	77370795	77441463	25	26014	45623.2608	7695.7452	199	1
17_Peak_30835_lociStitched	chr9	132309893	132377991	17	26145	43085.6046	5291.2146	200	1
40_Peak_60453_lociStitched	chr11	68811511	68905745	40	30451	46928.532	9253.7788	201	1
17_Peak_62166_lociStitched	chr4	2787810	2839948	17	26012	43092.057	5427.5658	202	1
47_Peak_37133_lociStitched	chr14	91773346	91881573	47	36934	49438.0936	11840.0338	203	1
3_Peak_1322_lociStitched	chr1	37936579	37953193	3	15508	39257.2206	1694.628	204	1
10_Peak_40364_lociStitched	chr1	226296263	226324619	10	14982	40489.5324	3000.0648	205	1
27_Peak_33265_lociStitched	chr2	10146394	10237772	27	19170	46301.2326	8827.1148	206	1
41_Peak_23735_lociStitched	chr9	116265320	116385943	41	31043	47658.1473	10192.6435	207	1
13_Peak_66329_lociStitched	chr22	46385690	46433522	13	17648	42522.648	5376.3168	208	1
Peak_2964	chr22	20189188	20202152	1	12965	38430.4816	1286.0288	209	1
16_Peak_95376_lociStitched	chr1	150529374	150557511	16	13223	40871.8062	3733.7799	210	1
11_Peak_6604_lociStitched	chr17	59456949	59494737	11	19315	41831.316	4738.6152	211	1
26_Peak_28932_lociStitched	chr15	40336628	40415626	26	22806	45771.4412	8760.8782	212	1
17_Peak_102746_lociStitched	chr16	67460965	67506132	17	26672	41829.1587	4954.8199	213	1
38_Peak_16708_lociStitched	chr5	167692884	167793195	38	24177	48048.969	11184.6765	214	1
32_Peak_15362_lociStitched	chr2	25427116	25538855	32	25076	48036.5961	11274.4651	215	1
22_Peak_34348_lociStitched	chr7	100373428	100435393	22	21886	43003.71	6246.072	216	1
10_Peak_10488_lociStitched	chr10	74002940	74037675	10	15613	41324.2295	4616.2815	217	1
11_Peak_168699_lociStitched	chr14	103010515	103069106	11	14210	42994.0758	6286.8143	218	1
Peak_732	chr7	556073	563510	1	7438	37774.7541	1083.5709	219	1
12_Peak_41176_lociStitched	chr19	45930851	45989452	12	16124	44571.9206	7928.7153	220	1
14_Peak_58879_lociStitched	chr19	45346977	45383334	14	14731	41134.3098	4493.7252	221	1
29_Peak_4655_lociStitched	chr2	232185669	232286126	29	27261	47586.4809	10949.813	222	1
7_Peak_56979_lociStitched	chr12	56471020	56493902	7	6852	40160.1982	3523.828	223	1
7_Peak_3682_lociStitched	chr17	7736246	7755956	7	13316	38237.4	1758.132	224	1
30_Peak_31863_lociStitched	chr1	27294830	27385498	30	27463	44717.4576	8377.7232	225	1
31_Peak_55515_lociStitched	chr20	24979245	25054502	31	21006	45109.0458	8850.2232	226	1
13_Peak_58450_lociStitched	chr7	100483741	100513993	13	16716	39248.9448	2997.9732	227	1
3_Peak_369_lociStitched	chr18	3447392	3457857	3	7378	37238.656	1138.592	228	1
21_Peak_67409_lociStitched	chr20	35926002	35992273	21	25846	43096.0313	7230.1661	229	1
36_Peak_55041_lociStitched	chr4	8342311	8480078	36	29832	50257.4016	14410.4282	230	1
29_Peak_58436_lociStitched	chr6	41470295	41571073	29	27548	46085.7794	10430.523	231	1
Peak_1056	chr10	134207941	134218822	1	10882	36460.0548	854.1585	232	1
12_Peak_4442_lociStitched	chr5	175939811	175981499	12	14693	39899.5848	4348.0584	233	1
25_Peak_131787_lociStitched	chr19	42390831	42486213	25	23193	45754.7454	10472.9436	234	1
15_Peak_162334_lociStitched	chr16	108985	153881	15	17021	39773.3664	4570.4128	235	1
21_Peak_34839_lociStitched	chr22	47118684	47172454	21	23096	40677.005	5495.294	236	1
30_Peak_100526_lociStitched	chr16	4916557	4999245	30	29261	44428.2624	9277.5936	237	1
19_Peak_102221_lociStitched	chr11	69017027	69071173	19	22523	40111.3568	5376.6978	238	1
30_Peak_37061_lociStitched	chr3	57935228	58012172	30	23908	43542.6096	8933.1984	239	1
15_Peak_7437_lociStitched	chrX	39941160	39980793	15	18980	37651.35	3091.374	240	1
1_Peak_293_lociStitched	chr15	69109006	69114427	1	5422	35160.0639	620.7045	241	1
14_Peak_20318_lociStitched	chr14	104320389	104377164	14	25796	40696.32	6250.9275	242	1
19_Peak_2815_lociStitched	chr7	4756050	4805623	19	18196	41031.5721	6588.2517	243	1
42_Peak_28050_lociStitched	chr20	62398200	62491363	42	34455	43031.9897	8589.6286	244	1
22_Peak_57676_lociStitched	chr11	44932698	45011747	22	17547	42346.5493	7928.6147	245	1
20_Peak_66669_lociStitched	chr19	49628179	49713857	20	16109	44818.1618	10521.2584	246	1
48_Peak_42164_lociStitched	chr13	114739891	114846341	48	30001	43271.925	9069.54	247	1
31_Peak_208047_lociStitched	chr16	4686266	4752553	31	28620	40918.9651	6767.9027	248	1
4_Peak_12437_lociStitched	chr2	157176153	157199665	4	4799	36800.9824	2699.1776	249	1
Peak_2673	chr1	201976379	201985533	1	9155	35166.0064	1108.5494	250	1
41_Peak_89108_lociStitched	chr17	978041	1086659	41	26673	41535.5232	7635.8454	251	1
31_Peak_85082_lociStitched	chr17	4372360	4462329	31	31967	40827.9322	6936.6099	252	1
Peak_50	chr17	42295028	42300180	1	5153	34347.3536	630.0896	253	1
28_Peak_7217_lociStitched	chr19	48102017	48205328	28	16780	46510.6122	12831.2262	254	1
17_Peak_36811_lociStitched	chr17	57405681	57465607	17	11958	42583.4156	9060.8112	255	1
23_Peak_45432_lociStitched	chr16	57286396	57352797	23	19897	40531.1704	7025.2258	256	1
40_Peak_195888_lociStitched	chr4	1287374	1377233	40	27992	41649.6465	8240.0703	257	1
12_Peak_124848_lociStitched	chr5	180211104	180254352	12	11049	38270.1552	4869.7248	258	1
7_Peak_101714_lociStitched	chr1	156703092	156722424	7	9545	35474.22	2076.2568	259	1
32_Peak_69891_lociStitched	chr17	17389687	17492584	32	33550	41230.8279	7871.6205	260	1
Peak_84	chr17	79316163	79321022	1	4860	34051.872	710.3858	261	1
Peak_806	chr14	105152896	105166940	1	14045	34924.6192	1584.1632	262	1
40_Peak_81866_lociStitched	chr14	105727606	105862535	40	20208	45808.3955	12494.4254	263	1
Peak_1596	chr12	52536927	52547654	1	10728	34509.8317	1263.6406	264	1
10_Peak_8324_lociStitched	chr7	27137427	27164165	10	12918	37770.0988	4534.7648	265	1
45_Peak_117544_lociStitched	chr3	126664721	126771824	45	35917	43130.3781	9907.0275	266	1
12_Peak_2247_lociStitched	chr19	46252163	46290606	12	13979	38246.9407	5036.033	267	1
32_Peak_112184_lociStitched	chr12	48169718	48238913	32	19180	38617.7295	5466.405	268	1
37_Peak_46005_lociStitched	chr1	204195131	204332999	37	31489	48777.6984	15675.5916	269	1
31_Peak_36186_lociStitched	chr11	44583690	44656384	31	26298	40890.375	7909.1072	270	1
17_Peak_98450_lociStitched	chr18	72915748	72962930	17	10346	37764.4728	4812.564	271	1
24_Peak_103034_lociStitched	chr19	10835541	10896186	24	30928	37830.351	5021.406	272	1
10_Peak_21677_lociStitched	chr4	38662987	38690775	10	7502	36324.4736	3537.4124	273	1
10_Peak_76656_lociStitched	chr12	53438016	53466339	10	18197	35828.595	3053.2194	274	1
39_Peak_164873_lociStitched	chr2	10465150	10575882	39	34439	44381.3856	11637.9332	275	1
24_Peak_45993_lociStitched	chr1	17215259	17314037	24	20859	42998.0634	10263.0342	276	1
1_Peak_265_lociStitched	chr6	32935772	32941246	1	5475	33401.8006	700.1246	277	1
Peak_216	chr17	79821774	79830994	1	9221	33915.77	1233.636	278	1
2_Peak_3749_lociStitched	chr2	227655510	227666564	2	9073	33916.9882	1265.683	279	1
Peak_39	chr19	42754318	42760780	1	6463	33444.081	857.5074	280	1
3_Peak_7626_lociStitched	chr16	31138291	31154842	3	14401	34550.2125	1972.8792	281	1
9_Peak_129327_lociStitched	chr8	144801057	144824098	9	15162	34697.4419	2191.1991	282	1
12_Peak_21183_lociStitched	chr10	3777407	3830436	12	11402	38981.6179	6517.2641	283	1
12_Peak_48165_lociStitched	chr6	35439238	35474185	12	12158	35911.5372	3564.594	284	1
53_Peak_23605_lociStitched	chr1	15253188	15400086	53	30180	45479.6208	13206.1302	285	1
26_Peak_14800_lociStitched	chr16	81466046	81533317	26	21548	40100.2431	7877.4341	286	1
21_Peak_30430_lociStitched	chr1	32751093	32820432	21	15395	38760.501	6538.6677	287	1
5_Peak_5936_lociStitched	chr15	37387243	37403633	5	7119	34125.619	1909.435	288	1
20_Peak_136771_lociStitched	chr16	74747492	74812656	20	20455	39078.8508	6887.8348	289	1
