REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	HGSerous_229_IP.nodup.bam	HGSerous_229_Input.nodup.bam	enhancerRank	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank.1	isSuper	ensembl_gene_id	hgnc_symbol	medianCPM	keyAnnotation
25_Peak_46677_lociStitched	chr21	33777545	33866017	25	61821	108661.3104	8457.9232	22	C21orf63	URB1,C21orf119,SNORA80	C21orf63	22	1	ENSG00000166979	EVA1C	8.84461414178274	2
9_Peak_64522_lociStitched	chr12	6270707	6352127	9	51525	107352.27	7620.912	23	CD9	VWF	CD9	23	1	ENSG00000010278	CD9	57.4919348287287	1
25_Peak_2636_lociStitched	chr2	113939342	114049442	25	73949	108943.95	10503.54	24	LOC654433,LOC440839,PSD4,PAX8		LOC654433	24	1	ENSG00000125618	PAX8	255.079159125164	1
26_Peak_50003_lociStitched	chr10	104356166	104456176	26	53210	106840.683	9680.968	25	SUFU,ARL3,TRIM8	C10orf26,SFXN2	TRIM8	25	1	ENSG00000171206	TRIM8	51.1955553646589	1
13_Peak_38651_lociStitched	chr1	94508803	94585090	13	52885	101988.0903	7537.1556	26	ABCA4		ABCA4	26	1	ENSG00000198691	ABCA4	1.44717542987209	1
17_Peak_56648_lociStitched	chr6	30778431	30870677	17	51026	106581.0284	12932.8892	27	DDR1	GTF2H4,DPCR1,SFTA2,VARS2	DDR1	27	1	ENSG00000204580	DDR1	113.226883432771	1
11_Peak_12973_lociStitched	chr1	16459777	16514419	11	39420	98792.736	5409.558	28	EPHA2	ARHGEF19,C1orf89	EPHA2	28	1	ENSG00000142627	EPHA2	30.9695541992627	1
22_Peak_4880_lociStitched	chr14	70077355	70194308	22	73891	104614.4585	12268.3697	29	KIAA0247	SRSF5,C14orf162,LOC100289511	KIAA0247	29	1	ENSG00000100647	SUSD6	30.3260341625216	1
Peak_2	chr11	65182517	65198537	1	16021	94626.936	2383.776	30	NEAT1	FRMD8,SLC25A45,MIR612	NEAT1	30	1	ENSG00000245532	NEAT1	2115.87873530667	1
4_Peak_64817_lociStitched	chr17	57902520	57936672	4	32876	95495.8224	3415.2	31	MIR21,TMEM49	RPS6KB1,TUBD1	MIR21	31	1	ENSG00000199004	NA	0.639508359319616	1
37_Peak_92892_lociStitched	chr1	9349859	9509197	37	69425	106628.9896	16587.0858	32	SPSB1		SPSB1	32	1	ENSG00000171621	SPSB1	10.578849126461	1
15_Peak_1189_lociStitched	chr1	203236533	203299293	15	28464	102719.292	12859.524	33	BTG2,LOC730227	CHIT1,LOC730227,FMOD	LOC730227	33	1	ENSG00000159388	BTG2	65.1473953359288	1
27_Peak_86409_lociStitched	chr3	172304017	172388378	27	53981	100895.756	11388.735	34	NCEH1	NCEH1	NCEH1	34	1	ENSG00000144959	NCEH1	14.8072753609621	1
15_Peak_21437_lociStitched	chr10	95172112	95239667	15	49072	96056.4545	6991.9425	35	MYOF	CEP55,MYOF	MYOF	35	1	ENSG00000138119	MYOF	112.315172230775	1
16_Peak_878_lociStitched	chr14	75688180	75782246	16	44141	98280.1568	9237.2812	36	FOS	TMED10	FOS	36	1	ENSG00000170345	FOS	208.009800545971	1
16_Peak_56423_lociStitched	chr7	134835386	134897426	16	40031	94883.976	6675.504	37	WDR91,TMEM140,C7orf49	C7orf49,STRA8	C7orf49	37	1	ENSG00000105875	WDR91	41.2621915317526	1
5_Peak_24758_lociStitched	chr11	118765729	118801633	5	24511	92808.2496	5389.1904	38	BCL9L,CXCR5	UPK2,FOXR1	BCL9L	38	1	ENSG00000186174	BCL9L	51.5099097810062	1
12_Peak_19057_lociStitched	chr14	69216039	69291790	12	38279	93984.2657	7378.1474	39	C14orf181,ZFP36L1		ZFP36L1	39	1	ENSG00000185650	ZFP36L1	374.570349120322	1
16_Peak_54833_lociStitched	chr11	95762814	95849186	16	40687	98472.7172	13456.7576	40	MAML2		MTMR2	40	1	ENSG00000087053	MTMR2	20.661852440363	1
34_Peak_3784_lociStitched	chr2	28806563	28942656	34	68820	99783.3876	14847.7463	41	PLB1	PPP1CB	PPP1CB	41	1	ENSG00000213639	PPP1CB	240.855257443272	1
30_Peak_85707_lociStitched	chr17	76305141	76420506	30	62678	95845.242	11017.3575	42	SOCS3,PGS1,DNAH17		SOCS3	42	1	ENSG00000184557	SOCS3	54.9015144409157	1
29_Peak_20188_lociStitched	chr15	67356298	67479465	29	53350	101969.9593	17415.8138	43	SMAD3		SMAD3	43	1	ENSG00000166949	SMAD3	53.3746952468293	1
Peak_575	chr11	65252514	65278725	1	26212	86134.5882	3811.0794	44	MALAT1	MIR612,SCYL1,LTBP3	MALAT1	44	1	ENSG00000251562	MALAT1	20699.8595193961	1
6_Peak_40716_lociStitched	chr11	34607516	34677492	6	41961	89478.3112	7284.5016	45	EHF		EHF	45	1	ENSG00000135373	EHF	47.2711464147324	1
18_Peak_11665_lociStitched	chr9	132308931	132377906	18	43487	88729.44	6683.6775	46	C9orf50	ASB6,METTL11A	C9orf50	46	1	ENSG00000179058	C9orf50	0.889035543360276	1
15_Peak_2975_lociStitched	chr6	39136873	39200933	15	44723	90990.824	9083.708	47	KCNK5		KCNK5	47	1	ENSG00000164626	KCNK5	15.4879349922237	1
Peak_167	chr15	93441688	93463341	1	21654	86139.9646	4235.3268	48	LOC100507217,CHD2,MIR3175		MIR3175	48	1	ENSG00000173575	CHD2	247.649195969917	2
18_Peak_67344_lociStitched	chr19	11186870	11267142	18	34818	91783.0048	10395.224	49	SPC24,LDLR	LDLR,KANK2	LDLR	49	1	ENSG00000130164	LDLR	49.1514046004094	1
20_Peak_63190_lociStitched	chr1	206264731	206311960	20	30413	93588.9864	13087.1559	50	C1orf186	AVPR1B,CTSE	C1orf186	50	1	ENSG00000117280	RAB29	15.0979582221979	3
16_Peak_17867_lociStitched	chr8	103737365	103823614	16	36805	96314.2583	16370.0602	51			AZIN1	51	1	ENSG00000155096	AZIN1	66.8908767842382	1
23_Peak_20549_lociStitched	chr5	167695509	167793634	23	61385	89460.5625	10303.125	52	WWC1		WWC1	52	1	ENSG00000113645	WWC1	56.1964046092469	1
32_Peak_3877_lociStitched	chr10	73978033	74101272	32	61635	90408.1304	11806.2962	53	DDIT4,DNAJB12,ANAPC16	ASCC1,DNAJB12	DDIT4	53	1	ENSG00000168209	DDIT4	40.8140812876661	1
42_Peak_82971_lociStitched	chr17	75309316	75477015	42	62773	93928.2099	15478.6177	54	SEPT9,MIR4316		MIR4316	54	1	ENSG00000200651		3.34917742341827	1
18_Peak_78198_lociStitched	chr15	92460930	92519257	18	33030	89718.5914	11706.2289	55	SLCO3A1		SLCO3A1	55	1	ENSG00000176463	SLCO3A1	21.9835061145867	1
4_Peak_24834_lociStitched	chr1	205399624	205426601	4	20337	84411.033	6800.9017	56	MIR135B	LEMD1,CDK18	MIR135B	56	1	ENSG00000186007	LEMD1	3.48345348707846	2
4_Peak_4328_lociStitched	chr19	12887944	12908137	4	19290	79744.1763	2455.4688	57	JUNB,PRDX2	ASNA1,HOOK2,RNASEH2A,RTBDN,C19orf43,MAST1,BEST2	JUNB	57	1	ENSG00000171223	JUNB	39.8365072396161	1
11_Peak_86487_lociStitched	chr8	55330847	55391042	11	29154	84447.5655	8656.041	58	SOX17		SOX17	58	1	ENSG00000164736	SOX17	42.9704456391019	1
4_Peak_1244_lociStitched	chr3	149057000	149110807	4	31309	80898.8245	5149.3299	59	TM4SF1	TM4SF18	TM4SF1	59	1	ENSG00000169908	TM4SF1	105.961672539366	1
7_Peak_27949_lociStitched	chr12	26417464	26452811	7	28478	79930.1711	4206.293	60			SSPN	60	1	ENSG00000123096	SSPN	25.9248519770314	1
14_Peak_2250_lociStitched	chr14	50404670	50471433	14	42856	82826.1778	7404.0167	61	C14orf182	ARF6	C14orf182	61	1	ENSG00000214900	LINC01588	2.85427200763036	2
19_Peak_34752_lociStitched	chr19	39126810	39227058	19	57330	81040.4832	5633.9376	62	ACTN4,CAPN12,EIF3K	LGALS7,MAP4K1	ACTN4	62	1	ENSG00000130402	ACTN4	381.617471962806	1
12_Peak_40753_lociStitched	chr1	156039820	156100964	12	32008	81070.8296	5790.3368	63	MEX3A,LMNA,RAB25	ROBLD3,SSR2,SEMA4A,UBQLN4	LMNA	63	1	ENSG00000160789	LMNA	177.908779312497	1
18_Peak_55563_lociStitched	chr7	47590496	47681954	18	49699	83519.4456	8825.697	64		C7orf65,TNS3	TNS3	64	1	ENSG00000136205	TNS3	70.2544083013694	1
9_Peak_31395_lociStitched	chr1	235089883	235148678	9	33392	82736.324	8325.372	65			SNORA14B	65	1	ENSG00000238005		0.488103006042658	1
9_Peak_10053_lociStitched	chr1	183831057	183885346	9	30130	84435.6817	10553.7816	66	RGL1		GLT25D2	66	1	ENSG00000143344	RGL1	15.5424455260913	2
12_Peak_7237_lociStitched	chr2	66648899	66704297	12	29567	79058.4858	5622.897	67	MEIS1		MEIS1	67	1	ENSG00000143995	MEIS1	60.6970443984811	1
5_Peak_58945_lociStitched	chr10	119286337	119315761	5	26975	75195.9744	2701.1232	68	EMX2,EMX2OS	EMX2	EMX2	68	1	ENSG00000170370	EMX2	22.2969589280794	1
7_Peak_1917_lociStitched	chr11	73654626	73696198	7	34155	77278.1908	5570.648	69	UCP2,DNAJB13	UCP3	DNAJB13	69	1	ENSG00000175567	UCP2	89.4215700369375	1
25_Peak_1201_lociStitched	chr10	134188235	134281878	25	42279	78688.2129	8109.4838	70	C10orf91,PWWP2B,LRRC27	LRRC27	C10orf91	70	1	ENSG00000171813	PWWP2B	11.7718960280876	1
11_Peak_38917_lociStitched	chr1	39833794	39880714	11	30542	75592.812	5250.348	71	KIAA0754,MACF1		KIAA0754	71	1	ENSG00000127603	MACF1	310.770586597675	2
9_Peak_28968_lociStitched	chr12	48191830	48230479	9	35037	73564.5066	3768.2775	72	HDAC7	RAPGEF3,SLC48A1,HDAC7	HDAC7	72	1	ENSG00000061273	HDAC7	84.4115852748388	1
11_Peak_57332_lociStitched	chr12	53295226	53369870	11	35386	76696.71	6941.892	73	KRT18,KRT8	EIF4B	KRT18	73	1	ENSG00000111057	KRT18	428.250455475426	1
Peak_454	chr11	65142336	65161534	1	19199	73071.4276	3526.6726	74	FRMD8,SLC25A45	NEAT1,DPF2,SLC25A45,TIGD3	SLC25A45	74	1	ENSG00000162241	SLC25A45	11.1303009424682	1
22_Peak_15279_lociStitched	chr17	78991419	79072734	22	43165	76574.3355	7123.194	75	BAIAP2,FLJ90757	MIR1250,MIR657,CHMP6,MIR3065,MIR338	BAIAP2	75	1	ENSG00000175866	BAIAP2	28.0539533631079	1
23_Peak_34832_lociStitched	chr1	39563854	39683501	23	49030	82628.2182	13185.0994	76	MACF1		MACF1	76	1	ENSG00000127603	MACF1	310.770586597675	1
Peak_967	chr12	52623635	52648013	1	24379	70932.6666	2296.4076	77	KRT7	KRT86,KRT80,LOC283404,KRT81	KRT7	77	1	ENSG00000135480	KRT7	147.319182469908	1
20_Peak_6586_lociStitched	chr12	113629038	113710929	20	46736	76445.2485	8164.5327	78	TPCN1,C12orf52,IQCD	DDX54,CCDC42B	TPCN1	78	1	ENSG00000186815	TPCN1	59.2554234450036	1
24_Peak_61601_lociStitched	chr5	172141584	172248228	24	39943	78756.594	10632.4068	79	DUSP1	ERGIC1	DUSP1	79	1	ENSG00000120129	DUSP1	84.011140922401	1
24_Peak_67409_lociStitched	chr2	218758267	218861249	24	50567	77916.1812	9875.9738	80	TNS1	RUFY4	TNS1	80	1	ENSG00000079308	TNS1	87.6988310502487	1
23_Peak_521_lociStitched	chr2	47181047	47271594	23	45699	76222.4646	9398.7786	81	TTC7A	MCFD2	MCFD2	81	1	ENSG00000180398	MCFD2	35.2330437432678	1
13_Peak_1148_lociStitched	chr10	24728767	24809224	13	38218	75034.1982	8464.0764	82	KIAA1217		MIR603	82	1	ENSG00000120549	KIAA1217	100.260360109459	2
10_Peak_5553_lociStitched	chr12	26254019	26326472	10	29320	74583.1182	8107.4907	83	BHLHE41	SSPN,RASSF8	BHLHE41	83	1	ENSG00000123095	BHLHE41	24.4163417892988	1
Peak_594	chr12	52574282	52599002	1	24721	68986.104	2570.88	84	KRT80	LOC283404,KRT7	KRT80	84	1	ENSG00000167767	KRT80	4.93008590400794	1
10_Peak_71194_lociStitched	chr2	28612302	28673384	10	27648	72492.1176	6242.5804	85	FOSL2	PLB1	FOSL2	85	1	ENSG00000075426	FOSL2	164.758793831088	1
23_Peak_26301_lociStitched	chr2	43420615	43505178	23	45123	74787.5172	8557.7756	86	THADA,LOC100129726,ZFP36L2		LOC100129726	86	1	ENSG00000152518	ZFP36L2	193.662045632807	1
35_Peak_14666_lociStitched	chr1	8402846	8537706	35	58691	80403.532	14227.73	87	SLC45A1,RERE		RERE	87	1	ENSG00000142599	RERE	130.594642185186	1
13_Peak_9893_lociStitched	chr20	52194348	52242590	13	36166	69970.1968	3926.8988	88	ZNF217		ZNF217	88	1	ENSG00000171940	ZNF217	50.7263595660835	1
5_Peak_92725_lociStitched	chr7	73150811	73186204	5	19556	69225.1687	3514.5249	89	ABHD11,CLDN3	ABHD11,STX1A,WBSCR26,MIR4284	ABHD11	89	1	ENSG00000106077	ABHD11	61.1030778580707	1
10_Peak_21668_lociStitched	chr3	50264431	50311767	10	26579	70085.6816	4520.588	90	GNAI2,SEMA3B	GNAT1,HYAL3,SLC38A3,HYAL1,C3orf45,NAT6,HYAL2,IFRD2	GNAI2	90	1	ENSG00000114353	GNAI2	127.917817203965	1
20_Peak_31014_lociStitched	chr9	97733594	97819195	20	38910	74995.0361	9595.8721	91	C9orf3	MIR3074,MIR27B,MIR23B,MIR24-1	MIR23B	91	1	ENSG00000148120	C9orf3	47.7104418736964	2
22_Peak_1504_lociStitched	chr14	74173222	74264586	22	44455	73319.61	8533.3976	92	C14orf43,PNMA1		C14orf43	92	1	ENSG00000156030	ELMSAN1	45.0838907166489	1
7_Peak_12558_lociStitched	chr1	234843084	234887584	7	21758	70323.35	6345.7	93			NCRNA00184	93	1	ENSG00000227630	LINC01132	0.735115666774589	1
1_Peak_80_lociStitched	chr1	150530302	150553297	1	22996	66335.976	2501.856	94	ADAMTSL4,MCL1	ENSA,MIR4257,MCL1,ECM1	MCL1	94	1	ENSG00000143384	MCL1	147.30744040547	1
10_Peak_19494_lociStitched	chr7	73223179	73270497	10	24165	68161.579	4400.574	95	CLDN4,WBSCR27	WBSCR28,CLDN3	CLDN4	95	1	ENSG00000189143	CLDN4	95.3607598614864	1
30_Peak_18809_lociStitched	chr5	172263620	172371521	30	47278	74095.6167	10563.5079	96	ERGIC1	ATP6V0E1,RPL26L1,LOC100268168	ERGIC1	96	1	ENSG00000113719	ERGIC1	182.15930024593	1
18_Peak_38062_lociStitched	chr20	30249206	30316145	18	40790	69884.316	6506.4708	97	BCL2L1	COX4I2,TPX2	BCL2L1	97	1	ENSG00000171552	BCL2L1	52.8689294767238	1
15_Peak_15071_lociStitched	chr12	89738425	89811959	15	42092	70997.077	7779.8972	98	DUSP6	DUSP6	DUSP6	98	1	ENSG00000139318	DUSP6	59.8028176569667	1
15_Peak_33546_lociStitched	chr7	5436274	5497902	15	25903	68493.3592	5410.9384	99	TNRC18	MIR589	TNRC18	99	1	ENSG00000182095	TNRC18	116.868664254118	1
13_Peak_46613_lociStitched	chr15	71778504	71841094	13	31961	72385.335	9375.982	100	THSD4		NR2E3	100	1	ENSG00000278570	NR2E3	1.09515524008054	1
12_Peak_24270_lociStitched	chr12	58224914	58299266	12	31381	70455.9552	7635.9504	101	CTDSP2	XRCC6BP1,AVIL,TSFM,MIR26A2	CTDSP2	101	1	ENSG00000175215	CTDSP2	96.8835501093696	1
6_Peak_4675_lociStitched	chr17	48103834	48144493	6	33368	65859.4482	3834.1437	102	ITGA3	DLX3,PDK2	ITGA3	102	1	ENSG00000005884	ITGA3	99.8027087649576	1
Peak_853	chr19	1243676	1264739	1	21064	63641.8545	1744.0164	103	ATP5D,MIDN	CIRBP,C19orf23,ATP5D,STK11,C19orf26,EFNA2,C19orf24	MIDN	103	1	ENSG00000167470	MIDN	95.6445804153529	1
35_Peak_24059_lociStitched	chr20	48837543	48965600	35	52678	74260.2543	12856.9228	104	LOC284751	CEBPB	LOC284751	104	1	ENSG00000203999	LINC01270	1.24776169183899	1
17_Peak_16677_lociStitched	chr1	223886254	223937472	17	39008	66711.445	5587.8838	105	CAPN2	CAPN8	CAPN2	105	1	ENSG00000162909	CAPN2	126.832160215922	1
Peak_411	chr1	202072379	202086490	1	14112	63856.5083	2823.6111	106		GPR37L1,ARL8A,PTPN7	GPR37L1	106	1	ENSG00000170075	GPR37L1	5.74763922561236	1
14_Peak_69064_lociStitched	chr20	49326525	49387774	14	40166	66890.0329	5965.6526	107	PARD6B	BCAS4	PARD6B	107	1	ENSG00000124171	PARD6B	40.4866575537177	1
19_Peak_13972_lociStitched	chr2	206546361	206641081	19	44796	71229.44	10305.536	108	NRP2	NRP2	NRP2	108	1	ENSG00000118257	NRP2	46.7398057122317	1
13_Peak_31004_lociStitched	chr9	130279762	130347086	13	37555	67202.8168	6476.5688	109	FAM129B	STXBP1	FAM129B	109	1	ENSG00000136830	FAM129B	92.1813888476543	1
29_Peak_27757_lociStitched	chr11	72846380	72971884	29	37996	78766.3104	18235.7312	110	P2RY2,FCHSD2	P2RY6,ARHGEF17	P2RY2	110	1	ENSG00000175591	P2RY2	2.10874134067076	1
25_Peak_8463_lociStitched	chr21	44781838	44887541	25	46706	69404.5898	9460.4185	111	C21orf125,C21orf84,SIK1		SIK1	111	1	ENSG00000160209	PDXK	130.866202849101	3
28_Peak_2803_lociStitched	chr15	93160591	93278476	28	42908	81104.88	21820.5135	112	FAM174B	LOC100144604	FAM174B	112	1	ENSG00000185442	FAM174B	16.8916753238452	1
12_Peak_46780_lociStitched	chr1	204033823	204101225	12	27409	76373.2062	17106.6276	113	ETNK2,SOX13	C1orf157,REN	SOX13	113	1	ENSG00000143842	SOX13	30.3350741166416	1
2_Peak_37_lociStitched	chr18	3445986	3459718	2	13509	61033.2472	1859.3128	114	TGIF1		TGIF1	114	1	ENSG00000177426	TGIF1	35.7594897018116	1
4_Peak_77717_lociStitched	chr3	187431609	187469183	4	17324	64135.0606	4963.5254	115	BCL6,LOC100131635	RTP2,SST	BCL6	115	1	ENSG00000113916	BCL6	31.4646162650405	1
15_Peak_32989_lociStitched	chr15	72413727	72477361	15	29737	71098.2682	12090.46	116	GRAMD2,SENP8	PKM2,MYO9A,SENP8	SENP8	116	1	ENSG00000166192	SENP8	2.81952783834378	1
19_Peak_2648_lociStitched	chr11	12694810	12769940	19	42289	66595.232	7723.364	117	TEAD1		TEAD1	117	1	ENSG00000187079	TEAD1	67.4333818676464	1
10_Peak_24720_lociStitched	chr1	183245239	183302259	10	33671	69621.42	10782.482	118	NMNAT2		NMNAT2	118	1	ENSG00000157064	NMNAT2	5.19831792933459	1
16_Peak_30421_lociStitched	chr9	130823202	130874069	16	28383	63543.0564	5076.5266	119	SLC25A25,NAIF1,LOC100289019	LCN2,LOC389791,PTGES2,C9orf16	SLC25A25	119	1	ENSG00000148339	SLC25A25	17.5728445055897	1
6_Peak_38300_lociStitched	chr11	32431793	32469749	6	32227	61724.0472	3389.4708	120	WT1-AS,WT1		WT1	120	1	ENSG00000184937	WT1	5.96266121917938	1
Peak_351	chr8	145010302	145032547	1	22246	60686.5845	2856.258	121	PLEC,MIR661	GRINA,PARP10	MIR661	121	1	ENSG00000178209	PLEC	392.892195636502	2
11_Peak_12914_lociStitched	chr15	96864015	96904042	11	33530	65956.4906	8309.6052	122	NR2F2,MIR1469		NR2F2	122	1	ENSG00000185551	NR2F2	109.550421333738	1
Peak_847	chr22	46459105	46486878	1	27774	58981.5201	1460.8598	123	LOC400931	C22orf26,MIRLET7A3,MIR3619,LOC100271722,LOC150381,MIRLET7B	LOC400931	123	1	ENSG00000235159		1.2776811134273	1
6_Peak_4095_lociStitched	chr17	73670950	73720891	6	32937	62126.604	4664.4894	124	SAP30BP,ITGB4	GALK1,RECQL5,LOC643008,LOC100130933	ITGB4	124	1	ENSG00000132470	ITGB4	67.877673663752	1
22_Peak_66767_lociStitched	chr7	158575779	158662194	22	34098	65442.0795	8123.01	125	WDR60,ESYT2		ESYT2	125	1	ENSG00000117868	ESYT2	71.5194117920094	1
12_Peak_22959_lociStitched	chr9	97661810	97719061	12	33573	63640.2116	6360.5861	126	C9orf3		MIR2278	126	1	ENSG00000236095		0.861358245957631	1
9_Peak_4140_lociStitched	chr1	43389034	43433600	9	37067	61505.5366	4322.902	127	FLJ32224,SLC2A1		FLJ32224	127	1	ENSG00000117394	SLC2A1	46.5211395741482	1
27_Peak_37607_lociStitched	chr4	57904269	57998767	27	55820	66706.1382	9648.2458	128	LOC255130,IGFBP7		LOC255130	128	1	ENSG00000163453	IGFBP7	110.141718063282	2
21_Peak_79512_lociStitched	chr22	31603768	31694084	21	41858	62634.146	5617.6552	129	PIK3IP1,LIMK2	RNF185,PATZ1,MIR3928	LIMK2	129	1	ENSG00000182541	LIMK2	57.1705570670255	1
9_Peak_2472_lociStitched	chr10	77154785	77199786	9	27542	61381.364	4387.5975	130	NCRNA00245,ZNF503		NCRNA00245	130	1	ENSG00000165655	ZNF503	41.4255538298821	1
11_Peak_2867_lociStitched	chr1	183127865	183170169	11	20166	66912.2368	9996.4352	131	LAMC2		LAMC2	131	1	ENSG00000058085	LAMC2	35.9911694365726	1
16_Peak_64863_lociStitched	chr17	80549091	80628893	16	31318	65046.6102	8187.6852	132	WDR45L,FOXK2,RAB40B	FN3KRP	WDR45L	132	1	ENSG00000141580	WDR45B	68.9022115495261	1
11_Peak_2053_lociStitched	chr6	44001949	44049146	11	36526	61441.0546	4771.6167	133		C6orf223,TMEM63B,MRPL14	C6orf223	133	1	ENSG00000181577	C6orf223	1.83756425804295	1
29_Peak_44526_lociStitched	chr3	112050723	112164777	29	48322	68432.4	11804.589	134	CD200	SLC9A10,CD200	CD200	134	1	ENSG00000091972	CD200	5.20024501364928	1
15_Peak_858_lociStitched	chr17	45333680	45393740	15	31860	62234.172	6234.228	135	ITGB3	MYL4,C17orf57	ITGB3	135	1	ENSG00000259207	ITGB3	10.8555918978728	1
Peak_287	chr1	201974462	201989803	1	15342	58798.9848	3060.5295	136	RNPEP,ELF3	TIMM17A,ELF3	ELF3	136	1	ENSG00000163435	ELF3	243.043030111608	1
12_Peak_35320_lociStitched	chr8	103904809	103952415	12	25018	65067.8808	9397.4244	137		AZIN1	AZIN1	137	1	ENSG00000155096	AZIN1	66.8908767842382	1
9_Peak_45779_lociStitched	chr1	10812584	10865139	9	37628	60469.783	5029.5135	138	CASZ1		CASZ1	138	1	ENSG00000130940	CASZ1	22.4240263364303	1
5_Peak_1371_lociStitched	chr11	61722164	61750100	5	21055	58067.7696	2790.8064	139	FTH1,BEST1	RAB3IL1	FTH1	139	1	ENSG00000167996	FTH1	750.302790856765	1
13_Peak_3158_lociStitched	chr11	67006488	67059977	13	27558	62432.3608	7258.4573	140	KDM2A,ANKRD13D,ADRBK1	SSH3,LOC100130987	ADRBK1	140	1	ENSG00000173020	GRK2	54.55268891065	1
